기업명,연도,보고서유형,성별,정규직,계약직,총급여
DH오토넥스,2014,반기보고서,남,546.0,0.0,17587368000.0
DH오토넥스,2014,반기보고서,여,21.0,0.0,66602000.0
DH오토넥스,2014,사업보고서,남,144.0,0.0,4949549000.0
DH오토넥스,2014,사업보고서,여,15.0,0.0,541943000.0
DH오토넥스,2015,반기보고서,남,152.0,0.0,5380143000.0
DH오토넥스,2015,반기보고서,여,15.0,0.0,540361000.0
DH오토넥스,2015,사업보고서,남,0.0,0.0,4653669000.0
DH오토넥스,2015,사업보고서,여,0.0,0.0,557947000.0
DKME,2014,반기보고서,남,453.0,25.0,10481000000.0
DKME,2014,반기보고서,여,49.0,11.0,812000000.0
DKME,2014,사업보고서,남,444.0,17.0,23470000000.0
DKME,2014,사업보고서,여,46.0,8.0,1839000000.0
DKME,2015,반기보고서,남,426.0,13.0,11812000000.0
DKME,2015,반기보고서,여,48.0,9.0,890000000.0
DKME,2015,사업보고서,남,0.0,0.0,22247000000.0
DKME,2015,사업보고서,여,0.0,0.0,1620000000.0
DL,2014,반기보고서,남,3932.0,1105.0,196076000000.0
DL,2014,반기보고서,여,223.0,89.0,7852000000.0
DL,2014,사업보고서,남,3862.0,1075.0,385310000000.0
DL,2014,사업보고서,여,218.0,79.0,15202000000.0
DL,2015,반기보고서,남,3895.0,1032.0,192184000000.0
DL,2015,반기보고서,여,235.0,78.0,7920000000.0
DL,2015,사업보고서,남,0.0,0.0,391556000000.0
DL,2015,사업보고서,여,0.0,0.0,16257000000.0
DN오토모티브,2014,반기보고서,남,899.0,0.0,15929931000.0
DN오토모티브,2014,반기보고서,여,221.0,0.0,2975484000.0
DN오토모티브,2014,사업보고서,남,923.0,0.0,34988068000.0
DN오토모티브,2014,사업보고서,여,226.0,0.0,7054204000.0
DN오토모티브,2015,반기보고서,남,816.0,0.0,15431538000.0
DN오토모티브,2015,반기보고서,여,230.0,0.0,3108092000.0
DN오토모티브,2015,사업보고서,남,0.0,0.0,32419296000.0
DN오토모티브,2015,사업보고서,여,0.0,0.0,6033536000.0
DRB동일,2014,반기보고서,남,269.0,10.0,6761494000.0
DRB동일,2014,반기보고서,여,26.0,3.0,467252000.0
DRB동일,2014,사업보고서,남,275.0,19.0,16218696000.0
DRB동일,2014,사업보고서,여,27.0,3.0,1121255000.0
DRB동일,2015,반기보고서,남,291.0,12.0,7461243000.0
DRB동일,2015,반기보고서,여,33.0,1.0,508586000.0
DRB동일,2015,사업보고서,남,0.0,0.0,17659589000.0
DRB동일,2015,사업보고서,여,0.0,0.0,1291050000.0
DSR,2014,반기보고서,남,140.0,0.0,3306066000.0
DSR,2014,반기보고서,여,32.0,0.0,442509000.0
DSR,2014,사업보고서,남,139.0,0.0,6757061000.0
DSR,2014,사업보고서,여,34.0,0.0,947718000.0
DSR,2015,반기보고서,남,133.0,0.0,3365264000.0
DSR,2015,반기보고서,여,32.0,0.0,517222000.0
DSR,2015,사업보고서,남,0.0,0.0,6944285000.0
DSR,2015,사업보고서,여,0.0,0.0,873207000.0
DSR제강,2014,반기보고서,남,118.0,0.0,2691267000.0
DSR제강,2014,반기보고서,여,16.0,0.0,162739000.0
DSR제강,2014,사업보고서,남,126.0,0.0,6242995000.0
DSR제강,2014,사업보고서,여,7.0,0.0,212147000.0
DSR제강,2015,반기보고서,남,125.0,0.0,3249792000.0
DSR제강,2015,반기보고서,여,12.0,0.0,114103000.0
DSR제강,2015,사업보고서,남,0.0,0.0,6670529000.0
DSR제강,2015,사업보고서,여,0.0,0.0,257455000.0
E1,2014,반기보고서,남,225.0,13.0,7838000000.0
E1,2014,반기보고서,여,14.0,11.0,345000000.0
E1,2014,사업보고서,남,225.0,13.0,18167000000.0
E1,2014,사업보고서,여,14.0,12.0,884000000.0
E1,2015,반기보고서,남,223.0,15.0,7948000000.0
E1,2015,반기보고서,여,15.0,14.0,473000000.0
E1,2015,사업보고서,남,0.0,0.0,22659000000.0
E1,2015,사업보고서,여,0.0,0.0,1350000000.0
F&F 홀딩스,2014,반기보고서,남,106.0,5.0,2897238000.0
F&F 홀딩스,2014,반기보고서,여,129.0,3.0,2679542000.0
F&F 홀딩스,2014,사업보고서,남,107.0,5.0,6086343000.0
F&F 홀딩스,2014,사업보고서,여,132.0,3.0,5411359000.0
F&F 홀딩스,2015,반기보고서,남,106.0,5.0,3205701000.0
F&F 홀딩스,2015,반기보고서,여,125.0,3.0,2737236000.0
F&F 홀딩스,2015,사업보고서,남,0.0,0.0,6278904000.0
F&F 홀딩스,2015,사업보고서,여,0.0,0.0,5523677000.0
GKL,2014,반기보고서,남,696.0,38.0,26897080000.0
GKL,2014,반기보고서,여,883.0,35.0,28261814000.0
GKL,2014,사업보고서,남,700.0,35.0,47908350000.0
GKL,2014,사업보고서,여,879.0,34.0,49687831000.0
GKL,2015,반기보고서,남,700.0,58.0,27814383000.0
GKL,2015,반기보고서,여,879.0,40.0,28371272000.0
GKL,2015,사업보고서,남,0.0,0.0,49010477000.0
GKL,2015,사업보고서,여,0.0,0.0,50765682000.0
GS,2014,반기보고서,남,18.0,1.0,632000000.0
GS,2014,반기보고서,여,4.0,3.0,144000000.0
GS,2014,사업보고서,남,18.0,1.0,1361000000.0
GS,2014,사업보고서,여,4.0,3.0,309000000.0
GS,2015,반기보고서,남,18.0,1.0,704000000.0
GS,2015,반기보고서,여,5.0,2.0,161000000.0
GS,2015,사업보고서,남,0.0,0.0,1411000000.0
GS,2015,사업보고서,여,0.0,0.0,309000000.0
GS건설,2014,반기보고서,남,5241.0,888.0,235582000000.0
GS건설,2014,반기보고서,여,364.0,78.0,12261000000.0
GS건설,2014,사업보고서,남,5281.0,850.0,468166000000.0
GS건설,2014,사업보고서,여,368.0,84.0,24447000000.0
GS건설,2015,반기보고서,남,5260.0,831.0,244513000000.0
GS건설,2015,반기보고서,여,365.0,74.0,12837000000.0
GS건설,2015,사업보고서,남,0.0,0.0,492915000000.0
GS건설,2015,사업보고서,여,0.0,0.0,25254000000.0
GS글로벌,2014,반기보고서,남,163.0,5.0,5346000000.0
GS글로벌,2014,반기보고서,여,47.0,0.0,897000000.0
GS글로벌,2014,사업보고서,남,161.0,4.0,10847688000000.0
GS글로벌,2014,사업보고서,여,48.0,0.0,1556327000000.0
GS글로벌,2015,반기보고서,남,173.0,7.0,5963000000.0
GS글로벌,2015,반기보고서,여,55.0,0.0,887000000.0
GS글로벌,2015,사업보고서,남,0.0,0.0,12510000000.0
GS글로벌,2015,사업보고서,여,0.0,0.0,1886000000.0
GS리테일,2014,반기보고서,남,3575.0,0.0,71434000000.0
GS리테일,2014,반기보고서,여,739.0,0.0,8221000000.0
GS리테일,2014,사업보고서,남,3611.0,0.0,146734000000.0
GS리테일,2014,사업보고서,여,781.0,0.0,16810000000.0
GS리테일,2015,반기보고서,남,3582.0,0.0,74449000000.0
GS리테일,2015,반기보고서,여,838.0,0.0,9386000000.0
GS리테일,2015,사업보고서,남,0.0,0.0,161150000000.0
GS리테일,2015,사업보고서,여,0.0,0.0,20147000000.0
HDC,2014,반기보고서,남,1056.0,339.0,45383000000.0
HDC,2014,반기보고서,여,55.0,118.0,2643000000.0
HDC,2014,사업보고서,남,1027.0,349.0,90578000000.0
HDC,2014,사업보고서,여,54.0,126.0,5286000000.0
HDC,2015,반기보고서,남,994.0,361.0,45840000000.0
HDC,2015,반기보고서,여,53.0,121.0,2843000000.0
HDC,2015,사업보고서,남,0.0,0.0,93639000000.0
HDC,2015,사업보고서,여,0.0,0.0,6053000000.0
HDC현대EP,2014,반기보고서,남,330.0,11.0,8717000000.0
HDC현대EP,2014,반기보고서,여,38.0,1.0,703000000.0
HDC현대EP,2014,사업보고서,남,328.0,10.0,16732000000.0
HDC현대EP,2014,사업보고서,여,36.0,0.0,1315000000.0
HDC현대EP,2015,반기보고서,남,336.0,11.0,8972000000.0
HDC현대EP,2015,반기보고서,여,33.0,0.0,645000000.0
HDC현대EP,2015,사업보고서,남,0.0,0.0,18052000000.0
HDC현대EP,2015,사업보고서,여,0.0,0.0,1191000000.0
HD한국조선해양,2014,반기보고서,남,25339.0,869.0,775700433000.0
HD한국조선해양,2014,반기보고서,여,1140.0,590.0,33730716000.0
HD한국조선해양,2014,사업보고서,남,25561.0,915.0,2038231126000.0
HD한국조선해양,2014,사업보고서,여,1149.0,666.0,91335714000.0
HD한국조선해양,2015,반기보고서,남,47816.0,2534.0,863023836000.0
HD한국조선해양,2015,반기보고서,여,1852.0,1450.0,36094767000.0
HD한국조선해양,2015,사업보고서,남,0.0,0.0,2060391658000.0
HD한국조선해양,2015,사업보고서,여,0.0,0.0,84785628000.0
HD현대마린엔진,2014,반기보고서,남,1038.0,107.0,36547000000.0
HD현대마린엔진,2014,반기보고서,여,55.0,17.0,1398000000.0
HD현대마린엔진,2014,사업보고서,남,992.0,142.0,69585000000.0
HD현대마린엔진,2014,사업보고서,여,60.0,17.0,2622000000.0
HD현대마린엔진,2015,반기보고서,남,911.0,148.0,30743000000.0
HD현대마린엔진,2015,반기보고서,여,56.0,16.0,1272000000.0
HD현대마린엔진,2015,사업보고서,남,0.0,0.0,65967000000.0
HD현대마린엔진,2015,사업보고서,여,0.0,0.0,2953000000.0
HD현대미포,2014,반기보고서,남,3664.0,101.0,108970000000.0
HD현대미포,2014,반기보고서,여,76.0,52.0,2350000000.0
HD현대미포,2014,사업보고서,남,3726.0,104.0,281924000000.0
HD현대미포,2014,사업보고서,여,76.0,50.0,5959000000.0
HD현대미포,2015,반기보고서,남,3492.0,122.0,121680590000.0
HD현대미포,2015,반기보고서,여,61.0,42.0,2173429000.0
HD현대미포,2015,사업보고서,남,0.0,0.0,275241564000.0
HD현대미포,2015,사업보고서,여,0.0,0.0,5702449000.0
HD현대인프라코어,2014,반기보고서,남,4869.0,197.0,196665000000.0
HD현대인프라코어,2014,반기보고서,여,442.0,24.0,12538000000.0
HD현대인프라코어,2014,사업보고서,남,4905.0,276.0,392226000000.0
HD현대인프라코어,2014,사업보고서,여,450.0,24.0,23373000000.0
HD현대인프라코어,2015,반기보고서,남,4702.0,116.0,204568000000.0
HD현대인프라코어,2015,반기보고서,여,402.0,19.0,12497000000.0
HD현대인프라코어,2015,사업보고서,남,0.0,0.0,366838000000.0
HD현대인프라코어,2015,사업보고서,여,0.0,0.0,22228000000.0
HJ중공업,2014,반기보고서,남,0.0,0.0,0.0
HJ중공업,2014,사업보고서,남,0.0,0.0,0.0
HJ중공업,2015,반기보고서,남,0.0,0.0,0.0
HJ중공업,2015,사업보고서,남,0.0,0.0,0.0
HL D&I,2014,반기보고서,남,875.0,82.0,0.0
HL D&I,2014,반기보고서,여,65.0,26.0,0.0
HL D&I,2014,사업보고서,남,875.0,76.0,0.0
HL D&I,2014,사업보고서,여,64.0,25.0,0.0
HL D&I,2015,반기보고서,남,834.0,90.0,0.0
HL D&I,2015,반기보고서,여,65.0,25.0,0.0
HL D&I,2015,사업보고서,남,0.0,0.0,0.0
HL D&I,2015,사업보고서,여,0.0,0.0,0.0
HLB글로벌,2014,반기보고서,남,15.0,6.0,444387000.0
HLB글로벌,2014,반기보고서,여,3.0,0.0,36665000.0
HLB글로벌,2014,사업보고서,남,36.0,0.0,1152908000.0
HLB글로벌,2014,사업보고서,여,19.0,0.0,69079000.0
HLB글로벌,2015,반기보고서,남,20.0,0.0,409190000.0
HLB글로벌,2015,반기보고서,여,3.0,0.0,32414000.0
HLB글로벌,2015,사업보고서,남,0.0,0.0,862874000.0
HLB글로벌,2015,사업보고서,여,0.0,0.0,64867000.0
HL홀딩스,2014,반기보고서,남,4034.0,25.0,146464000000.0
HL홀딩스,2014,반기보고서,여,166.0,47.0,5043000000.0
HL홀딩스,2014,사업보고서,남,7.0,0.0,450307000.0
HL홀딩스,2014,사업보고서,여,4.0,0.0,138459000.0
HL홀딩스,2015,반기보고서,남,9.0,0.0,293165000.0
HL홀딩스,2015,반기보고서,여,4.0,0.0,122759000.0
HL홀딩스,2015,사업보고서,남,0.0,0.0,13153700000.0
HL홀딩스,2015,사업보고서,여,0.0,0.0,1115254000.0
HMM,2014,반기보고서,남,1259.0,34.0,53675389000.0
HMM,2014,반기보고서,여,230.0,33.0,6011899000.0
HMM,2014,사업보고서,남,1017.0,26.0,113523026000.0
HMM,2014,사업보고서,여,244.0,9.0,13036166000.0
HMM,2015,반기보고서,남,984.0,34.0,53656049000.0
HMM,2015,반기보고서,여,264.0,7.0,6998217000.0
HMM,2015,사업보고서,남,0.0,0.0,94281512000.0
HMM,2015,사업보고서,여,0.0,0.0,12526559000.0
HS애드,2014,반기보고서,남,40.0,0.0,1633000000.0
HS애드,2014,반기보고서,여,17.0,0.0,308000000.0
HS애드,2014,사업보고서,남,42.0,2.0,3194.0
HS애드,2014,사업보고서,여,19.0,2.0,680.0
HS애드,2015,반기보고서,남,47.0,2.0,1878000000.0
HS애드,2015,반기보고서,여,19.0,5.0,414000000.0
HS애드,2015,사업보고서,남,0.0,0.0,3679.0
HS애드,2015,사업보고서,여,0.0,0.0,843.0
HS화성,2014,반기보고서,남,274.0,105.0,9920272000.0
HS화성,2014,반기보고서,여,21.0,40.0,704767000.0
HS화성,2014,사업보고서,남,272.0,133.0,18659148000.0
HS화성,2014,사업보고서,여,19.0,43.0,1350076000.0
HS화성,2015,반기보고서,남,270.0,98.0,9595778000.0
HS화성,2015,반기보고서,여,19.0,39.0,679117000.0
HS화성,2015,사업보고서,남,0.0,0.0,14573000000.0
HS화성,2015,사업보고서,여,0.0,0.0,551000000.0
INVENI,2014,반기보고서,남,307.0,0.0,13344000000.0
INVENI,2014,반기보고서,여,30.0,0.0,804000000.0
INVENI,2014,사업보고서,남,308.0,1.0,26748000000.0
INVENI,2014,사업보고서,여,29.0,0.0,1551000000.0
INVENI,2015,반기보고서,남,303.0,0.0,13886000000.0
INVENI,2015,반기보고서,여,30.0,0.0,838000000.0
INVENI,2015,사업보고서,남,0.0,0.0,24976000000.0
INVENI,2015,사업보고서,여,0.0,0.0,1455000000.0
JB금융지주,2014,반기보고서,남,20.0,2.0,994000000.0
JB금융지주,2014,반기보고서,여,2.0,3.0,141000000.0
JB금융지주,2014,사업보고서,남,22.0,2.0,1971000000.0
JB금융지주,2014,사업보고서,여,4.0,3.0,336000000.0
JB금융지주,2015,반기보고서,남,35.0,5.0,1863000000.0
JB금융지주,2015,반기보고서,여,4.0,4.0,376000000.0
JB금융지주,2015,사업보고서,남,0.0,0.0,2852000000.0
JB금융지주,2015,사업보고서,여,0.0,0.0,574000000.0
JW중외제약,2014,반기보고서,남,805.0,14.0,19362000000.0
JW중외제약,2014,반기보고서,여,221.0,15.0,4271000000.0
JW중외제약,2014,사업보고서,남,812.0,8.0,40456000000.0
JW중외제약,2014,사업보고서,여,227.0,12.0,9189000000.0
JW중외제약,2015,반기보고서,남,818.0,13.0,19988000000.0
JW중외제약,2015,반기보고서,여,229.0,19.0,4621000000.0
JW중외제약,2015,사업보고서,남,0.0,0.0,42137000000.0
JW중외제약,2015,사업보고서,여,0.0,0.0,9878000000.0
JW홀딩스,2014,반기보고서,남,104.0,6.0,3477000000.0
JW홀딩스,2014,반기보고서,여,37.0,6.0,960000000.0
JW홀딩스,2014,사업보고서,남,112.0,4.0,7038000000.0
JW홀딩스,2014,사업보고서,여,38.0,3.0,1884000000.0
JW홀딩스,2015,반기보고서,남,101.0,7.0,3578000000.0
JW홀딩스,2015,반기보고서,여,37.0,3.0,891000000.0
JW홀딩스,2015,사업보고서,남,0.0,0.0,7015000000.0
JW홀딩스,2015,사업보고서,여,0.0,0.0,2289000000.0
KBI동양철관,2014,반기보고서,남,166.0,20.0,4229000000.0
KBI동양철관,2014,반기보고서,여,16.0,0.0,287000000.0
KBI동양철관,2014,사업보고서,남,158.0,17.0,8711000000.0
KBI동양철관,2014,사업보고서,여,17.0,0.0,592000000.0
KBI동양철관,2015,반기보고서,남,158.0,9.0,4409000000.0
KBI동양철관,2015,반기보고서,여,17.0,1.0,328000000.0
KBI동양철관,2015,사업보고서,남,0.0,0.0,8614000000.0
KBI동양철관,2015,사업보고서,여,0.0,0.0,636000000.0
KB금융,2014,반기보고서,남,145.0,0.0,7744000000.0
KB금융,2014,반기보고서,여,22.0,0.0,757000000.0
KB금융,2014,사업보고서,남,144.0,0.0,15543000000.0
KB금융,2014,사업보고서,여,24.0,0.0,1559000000.0
KB금융,2015,반기보고서,남,148.0,0.0,8949000000.0
KB금융,2015,반기보고서,여,21.0,0.0,889000000.0
KB금융,2015,사업보고서,남,0.0,0.0,18126000000.0
KB금융,2015,사업보고서,여,0.0,0.0,1691000000.0
KC그린홀딩스,2014,반기보고서,남,20.0,1.0,903110000.0
KC그린홀딩스,2014,반기보고서,여,8.0,1.0,181643000.0
KC그린홀딩스,2014,사업보고서,남,19.0,0.0,1051040000.0
KC그린홀딩스,2014,사업보고서,여,8.0,1.0,367993000.0
KC그린홀딩스,2015,반기보고서,남,19.0,0.0,743120000.0
KC그린홀딩스,2015,반기보고서,여,7.0,0.0,106682000.0
KC그린홀딩스,2015,사업보고서,남,0.0,0.0,1633134000.0
KC그린홀딩스,2015,사업보고서,여,0.0,0.0,197240000.0
KC코트렐,2014,반기보고서,남,192.0,27.0,368087000.0
KC코트렐,2014,반기보고서,여,17.0,5.0,7036489000.0
KC코트렐,2014,사업보고서,남,190.0,27.0,14007036000.0
KC코트렐,2014,사업보고서,여,16.0,4.0,720358000.0
KC코트렐,2015,반기보고서,남,156.0,19.0,5956890000.0
KC코트렐,2015,반기보고서,여,17.0,7.0,414317000.0
KC코트렐,2015,사업보고서,남,0.0,0.0,11474825000.0
KC코트렐,2015,사업보고서,여,0.0,0.0,858016000.0
KEC,2014,반기보고서,남,395.0,0.0,8973813000.0
KEC,2014,반기보고서,여,234.0,0.0,3030233000.0
KEC,2014,사업보고서,남,430.0,0.0,18990227000.0
KEC,2014,사업보고서,여,235.0,0.0,6493704000.0
KEC,2015,반기보고서,남,432.0,0.0,10983540000.0
KEC,2015,반기보고서,여,229.0,0.0,3818892000.0
KEC,2015,사업보고서,남,0.0,0.0,21101880000.0
KEC,2015,사업보고서,여,0.0,0.0,7241889000.0
KG모빌리티,2014,반기보고서,남,4714.0,7.0,150262000000.0
KG모빌리티,2014,반기보고서,여,110.0,9.0,2616000000.0
KG모빌리티,2014,사업보고서,남,4704.0,7.0,335517000000.0
KG모빌리티,2014,사업보고서,여,108.0,10.0,5998000000.0
KG모빌리티,2015,반기보고서,남,4668.0,7.0,180991000000.0
KG모빌리티,2015,반기보고서,여,107.0,11.0,3164000000.0
KG모빌리티,2015,사업보고서,남,0.0,0.0,364005000000.0
KG모빌리티,2015,사업보고서,여,0.0,0.0,6379000000.0
KG스틸,2014,반기보고서,남,1047.0,42.0,29508000000.0
KG스틸,2014,반기보고서,여,64.0,3.0,1362000000.0
KG스틸,2014,사업보고서,남,962.0,23.0,55980000000.0
KG스틸,2014,사업보고서,여,61.0,3.0,2422000000.0
KG스틸,2015,반기보고서,남,665.0,6.0,18340000000.0
KG스틸,2015,반기보고서,여,49.0,5.0,883000000.0
KG스틸,2015,사업보고서,남,0.0,0.0,27575000000.0
KG스틸,2015,사업보고서,여,0.0,0.0,1315000000.0
KG케미칼,2014,반기보고서,남,183.0,16.0,4834211000.0
KG케미칼,2014,반기보고서,여,23.0,0.0,254267000.0
KG케미칼,2014,사업보고서,남,182.0,20.0,10717378000.0
KG케미칼,2014,사업보고서,여,22.0,2.0,529590000.0
KG케미칼,2015,반기보고서,남,185.0,18.0,10382394000.0
KG케미칼,2015,반기보고서,여,20.0,3.0,450755000.0
KG케미칼,2015,사업보고서,남,0.0,0.0,9696165000000.0
KG케미칼,2015,사업보고서,여,0.0,0.0,412624000000.0
KH 필룩스,2014,반기보고서,남,105.0,0.0,1776186000.0
KH 필룩스,2014,반기보고서,여,33.0,0.0,428517000.0
KH 필룩스,2014,사업보고서,남,112.0,0.0,3273521000.0
KH 필룩스,2014,사업보고서,여,32.0,0.0,653175000.0
KH 필룩스,2015,반기보고서,남,104.0,0.0,1671346000.0
KH 필룩스,2015,반기보고서,여,38.0,0.0,490463000.0
KH 필룩스,2015,사업보고서,남,0.0,0.0,3424127000.0
KH 필룩스,2015,사업보고서,여,0.0,0.0,995609000.0
KISCO홀딩스,2014,반기보고서,남,18.0,0.0,568000000.0
KISCO홀딩스,2014,반기보고서,여,6.0,0.0,113000000.0
KISCO홀딩스,2014,사업보고서,남,17.0,0.0,1268000000.0
KISCO홀딩스,2014,사업보고서,여,7.0,0.0,283000000.0
KISCO홀딩스,2015,반기보고서,남,16.0,0.0,568000000.0
KISCO홀딩스,2015,반기보고서,여,7.0,0.0,141000000.0
KISCO홀딩스,2015,사업보고서,남,0.0,0.0,2003000000.0
KISCO홀딩스,2015,사업보고서,여,0.0,0.0,332000000.0
KPX케미칼,2014,반기보고서,남,258.0,0.0,8991191000.0
KPX케미칼,2014,반기보고서,여,19.0,3.0,335500000.0
KPX케미칼,2014,사업보고서,남,267.0,0.0,20838844000.0
KPX케미칼,2014,사업보고서,여,23.0,4.0,996935000.0
KPX케미칼,2015,반기보고서,남,259.0,5.0,8319009000.0
KPX케미칼,2015,반기보고서,여,24.0,0.0,437237000.0
KPX케미칼,2015,사업보고서,남,0.0,0.0,17674880000.0
