종목코드,기업명,성별,사업부문,정규직,계약직,직원합,총급여,연도,보고서유형
00983271,NHN,남,전사,464,2,466,"14,549,870,000",2014,반기보고서
00983271,NHN,여,전사,239,6,245,"6,656,946,000",2014,반기보고서
00983271,NHN,남,전사,469,1,470,"30,449,880,000",2014,사업보고서
00983271,NHN,여,전사,243,8,251,"13,921,285,000",2014,사업보고서
00983271,NHN,남,전사,430,4,434,"15,626,931,000",2015,반기보고서
00983271,NHN,여,전사,225,8,233,"7,343,491,000",2015,반기보고서
00983271,NHN,남,전사,-,-,407,"29,788,868,000",2015,사업보고서
00983271,NHN,여,전사,-,-,220,"13,935,407,000",2015,사업보고서
00980122,JB금융지주,남,금융업,20,2,32,"994,000,000",2014,반기보고서
00980122,JB금융지주,여,금융업,2,3,6,"141,000,000",2014,반기보고서
00980122,JB금융지주,남,금융업,22,2,31,"1,971,000,000",2014,사업보고서
00980122,JB금융지주,여,금융업,4,3,10,"336,000,000",2014,사업보고서
00980122,JB금융지주,남,금융업,35,5,44,"1,863,000,000",2015,반기보고서
00980122,JB금융지주,여,금융업,4,4,15,"376,000,000",2015,반기보고서
00980122,JB금융지주,남,금융업,-,-,48,"2,852,000,000",2015,사업보고서
00980122,JB금융지주,여,금융업,-,-,19,"574,000,000",2015,사업보고서
00110608,DSR,남,전체,140,-,140,"3,306,066,000",2014,반기보고서
00110608,DSR,여,전체,32,-,32,"442,509,000",2014,반기보고서
00110608,DSR,남,전체,139,-,139,"6,757,061,000",2014,사업보고서
00110608,DSR,여,전체,34,-,34,"947,718,000",2014,사업보고서
00110608,DSR,남,전체,133,-,133,"3,365,264,000",2015,반기보고서
00110608,DSR,여,전체,32,-,32,"517,222,000",2015,반기보고서
00110608,DSR,남,전체,-,-,132,"6,944,285,000",2015,사업보고서
00110608,DSR,여,전체,-,-,29,"873,207,000",2015,사업보고서
00956930,동아에스티,남,-,"1,162",1,"1,163","35,025,000,000",2014,반기보고서
00956930,동아에스티,여,-,376,17,393,"7,392,000,000",2014,반기보고서
00956930,동아에스티,남,-,"1,184",1,"1,185","73,036,000,000",2014,사업보고서
00956930,동아에스티,여,-,379,18,397,"15,348,000,000",2014,사업보고서
00956930,동아에스티,남,-,"1,185",-,"1,186","34,442,000,000",2015,반기보고서
00956930,동아에스티,여,-,395,24,419,"7,503,000,000",2015,반기보고서
00956930,동아에스티,남,제약,-,-,"1,151","74,407,000,000",2015,사업보고서
00956930,동아에스티,여,제약,-,-,440,"16,702,000,000",2015,사업보고서
00156354,지엠비코리아,남,자동차부품,588,18,606,"19,373,057,000",2014,반기보고서
00156354,지엠비코리아,여,자동차부품,56,14,70,"1,564,256,000",2014,반기보고서
00156354,지엠비코리아,남,자동차부품,587,11,598,"42,202,912,000",2014,사업보고서
00156354,지엠비코리아,여,자동차부품,55,15,70,"4,331,397,000",2014,사업보고서
00156354,지엠비코리아,남,자동차부품,591,8,599,"19,885,678,000",2015,반기보고서
00156354,지엠비코리아,여,자동차부품,57,10,67,"1,843,092,000",2015,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,636,"45,125,844,000",2015,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,66,"4,119,409,000",2015,사업보고서
00222532,LG헬로비전,남,영업,317,1,318,"16,073,785,040",2014,반기보고서
00222532,LG헬로비전,여,기타,116,1,117,"4,460,079,000",2014,반기보고서
00222532,LG헬로비전,여,영업,81,2,83,"3,021,710,000",2014,반기보고서
00222532,LG헬로비전,남,기술,263,1,264,"11,718,632,000",2014,반기보고서
00222532,LG헬로비전,여,기술,12,1,13,"471,026,000",2014,반기보고서
00222532,LG헬로비전,남,보도제작,157,5,162,"6,822,766,000",2014,반기보고서
00222532,LG헬로비전,여,보도제작,52,1,53,"1,944,753,000",2014,반기보고서
00222532,LG헬로비전,남,신사업,59,1,60,"3,171,115,000",2014,반기보고서
00222532,LG헬로비전,여,신사업,26,-,26,"1,103,726,000",2014,반기보고서
00222532,LG헬로비전,남,기타,182,1,183,"10,419,788,000",2014,반기보고서
00222532,LG헬로비전,남,영업,301,-,301,"14,849,482,445",2014,사업보고서
00222532,LG헬로비전,여,기타,112,2,114,"4,649,126,557",2014,사업보고서
00222532,LG헬로비전,여,영업,79,3,82,"2,876,940,654",2014,사업보고서
00222532,LG헬로비전,남,기술,271,1,272,"12,300,957,882",2014,사업보고서
00222532,LG헬로비전,여,기술,14,-,14,"495,004,159",2014,사업보고서
00222532,LG헬로비전,남,보도제작,150,5,155,"7,811,531,902",2014,사업보고서
00222532,LG헬로비전,여,보도제작,57,1,58,"2,374,957,984",2014,사업보고서
00222532,LG헬로비전,남,신사업,68,1,69,"4,001,004,372",2014,사업보고서
00222532,LG헬로비전,여,신사업,27,-,27,"1,230,526,746",2014,사업보고서
00222532,LG헬로비전,남,기타,162,2,164,"9,701,137,857",2014,사업보고서
00222532,LG헬로비전,남,영업,268,-,268,"7,035,493,701",2015,반기보고서
00222532,LG헬로비전,여,기타,128,4,132,"2,626,111,389",2015,반기보고서
00222532,LG헬로비전,여,영업,51,1,52,"934,651,927",2015,반기보고서
00222532,LG헬로비전,남,기술,297,2,299,"7,604,805,263",2015,반기보고서
00222532,LG헬로비전,여,기술,25,-,25,"481,543,735",2015,반기보고서
00222532,LG헬로비전,남,보도제작,138,2,140,"3,103,679,423",2015,반기보고서
00222532,LG헬로비전,여,보도제작,54,-,54,"1,052,969,045",2015,반기보고서
00222532,LG헬로비전,남,신사업,43,1,44,"1,321,135,309",2015,반기보고서
00222532,LG헬로비전,여,신사업,25,-,25,"531,202,284",2015,반기보고서
00222532,LG헬로비전,남,기타,148,2,150,"4,685,665,932",2015,반기보고서
00222532,LG헬로비전,남,영업,-,-,318,"20,547,910,897",2015,사업보고서
00222532,LG헬로비전,여,기타,-,-,85,"3,989,253,150",2015,사업보고서
00222532,LG헬로비전,여,영업,-,-,95,"3,922,886,381",2015,사업보고서
00222532,LG헬로비전,남,기술,-,-,272,"16,215,030,512",2015,사업보고서
00222532,LG헬로비전,여,기술,-,-,24,"1,086,292,782",2015,사업보고서
00222532,LG헬로비전,남,보도제작,-,-,111,"6,295,847,626",2015,사업보고서
00222532,LG헬로비전,여,보도제작,-,-,46,"2,114,339,867",2015,사업보고서
00222532,LG헬로비전,남,신사업,-,-,59,"3,937,864,088",2015,사업보고서
00222532,LG헬로비전,여,신사업,-,-,29,"1,250,824,965",2015,사업보고서
00222532,LG헬로비전,남,기타,-,-,91,"6,529,959,185",2015,사업보고서
00939687,동일고무벨트,남,고무벨트부문,424,11,435,"9,994,000,000",2014,반기보고서
00939687,동일고무벨트,여,고무벨트부문,38,0,38,"629,000,000",2014,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,125,2,127,"2,661,000,000",2014,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,5,0,5,"78,000,000",2014,반기보고서
00939687,동일고무벨트,남,고무벨트부문,451,12,463,"23,970,935,000",2014,사업보고서
00939687,동일고무벨트,여,고무벨트부문,36,2,38,"1,490,605,000",2014,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,98,4,102,"5,904,562,000",2014,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,5,0,5,"183,161,000",2014,사업보고서
00939687,동일고무벨트,남,고무벨트부문,449,13,462,"10,534,325,000",2015,반기보고서
00939687,동일고무벨트,여,고무벨트부문,36,2,38,"615,020,000",2015,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,101,9,110,"2,556,729,000",2015,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,5,0,5,"75,701,000",2015,반기보고서
00939687,동일고무벨트,남,고무벨트부문,-,-,450,"24,450,811,000",2015,사업보고서
00939687,동일고무벨트,여,고무벨트부문,-,-,36,"1,471,031,000",2015,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,106,"5,953,797,000",2015,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,5,"181,133,000",2015,사업보고서
00939331,한국콜마,남,-,505,-,505,"17,724,000,000",2014,반기보고서
00939331,한국콜마,여,-,206,-,206,"5,692,000,000",2014,반기보고서
00939331,한국콜마,남,-,511,-,511,"19,416,000,000",2014,사업보고서
00939331,한국콜마,여,-,200,-,200,"5,958,000,000",2014,사업보고서
00939331,한국콜마,남,-,580,-,580,"8,412,000,000",2015,반기보고서
00939331,한국콜마,여,-,188,-,188,"2,380,000,000",2015,반기보고서
00939331,한국콜마,남,-,-,-,554,"24,199,000,000",2015,사업보고서
00939331,한국콜마,여,-,-,-,234,"7,721,000,000",2015,사업보고서
00937324,한국타이어앤테크놀로지,남,-,"6,701",18,"6,719","168,566,000,000",2014,반기보고서
00937324,한국타이어앤테크놀로지,여,-,289,3,292,"5,424,000,000",2014,반기보고서
00937324,한국타이어앤테크놀로지,남,-,"6,702",22,"6,724","437,544,000,000",2014,사업보고서
00937324,한국타이어앤테크놀로지,여,-,286,4,290,"12,728,000,000",2014,사업보고서
00937324,한국타이어앤테크놀로지,남,-,"6,708",24,"6,732","177,256,000,000",2015,반기보고서
00937324,한국타이어앤테크놀로지,여,-,287,3,290,"5,870,000,000",2015,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,745","439,797,000,000",2015,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,274,"12,648,000,000",2015,사업보고서
00936787,애경케미칼,남,석유화학,215,3,218,"5,483,210,000",2014,반기보고서
00936787,애경케미칼,여,석유화학,23,3,26,"425,310,000",2014,반기보고서
00936787,애경케미칼,남,석유화학,224,3,227,"13,207,630,000",2014,사업보고서
00936787,애경케미칼,여,석유화학,21,4,25,"846,350,000",2014,사업보고서
00936787,애경케미칼,남,석유화학,216,3,219,"5,601,530,000",2015,반기보고서
00936787,애경케미칼,여,석유화학,21,3,24,"374,340,000",2015,반기보고서
00936787,애경케미칼,남,석유화학,-,-,219,"12,856,690,000",2015,사업보고서
00936787,애경케미칼,여,석유화학,-,-,23,"821,480,000",2015,사업보고서
00124780,사조씨푸드,남,관리본부,8,-,8,"162,974,000",2014,반기보고서
00124780,사조씨푸드,여,식품사업부,40,-,40,"483,538,000",2014,반기보고서
00124780,사조씨푸드,남,선원,-,-,25,"776,244,000",2014,반기보고서
00124780,사조씨푸드,여,관리본부,5,-,5,"77,145,000",2014,반기보고서
00124780,사조씨푸드,남,영업본부,90,-,90,"1,536,078,000",2014,반기보고서
00124780,사조씨푸드,여,영업본부,14,-,14,"178,889,000",2014,반기보고서
00124780,사조씨푸드,남,참치사업부,48,-,48,"703,869,000",2014,반기보고서
00124780,사조씨푸드,여,참치사업부,19,-,19,"247,580,000",2014,반기보고서
00124780,사조씨푸드,남,부산사업부,46,-,46,"788,211,000",2014,반기보고서
00124780,사조씨푸드,여,부산사업부,7,-,7,"83,046,000",2014,반기보고서
00124780,사조씨푸드,남,식품사업부,10,-,10,"207,329,000",2014,반기보고서
00124780,사조씨푸드,남,관리본부,8,-,8,"380,384,000",2014,사업보고서
00124780,사조씨푸드,여,식품사업부,40,-,40,"1,050,481,000",2014,사업보고서
00124780,사조씨푸드,남,선원,-,-,19,"908,534,000",2014,사업보고서
00124780,사조씨푸드,여,관리본부,5,-,5,"166,271,000",2014,사업보고서
00124780,사조씨푸드,남,영업본부,86,-,86,"3,168,746,000",2014,사업보고서
00124780,사조씨푸드,여,영업본부,13,-,13,"395,099,000",2014,사업보고서
00124780,사조씨푸드,남,참치사업부,42,-,42,"1,548,884,000",2014,사업보고서
00124780,사조씨푸드,여,참치사업부,19,-,19,"529,320,000",2014,사업보고서
00124780,사조씨푸드,남,부산사업부,47,-,47,"1,763,502,000",2014,사업보고서
00124780,사조씨푸드,여,부산사업부,7,-,7,"188,954,000",2014,사업보고서
00124780,사조씨푸드,남,식품사업부,10,-,10,"452,942,000",2014,사업보고서
00124780,사조씨푸드,남,관리본부,10,0,10,"223,000,000",2015,반기보고서
00124780,사조씨푸드,여,식품사업부,39,0,39,"542,829,000",2015,반기보고서
00124780,사조씨푸드,남,선원,0,0,21,"222,944,000",2015,반기보고서
00124780,사조씨푸드,여,관리본부,3,0,3,"60,847,000",2015,반기보고서
00124780,사조씨푸드,남,영업본부,79,0,79,"1,352,392,000",2015,반기보고서
00124780,사조씨푸드,여,영업본부,8,0,8,"119,023,000",2015,반기보고서
00124780,사조씨푸드,남,참치사업부,39,0,39,"649,849,000",2015,반기보고서
00124780,사조씨푸드,여,참치사업부,19,0,19,"236,575,000",2015,반기보고서
00124780,사조씨푸드,남,부산사업부,56,0,56,"1,086,771,000",2015,반기보고서
00124780,사조씨푸드,여,부산사업부,11,0,11,"150,546,000",2015,반기보고서
00124780,사조씨푸드,남,식품사업부,10,0,10,"224,267,000",2015,반기보고서
00124780,사조씨푸드,남,관리본부,-,-,10,"492,471,000",2015,사업보고서
00124780,사조씨푸드,여,식품사업부,-,-,39,"1,142,731,000",2015,사업보고서
00124780,사조씨푸드,남,선원,-,-,13,"342,475,000",2015,사업보고서
00124780,사조씨푸드,여,관리본부,-,-,3,"120,401,000",2015,사업보고서
00124780,사조씨푸드,남,영업본부,-,-,72,"2,730,861,000",2015,사업보고서
00124780,사조씨푸드,여,영업본부,-,-,12,"277,016,000",2015,사업보고서
00124780,사조씨푸드,남,참치사업부,-,-,38,"1,405,636,000",2015,사업보고서
00124780,사조씨푸드,여,참치사업부,-,-,18,"514,385,000",2015,사업보고서
00124780,사조씨푸드,남,부산사업부,-,-,56,"2,300,962,000",2015,사업보고서
00124780,사조씨푸드,여,부산사업부,-,-,11,"311,585,000",2015,사업보고서
00124780,사조씨푸드,남,식품사업부,-,-,10,"450,977,000",2015,사업보고서
00362238,휴비스,남,-,855,11,866,"26,212,000,000",2014,반기보고서
00362238,휴비스,여,-,88,-,88,"1,474,000,000",2014,반기보고서
00362238,휴비스,남,-,868,11,879,"61,207,000,000",2014,사업보고서
00362238,휴비스,여,-,90,-,90,"3,508,000,000",2014,사업보고서
00362238,휴비스,남,-,883,13,896,"13,893,000,000",2015,반기보고서
00362238,휴비스,여,-,93,-,93,"796,000,000",2015,반기보고서
00362238,휴비스,남,-,-,-,872,"63,750,000,000",2015,사업보고서
00362238,휴비스,여,-,-,-,95,"3,653,000,000",2015,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",8,-,8,"197,183,871",2014,반기보고서
00861076,케이탑리츠,여,"자산운용
경영지원",2,-,2,"34,200,000",2014,반기보고서
00861076,케이탑리츠,남,"자산운용
경영지원",7,-,7,"395,183,871",2014,사업보고서
00861076,케이탑리츠,여,"자산운용
경영지원",2,-,2,"68,400,000",2014,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",7,-,7,"210,296,000",2015,반기보고서
00861076,케이탑리츠,여,"자산운용
경영지원",1,-,1,"17,032,000",2015,반기보고서
00861076,케이탑리츠,남,"투자개발
자산운용
경영지원",-,-,9,"589,031,355",2015,사업보고서
00861076,케이탑리츠,여,"자산운용
경영지원",-,-,1,"5,161,290",2015,사업보고서
00140177,GS리테일,남,CVS,"1,303",-,"1,303","27,951,000,000",2014,반기보고서
00140177,GS리테일,여,CVS,181,-,181,"2,724,000,000",2014,반기보고서
00140177,GS리테일,남,SM,"1,144",-,"1,144","24,565,000,000",2014,반기보고서
00140177,GS리테일,여,SM,126,-,126,"1,544,000,000",2014,반기보고서
00140177,GS리테일,남,기타,"1,128",-,"1,128","18,918,000,000",2014,반기보고서
00140177,GS리테일,여,기타,432,-,432,"3,953,000,000",2014,반기보고서
00140177,GS리테일,남,CVS,"1,327",-,"1,327","59,078,000,000",2014,사업보고서
00140177,GS리테일,여,CVS,203,-,203,"6,058,000,000",2014,사업보고서
00140177,GS리테일,남,SM,"1,080",-,"1,080","48,957,000,000",2014,사업보고서
00140177,GS리테일,여,SM,121,-,121,"3,045,000,000",2014,사업보고서
00140177,GS리테일,남,기타,"1,204",-,"1,204","38,699,000,000",2014,사업보고서
00140177,GS리테일,여,기타,457,-,457,"7,707,000,000",2014,사업보고서
00140177,GS리테일,남,CVS,"1,389",-,"1,389","31,945,000,000",2015,반기보고서
00140177,GS리테일,여,CVS,217,-,217,"3,426,000,000",2015,반기보고서
00140177,GS리테일,남,SM,"1,156",-,"1,156","25,814,000,000",2015,반기보고서
00140177,GS리테일,여,SM,150,-,150,"1,861,000,000",2015,반기보고서
00140177,GS리테일,남,기타,"1,037",-,"1,037","16,690,000,000",2015,반기보고서
00140177,GS리테일,여,기타,471,-,471,"4,099,000,000",2015,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,728","71,799,000,000",2015,사업보고서
00140177,GS리테일,여,편의점,-,-,484,"7,745,000,000",2015,사업보고서
00140177,GS리테일,남,수퍼,-,-,"1,366","54,028,000,000",2015,사업보고서
00140177,GS리테일,여,수퍼,-,-,"3,464","3,761,000,000",2015,사업보고서
00140177,GS리테일,남,기타,-,-,"1,263","35,323,000,000",2015,사업보고서
00140177,GS리테일,여,기타,-,-,525,"8,641,000,000",2015,사업보고서
00151368,인터지스,남,물류/해운,491,7,498,"8,759,553,000",2014,반기보고서
00151368,인터지스,여,물류/해운,66,-,66,"908,271,000",2014,반기보고서
00151368,인터지스,남,물류/해운,496,8,504,"24,318,487,000",2014,사업보고서
00151368,인터지스,여,물류/해운,68,-,68,"1,946,569,000",2014,사업보고서
00151368,인터지스,남,물류/해운,496,6,502,"11,931,065,000",2015,반기보고서
00151368,인터지스,여,물류/해운,66,-,66,"920,598,000",2015,반기보고서
00151368,인터지스,남,물류/해운,-,-,513,"25,716,022,000",2015,사업보고서
00151368,인터지스,여,물류/해운,-,-,64,"1,974,711,000",2015,사업보고서
00896285,삼양사,남,식품 ,338,9,347,"9,910,406,000",2014,반기보고서
00896285,삼양사,여,식품 ,67,5,72,"1,232,032,000",2014,반기보고서
00896285,삼양사,남,화학 ,433,4,437,"11,879,878,000",2014,반기보고서
00896285,삼양사,여,화학 ,59,2,69,"1,345,083,000",2014,반기보고서
00896285,삼양사,남,기타 ,38,3,41,"1,158,737,000",2014,반기보고서
00896285,삼양사,여,기타 ,11,2,13,"185,498,000",2014,반기보고서
00896285,삼양사,남,식품 ,358,6,364,"22,624,733,000",2014,사업보고서
00896285,삼양사,여,식품 ,58,2,60,"2,618,193,000",2014,사업보고서
00896285,삼양사,남,화학 ,305,1,307,"24,924,672,000",2014,사업보고서
00896285,삼양사,여,화학 ,55,1,65,"2,973,045,000",2014,사업보고서
00896285,삼양사,남,기타 ,80,2,82,"2,978,784,000",2014,사업보고서
00896285,삼양사,여,기타 ,42,3,45,"840,446,000",2014,사업보고서
00896285,삼양사,남,식품,379,4,383,"14,847,466,000",2015,반기보고서
00896285,삼양사,여,식품,68,3,71,"1,659,105,000",2015,반기보고서
00896285,삼양사,남,화학,307,1,308,"10,757,511,000",2015,반기보고서
00896285,삼양사,여,화학,54,4,66,"1,555,940,000",2015,반기보고서
00896285,삼양사,남,기타,57,5,62,"2,143,449,000",2015,반기보고서
00896285,삼양사,여,기타,35,-,35,"763,264,000",2015,반기보고서
00896285,삼양사,남,식품,-,-,347,"26,282,749,000",2015,사업보고서
00896285,삼양사,여,식품,-,-,56,"2,648,892,000",2015,사업보고서
00896285,삼양사,남,화학,-,-,305,"21,276,234,000",2015,사업보고서
00896285,삼양사,여,화학,-,-,60,"2,925,944,000",2015,사업보고서
00896285,삼양사,남,기타,-,-,74,"5,609,223,000",2015,사업보고서
00896285,삼양사,여,기타,-,-,43,"1,871,350,000",2015,사업보고서
00269940,하나투어,남,관리사무직,528,35,563,"13,934,701,000",2014,반기보고서
00269940,하나투어,여,관리사무직,727,123,850,"12,838,004,000",2014,반기보고서
00269940,하나투어,남,영업직,372,22,394,"8,173,213,000",2014,반기보고서
00269940,하나투어,여,영업직,191,38,229,"2,849,549,000",2014,반기보고서
00269940,하나투어,남,기타,-,-,30,"84,387,000",2014,반기보고서
00269940,하나투어,여,기타,-,-,94,"253,447,000",2014,반기보고서
00269940,하나투어,남,"영업 및
관리",955,29,984,"40,196,000,000",2014,사업보고서
00269940,하나투어,여,"영업 및
관리",992,137,"1,129","30,571,000,000",2014,사업보고서
00269940,하나투어,남,기타,-,-,29,"165,000,000",2014,사업보고서
00269940,하나투어,여,기타,-,-,93,"501,000,000",2014,사업보고서
00269940,하나투어,남,"영업 및
관리",954,66,"1,020","21,589,000,000",2015,반기보고서
00269940,하나투어,여,"영업 및
관리","1,022",192,"1,214","16,974,000,000",2015,반기보고서
00269940,하나투어,남,기타,-,-,37,"87,000,000",2015,반기보고서
00269940,하나투어,여,기타,-,-,105,"265,000,000",2015,반기보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,062","43,568,000,000",2015,사업보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,293","35,663,000,000",2015,사업보고서
00269940,하나투어,남,기타,-,-,35,"179,000,000",2015,사업보고서
00269940,하나투어,여,기타,-,-,103,"543,000,000",2015,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",161,-,161,"3,678,915,000",2014,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",130,1,131,"2,162,524,000",2014,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",163,-,163,"7,411,251,000",2014,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",123,2,125,"3,987,969,000",2014,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",156,-,156,"3,897,076,000",2015,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",119,2,121,"2,197,452,000",2015,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,163,"7,840,123,000",2015,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,123,"3,957,920,000",2015,사업보고서
00191588,삼원강재,남,-,269,2,271,"8,053,000,000",2014,반기보고서
00191588,삼원강재,여,-,2,-,2,"58,000,000",2014,반기보고서
00191588,삼원강재,남,-,265,2,267,"20,515,000,000",2014,사업보고서
00191588,삼원강재,여,-,1,-,1,"82,000,000",2014,사업보고서
00191588,삼원강재,남,-,270,1,271,"8,339,000,000",2015,반기보고서
00191588,삼원강재,여,-,1,-,1,"36,000,000",2015,반기보고서
00191588,삼원강재,남,-,-,-,271,"22,068,000,000",2015,사업보고서
00191588,삼원강재,여,-,-,-,3,"105,000,000",2015,사업보고서
00234412,신세계인터내셔날,남,-,263,-,263,"6,786,000,000",2014,반기보고서
00234412,신세계인터내셔날,여,-,735,-,735,"15,471,000,000",2014,반기보고서
00234412,신세계인터내셔날,남,-,264,-,264,"13,776,000,000",2014,사업보고서
