종목코드,기업명,성별,사업부문,정규직,계약직,직원합,총급여,연도,보고서유형
00983271,NHN,여,전사,-,-,241,"13,579,082,000",2017,사업보고서
00980122,JB금융지주,남,금융업,-,-,54,"2,251,000,000",2016,반기보고서
00980122,JB금융지주,여,금융업,-,-,21,"562,000,000",2016,반기보고서
00980122,JB금융지주,남,금융업,-,-,58,"3,672,000,000",2016,사업보고서
00980122,JB금융지주,여,금융업,-,-,22,"980,000,000",2016,사업보고서
00980122,JB금융지주,남,금융업,-,-,64,"2,692,000,000",2017,반기보고서
00980122,JB금융지주,여,금융업,-,-,21,"595,000,000",2017,반기보고서
00980122,JB금융지주,남,금융업,-,-,76,"5,653,000,000",2017,사업보고서
00980122,JB금융지주,여,금융업,-,-,23,"1,156,000,000",2017,사업보고서
00110608,DSR,남,전체,-,-,137,"3,549,096,000",2016,반기보고서
00110608,DSR,여,전체,-,-,28,"364,379,000",2016,반기보고서
00110608,DSR,남,전체,-,-,140,"7,289,597,000",2016,사업보고서
00110608,DSR,여,전체,-,-,26,"770,557,000",2016,사업보고서
00110608,DSR,남,전체,-,-,144,"3,965,775,000",2017,반기보고서
00110608,DSR,여,전체,-,-,25,"429,786,000",2017,반기보고서
00110608,DSR,남,전체,-,-,152,"8,157,097,000",2017,사업보고서
00110608,DSR,여,전체,-,-,25,"844,575,000",2017,사업보고서
00956930,동아에스티,남,제약,-,-,"1,132","41,076,000,000",2016,반기보고서
00956930,동아에스티,여,제약,-,-,450,"9,956,000,000",2016,반기보고서
00956930,동아에스티,남,제약,-,-,"1,156","79,359,000,000",2016,사업보고서
00956930,동아에스티,여,제약,-,-,446,"19,530,000,000",2016,사업보고서
00956930,동아에스티,남,제약,-,-,"1,097","35,906,000,000",2017,반기보고서
00956930,동아에스티,여,제약,-,-,402,"8,391,000,000",2017,반기보고서
00956930,동아에스티,남,제약,-,-,"1,096","69,504,000,000",2017,사업보고서
00956930,동아에스티,여,제약,-,-,412,"17,161,000,000",2017,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,626,"18,681,609,000",2016,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,61,"1,586,643,000",2016,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,623,"44,939,483,000",2016,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,61,"3,903,384,000",2016,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,636,"22,425,489,000",2017,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,53,"1,661,584,000",2017,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,636,"45,609,087,000",2017,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,56,"3,423,866,000",2017,사업보고서
00222532,LG헬로비전,남,영업,-,-,282,"7,959,825,000",2016,반기보고서
00222532,LG헬로비전,여,기타,-,-,88,"1,750,239,000",2016,반기보고서
00222532,LG헬로비전,여,영업,-,-,85,"1,590,525,000",2016,반기보고서
00222532,LG헬로비전,남,기술,-,-,270,"7,331,980,000",2016,반기보고서
00222532,LG헬로비전,여,기술,-,-,24,"487,492,000",2016,반기보고서
00222532,LG헬로비전,남,보도제작,-,-,116,"3,109,786,000",2016,반기보고서
00222532,LG헬로비전,여,보도제작,-,-,53,"1,108,688,000",2016,반기보고서
00222532,LG헬로비전,남,신사업,-,-,77,"2,202,438,000",2016,반기보고서
00222532,LG헬로비전,여,신사업,-,-,23,"476,504,000",2016,반기보고서
00222532,LG헬로비전,남,기타,-,-,86,"2,647,051,000",2016,반기보고서
00222532,LG헬로비전,남,영업,-,-,281,"17,931,172,000",2016,사업보고서
00222532,LG헬로비전,여,기타,-,-,86,"3,702,731,000",2016,사업보고서
00222532,LG헬로비전,여,영업,-,-,86,"3,723,270,000",2016,사업보고서
00222532,LG헬로비전,남,기술,-,-,262,"15,219,818,000",2016,사업보고서
00222532,LG헬로비전,여,기술,-,-,24,"1,068,385,000",2016,사업보고서
00222532,LG헬로비전,남,보도제작,-,-,118,"6,868,182,000",2016,사업보고서
00222532,LG헬로비전,여,보도제작,-,-,50,"2,242,508,000",2016,사업보고서
00222532,LG헬로비전,남,신사업,-,-,67,"4,477,645,000",2016,사업보고서
00222532,LG헬로비전,여,신사업,-,-,24,"1,022,669,000",2016,사업보고서
00222532,LG헬로비전,남,기타,-,-,88,"5,907,180,000",2016,사업보고서
00222532,LG헬로비전,남,영업,-,-,239,"7,452,225,000",2017,반기보고서
00222532,LG헬로비전,여,기타,-,-,107,"2,114,042,000",2017,반기보고서
00222532,LG헬로비전,여,영업,-,-,64,"1,323,296,000",2017,반기보고서
00222532,LG헬로비전,남,기술,-,-,237,"6,641,271,000",2017,반기보고서
00222532,LG헬로비전,여,기술,-,-,20,"393,017,000",2017,반기보고서
00222532,LG헬로비전,남,보도제작,-,-,122,"3,374,072,000",2017,반기보고서
00222532,LG헬로비전,여,보도제작,-,-,47,"952,906,000",2017,반기보고서
00222532,LG헬로비전,남,신사업,-,-,90,"2,731,311,000",2017,반기보고서
00222532,LG헬로비전,여,신사업,-,-,32,"685,861,000",2017,반기보고서
00222532,LG헬로비전,남,기타,-,-,96,"2,897,869,000",2017,반기보고서
00222532,LG헬로비전,남,영업,-,-,301,"21,012,012,000",2017,사업보고서
00222532,LG헬로비전,여,기타,-,-,87,"4,210,391,000",2017,사업보고서
00222532,LG헬로비전,여,영업,-,-,75,"3,546,830,000",2017,사업보고서
00222532,LG헬로비전,남,기술,-,-,251,"14,837,682,000",2017,사업보고서
00222532,LG헬로비전,여,기술,-,-,23,"954,190,000",2017,사업보고서
00222532,LG헬로비전,남,보도제작,-,-,83,"4,870,565,000",2017,사업보고서
00222532,LG헬로비전,여,보도제작,-,-,52,"2,418,594,000",2017,사업보고서
00222532,LG헬로비전,남,신사업,-,-,103,"7,019,739,000",2017,사업보고서
00222532,LG헬로비전,여,신사업,-,-,41,"1,859,715,000",2017,사업보고서
00222532,LG헬로비전,남,기타,-,-,83,"5,644,978,000",2017,사업보고서
00939687,동일고무벨트,남,고무제품부문,-,-,446,"11,033,751,815",2016,반기보고서
00939687,동일고무벨트,여,고무제품부문,-,-,35,"638,366,838",2016,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,111,"2,850,813,768",2016,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,5,"87,582,510",2016,반기보고서
00939687,동일고무벨트,남,고무제품부문,-,-,446,"25,529,685,568",2016,사업보고서
00939687,동일고무벨트,여,고무제품부문,-,-,33,"1,431,312,078",2016,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,114,"6,594,944,324",2016,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,5,"200,601,659",2016,사업보고서
00939687,동일고무벨트,남,고무제품부문,-,-,441,"11,676,053,000",2017,반기보고서
00939687,동일고무벨트,여,고무제품부문,-,-,33,"612,225,000",2017,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,116,"2,992,642,000",2017,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,6,"103,989,000",2017,반기보고서
00939687,동일고무벨트,남,고무제품부문,-,-,434,"24,647,131,000",2017,사업보고서
00939687,동일고무벨트,여,고무제품부문,-,-,32,"1,316,396,000",2017,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,115,"6,458,008,000",2017,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,6,"207,632,000",2017,사업보고서
00939331,한국콜마,남,-,-,-,613,"17,401,000,000",2016,반기보고서
00939331,한국콜마,여,-,-,-,295,"6,114,000,000",2016,반기보고서
00939331,한국콜마,남,-,-,-,635,"32,187,000,000",2016,사업보고서
00939331,한국콜마,여,-,-,-,310,"11,460,000,000",2016,사업보고서
00939331,한국콜마,남,-,-,-,676,"23,624,000,000",2017,반기보고서
00939331,한국콜마,여,-,-,-,359,"8,987,000,000",2017,반기보고서
00939331,한국콜마,남,-,-,-,661,"43,254,000,000",2017,사업보고서
00939331,한국콜마,여,-,-,-,349,"16,769,000,000",2017,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,799","188,302,000,000",2016,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,264,"5,768,000,000",2016,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,698","462,962,000,000",2016,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,256,"13,069,000,000",2016,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,510","191,457,000,000",2017,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,252,"5,898,000,000",2017,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,619","476,387,000,000",2017,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,243,"12,554,000,000",2017,사업보고서
00936787,애경케미칼,남,석유화학,-,-,217,"5,585,170,000",2016,반기보고서
00936787,애경케미칼,여,석유화학,-,-,24,"425,510,000",2016,반기보고서
00936787,애경케미칼,남,석유화학,-,-,227,"14,212,390,000",2016,사업보고서
00936787,애경케미칼,여,석유화학,-,-,24,"981,360,000",2016,사업보고서
00936787,애경케미칼,남,석유화학,-,-,225,"6,830,390,000",2017,반기보고서
00936787,애경케미칼,여,석유화학,-,-,28,"522,040,000",2017,반기보고서
00936787,애경케미칼,남,석유화학,-,-,246,"15,543,650,000",2017,사업보고서
00936787,애경케미칼,여,석유화학,-,-,31,"1,219,280,000",2017,사업보고서
00124780,사조씨푸드,남,관리본부,-,-,9,"243,792,000",2016,반기보고서
00124780,사조씨푸드,여,식품사업부,-,-,39,"528,072,000",2016,반기보고서
00124780,사조씨푸드,남,선원,-,-,18,"256,158,000",2016,반기보고서
00124780,사조씨푸드,여,관리본부,-,-,3,"52,791,000",2016,반기보고서
00124780,사조씨푸드,남,영업본부,-,-,64,"1,081,217,000",2016,반기보고서
00124780,사조씨푸드,여,영업본부,-,-,11,"161,260,000",2016,반기보고서
00124780,사조씨푸드,남,참치사업부,-,-,17,"382,464,000",2016,반기보고서
00124780,사조씨푸드,여,참치사업부,-,-,2,"36,021,000",2016,반기보고서
00124780,사조씨푸드,남,부산사업부,-,-,87,"1,652,318,000",2016,반기보고서
00124780,사조씨푸드,여,부산사업부,-,-,30,"402,070,000",2016,반기보고서
00124780,사조씨푸드,남,식품사업부,-,-,10,"212,199,000",2016,반기보고서
00124780,사조씨푸드,남,관리본부,-,-,11,"450,858,000",2016,사업보고서
00124780,사조씨푸드,여,식품사업부,-,-,39,"1,160,112,000",2016,사업보고서
00124780,사조씨푸드,남,선원,-,-,22,"396,405,000",2016,사업보고서
00124780,사조씨푸드,여,관리본부,-,-,3,"105,141,000",2016,사업보고서
00124780,사조씨푸드,남,영업본부,-,-,60,"2,145,455,000",2016,사업보고서
00124780,사조씨푸드,여,영업본부,-,-,12,"343,229,000",2016,사업보고서
00124780,사조씨푸드,남,참치사업부,-,-,17,"814,987,000",2016,사업보고서
00124780,사조씨푸드,여,참치사업부,-,-,2,"76,075,000",2016,사업보고서
00124780,사조씨푸드,남,부산사업부,-,-,95,"3,483,300,000",2016,사업보고서
00124780,사조씨푸드,여,부산사업부,-,-,25,"710,157,000",2016,사업보고서
00124780,사조씨푸드,남,식품사업부,-,-,10,"463,100,000",2016,사업보고서
00124780,사조씨푸드,남,관리본부,-,-,11,"250,768,000",2017,반기보고서
00124780,사조씨푸드,여,식품사업부,-,-,39,"577,324,000",2017,반기보고서
00124780,사조씨푸드,남,선원,-,-,20,"229,859,000",2017,반기보고서
00124780,사조씨푸드,여,관리본부,-,-,3,"50,668,000",2017,반기보고서
00124780,사조씨푸드,남,영업본부,-,-,61,"1,132,221,000",2017,반기보고서
00124780,사조씨푸드,여,영업본부,-,-,13,"217,741,000",2017,반기보고서
00124780,사조씨푸드,남,참치사업부,-,-,51,"1,118,201,000",2017,반기보고서
00124780,사조씨푸드,여,참치사업부,-,-,18,"253,588,000",2017,반기보고서
00124780,사조씨푸드,남,부산사업부,-,-,54,"1,099,996,000",2017,반기보고서
00124780,사조씨푸드,여,부산사업부,-,-,9,"131,707,000",2017,반기보고서
00124780,사조씨푸드,남,식품사업부,-,-,10,"232,767,000",2017,반기보고서
00124780,사조씨푸드,남, 경영지원부 ,-,-,16,"877,677,000",2017,사업보고서
00124780,사조씨푸드,여, 김사업부 ,-,-,39,"1,171,558,000",2017,사업보고서
00124780,사조씨푸드,남, 선원 ,-,-,21,"386,979,000",2017,사업보고서
00124780,사조씨푸드,여, 경영지원부 ,-,-,5,"183,880,000",2017,사업보고서
00124780,사조씨푸드,남, 참치사업부 ,-,-,53,"2,226,076,000",2017,사업보고서
00124780,사조씨푸드,여, 참치사업부 ,-,-,18,"638,839,000",2017,사업보고서
00124780,사조씨푸드,남, 유통사업부 ,-,-,60,"1,964,766,000",2017,사업보고서
00124780,사조씨푸드,여, 유통사업부 ,-,-,12,"369,072,000",2017,사업보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,53,"2,254,948,000",2017,사업보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,9,"265,310,000",2017,사업보고서
00124780,사조씨푸드,남, 김사업부 ,-,-,10,"482,897,000",2017,사업보고서
00362238,휴비스,남,-,-,-,873,"16,521,000,000",2016,반기보고서
00362238,휴비스,여,-,-,-,95,"1,054,000,000",2016,반기보고서
00362238,휴비스,남,-,-,-,948,"69,279,591,000",2016,사업보고서
00362238,휴비스,여,-,-,-,109,"4,422,102,000",2016,사업보고서
00362238,휴비스,남,-,-,-,950,"17,888,000,000",2017,반기보고서
00362238,휴비스,여,-,-,-,113,"1,346,000,000",2017,반기보고서
00362238,휴비스,남,-,-,-,953,"76,908,818,000",2017,사업보고서
00362238,휴비스,여,-,-,-,108,"5,788,836,000",2017,사업보고서
00861076,케이탑리츠,남,"투자본부
자산운용
경영지원",-,-,11,"256,891,599",2016,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"34,269,387",2016,반기보고서
00861076,케이탑리츠,남,"투자본부
자산운용
경영지원",-,-,9,"457,691,788",2016,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"95,897,507",2016,사업보고서
00861076,케이탑리츠,남,"투자본부
자산운용
경영지원",-,-,10,"243,066,900",2017,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"55,577,000",2017,반기보고서
00861076,케이탑리츠,남,"투자본부
자산운용
경영지원",-,-,12,"477,706,720",2017,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"109,157,000",2017,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,749","35,503,000,000",2016,반기보고서
00140177,GS리테일,여,편의점,-,-,470,"4,342,000,000",2016,반기보고서
00140177,GS리테일,남,수퍼,-,-,"1,286","26,024,000,000",2016,반기보고서
00140177,GS리테일,여,수퍼,-,-,"3,448","1,637,000,000",2016,반기보고서
00140177,GS리테일,남,기타,-,-,"1,339","21,212,000,000",2016,반기보고서
00140177,GS리테일,여,기타,-,-,591,"5,541,000,000",2016,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,944","73,811,000,000",2016,사업보고서
00140177,GS리테일,여,편의점,-,-,564,"9,951,000,000",2016,사업보고서
00140177,GS리테일,남,수퍼,-,-,"1,229","50,998,000,000",2016,사업보고서
00140177,GS리테일,여,수퍼,-,-,"3,302","3,349,000,000",2016,사업보고서
00140177,GS리테일,남,기타,-,-,"1,640","43,787,000,000",2016,사업보고서
00140177,GS리테일,여,기타,-,-,801,"11,284,000,000",2016,사업보고서
00140177,GS리테일,남,편의점,-,-,"2,039","47,809,000,000",2017,반기보고서
00140177,GS리테일,여,편의점,-,-,650,"7,633,000,000",2017,반기보고서
00140177,GS리테일,남,수퍼,-,-,"1,264","25,975,000,000",2017,반기보고서
00140177,GS리테일,여,수퍼,-,-,"3,390","1,957,000,000",2017,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,"1,891","28,980,000,000",2017,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,"1,795","8,511,000,000",2017,반기보고서
00140177,GS리테일,남,편의점,-,-,"2,103","88,678,000,000",2017,사업보고서
00140177,GS리테일,여,편의점,-,-,665,"14,231,000,000",2017,사업보고서
00140177,GS리테일,남,수퍼,-,-,"1,109","46,676,000,000",2017,사업보고서
00140177,GS리테일,여,수퍼,-,-,"3,384","3,354,000,000",2017,사업보고서
00140177,GS리테일,남,"공통 및
기타",-,-,"2,204","70,075,000,000",2017,사업보고서
00140177,GS리테일,여,"공통 및
기타",-,-,"2,469","26,496,000,000",2017,사업보고서
00151368,인터지스,남,물류/해운,-,-,500,"12,127,905,000",2016,반기보고서
00151368,인터지스,여,물류/해운,-,-,67,"943,676,000",2016,반기보고서
00151368,인터지스,남,물류/해운,-,-,484,"25,200,480,000",2016,사업보고서
00151368,인터지스,여,물류/해운,-,-,67,"2,089,639,000",2016,사업보고서
00151368,인터지스,남,물류/해운,-,-,483,"6,158,597,000",2017,반기보고서
00151368,인터지스,여,물류/해운,-,-,66,"536,042,000",2017,반기보고서
00151368,인터지스,남,물류/해운,-,-,476,"26,161,320,000",2017,사업보고서
00151368,인터지스,여,물류/해운,-,-,70,"2,307,536,000",2017,사업보고서
00896285,삼양사,남,식품,-,-,620,"23,743,572,000",2016,반기보고서
00896285,삼양사,여,식품,-,-,132,"3,264,351,000",2016,반기보고서
00896285,삼양사,남,화학,-,-,308,"10,735,742,000",2016,반기보고서
00896285,삼양사,여,화학,-,-,62,"1,436,701,000",2016,반기보고서
00896285,삼양사,남,기타,-,-,67,"2,271,508,000",2016,반기보고서
00896285,삼양사,여,기타,-,-,38,"866,836,000",2016,반기보고서
00896285,삼양사,남,식품,-,-,623,"45,055,857,000",2016,사업보고서
00896285,삼양사,여,식품,-,-,143,"6,215,566,000",2016,사업보고서
00896285,삼양사,남,화학,-,-,253,"22,472,332,000",2016,사업보고서
00896285,삼양사,여,화학,-,-,60,"2,206,194,000",2016,사업보고서
00896285,삼양사,남,기타,-,-,69,"4,176,868,000",2016,사업보고서
00896285,삼양사,여,기타,-,-,40,"1,621,424,000",2016,사업보고서
00896285,삼양사,남,식품,-,-,645,"25,862,944,000",2017,반기보고서
00896285,삼양사,여,식품,-,-,156,"3,573,708,000",2017,반기보고서
00896285,삼양사,남,화학,-,-,259,"9,606,087,000",2017,반기보고서
00896285,삼양사,여,화학,-,-,53,"1,152,214,000",2017,반기보고서
00896285,삼양사,남,기타,-,-,75,"2,619,099,000",2017,반기보고서
00896285,삼양사,여,기타,-,-,52,"1,200,966,000",2017,반기보고서
00896285,삼양사,남,식품,-,-,676,"49,114,439,000",2017,사업보고서
00896285,삼양사,여,식품,-,-,162,"6,836,304,000",2017,사업보고서
00896285,삼양사,남,화학,-,-,273,"18,379,584,000",2017,사업보고서
00896285,삼양사,여,화학,-,-,59,"2,291,050,000",2017,사업보고서
00896285,삼양사,남,기타,-,-,60,"4,958,319,000",2017,사업보고서
00896285,삼양사,여,기타,-,-,40,"2,254,540,000",2017,사업보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,064","22,523,000,000",2016,반기보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,305","18,560,000,000",2016,반기보고서
00269940,하나투어,남,기타,-,-,35,"93,000,000",2016,반기보고서
00269940,하나투어,여,기타,-,-,105,"275,000,000",2016,반기보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,093","45,661,000,000",2016,사업보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,358","38,922,000,000",2016,사업보고서
00269940,하나투어,남,기타,-,-,35,"194,000,000",2016,사업보고서
00269940,하나투어,여,기타,-,-,105,"582,000,000",2016,사업보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,080","21,522,000,000",2017,반기보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,331","17,822,000,000",2017,반기보고서
00269940,하나투어,남,기타,-,-,39,"306,000,000",2017,반기보고서
00269940,하나투어,여,기타,-,-,102,"836,000,000",2017,반기보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,126","48,843,000,000",2017,사업보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,360","42,879,000,000",2017,사업보고서
00269940,하나투어,남,기타,-,-,39,"702,000,000",2017,사업보고서
00269940,하나투어,여,기타,-,-,102,"1,778,000,000",2017,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,174,"4,573,265,000",2016,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,156,"2,613,381,000",2016,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,179,"8,939,504,000",2016,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,164,"5,165,404,000",2016,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,182,"5,490,452,000",2017,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,172,"3,542,831,000",2017,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,179,"10,846,249,000",2017,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,169,"6,863,513,000",2017,사업보고서
00191588,삼원강재,남,-,-,-,272,"9,027,000,000",2016,반기보고서
00191588,삼원강재,여,-,-,-,3,"61,000,000",2016,반기보고서
00191588,삼원강재,남,-,-,-,273,"22,617,000,000",2016,사업보고서
00191588,삼원강재,여,-,-,-,3,"151,000,000",2016,사업보고서
00191588,삼원강재,남,-,-,-,272,"8,435,000,000",2017,반기보고서
00191588,삼원강재,여,-,-,-,4,"65,000,000",2017,반기보고서
00191588,삼원강재,남,-,-,-,267,"21,997,000,000",2017,사업보고서
00191588,삼원강재,여,-,-,-,3,"125,000,000",2017,사업보고서
00234412,신세계인터내셔날,남,-,-,-,269,"7,821,000,000",2016,반기보고서
00234412,신세계인터내셔날,여,-,-,-,767,"17,109,000,000",2016,반기보고서
00234412,신세계인터내셔날,남,-,-,-,298,"16,429,000,000",2016,사업보고서
00234412,신세계인터내셔날,여,-,-,-,785,"36,013,000,000",2016,사업보고서
00234412,신세계인터내셔날,남,-,-,-,297,"8,927,000,000",2017,반기보고서
