기업명,연도,보고서유형,성별,정규직,계약직,총급여
GS글로벌,2017,사업보고서,여,0.0,0.0,2170000000.0
GS리테일,2016,반기보고서,남,0.0,0.0,82739000000.0
GS리테일,2016,반기보고서,여,0.0,0.0,11520000000.0
GS리테일,2016,사업보고서,남,0.0,0.0,168596000000.0
GS리테일,2016,사업보고서,여,0.0,0.0,24584000000.0
GS리테일,2017,반기보고서,남,0.0,0.0,102764000000.0
GS리테일,2017,반기보고서,여,0.0,0.0,18101000000.0
GS리테일,2017,사업보고서,남,0.0,0.0,205429000000.0
GS리테일,2017,사업보고서,여,0.0,0.0,44081000000.0
HDC,2016,반기보고서,남,0.0,0.0,57735000000.0
HDC,2016,반기보고서,여,0.0,0.0,3862000000.0
HDC,2016,사업보고서,남,0.0,0.0,113154000000.0
HDC,2016,사업보고서,여,0.0,0.0,8333000000.0
HDC,2017,반기보고서,남,0.0,0.0,67311000000.0
HDC,2017,반기보고서,여,0.0,0.0,5678000000.0
HDC,2017,사업보고서,남,0.0,0.0,138602000000.0
HDC,2017,사업보고서,여,0.0,0.0,11963000000.0
HDC현대EP,2016,반기보고서,남,0.0,0.0,9132000000.0
HDC현대EP,2016,반기보고서,여,0.0,0.0,573000000.0
HDC현대EP,2016,사업보고서,남,0.0,0.0,18732000000.0
HDC현대EP,2016,사업보고서,여,0.0,0.0,1227000000.0
HDC현대EP,2017,반기보고서,남,0.0,0.0,10208000000.0
HDC현대EP,2017,반기보고서,여,0.0,0.0,687000000.0
HDC현대EP,2017,사업보고서,남,0.0,0.0,21154000000.0
HDC현대EP,2017,사업보고서,여,0.0,0.0,1502000000.0
HD한국조선해양,2016,반기보고서,남,0.0,0.0,823634831000.0
HD한국조선해양,2016,반기보고서,여,0.0,0.0,35036872000.0
HD한국조선해양,2016,사업보고서,남,0.0,0.0,1491513489000.0
HD한국조선해양,2016,사업보고서,여,0.0,0.0,58762718000.0
HD한국조선해양,2017,반기보고서,남,0.0,0.0,462638929000.0
HD한국조선해양,2017,반기보고서,여,0.0,0.0,17427046000.0
HD한국조선해양,2017,사업보고서,남,0.0,0.0,997068760000.0
HD한국조선해양,2017,사업보고서,여,0.0,0.0,36373044000.0
HD현대마린엔진,2016,반기보고서,남,0.0,0.0,30104000000.0
HD현대마린엔진,2016,반기보고서,여,0.0,0.0,1106000000.0
HD현대마린엔진,2016,사업보고서,남,0.0,0.0,54246000000.0
HD현대마린엔진,2016,사업보고서,여,0.0,0.0,2236000000.0
HD현대마린엔진,2017,반기보고서,남,0.0,0.0,15179000000.0
HD현대마린엔진,2017,반기보고서,여,0.0,0.0,728000000.0
HD현대마린엔진,2017,사업보고서,남,0.0,0.0,29118000000.0
HD현대마린엔진,2017,사업보고서,여,0.0,0.0,1287000000.0
HD현대미포,2016,반기보고서,남,0.0,0.0,114282368000.0
HD현대미포,2016,반기보고서,여,0.0,0.0,2438843000.0
HD현대미포,2016,사업보고서,남,0.0,0.0,242688672000.0
HD현대미포,2016,사업보고서,여,0.0,0.0,4317493000.0
HD현대미포,2017,반기보고서,남,0.0,0.0,92452633000.0
HD현대미포,2017,반기보고서,여,0.0,0.0,1384600000.0
HD현대미포,2017,사업보고서,남,0.0,0.0,227715045000.0
HD현대미포,2017,사업보고서,여,0.0,0.0,3193419000.0
HD현대인프라코어,2016,반기보고서,남,0.0,0.0,85299000000.0
HD현대인프라코어,2016,반기보고서,여,0.0,0.0,3933000000.0
HD현대인프라코어,2016,사업보고서,남,0.0,0.0,170840000000.0
HD현대인프라코어,2016,사업보고서,여,0.0,0.0,7635000000.0
HD현대인프라코어,2017,반기보고서,남,0.0,0.0,103082000000.0
HD현대인프라코어,2017,반기보고서,여,0.0,0.0,4858000000.0
HD현대인프라코어,2017,사업보고서,남,0.0,0.0,191526000000.0
HD현대인프라코어,2017,사업보고서,여,0.0,0.0,9308000000.0
HJ중공업,2016,반기보고서,남,0.0,0.0,79351130000.0
HJ중공업,2016,반기보고서,여,0.0,0.0,1142031000.0
HJ중공업,2016,사업보고서,남,0.0,0.0,153623246000.0
HJ중공업,2016,사업보고서,여,0.0,0.0,2199795000.0
HJ중공업,2017,반기보고서,남,0.0,0.0,70352019000.0
HJ중공업,2017,반기보고서,여,0.0,0.0,1058423000.0
HJ중공업,2017,사업보고서,남,0.0,0.0,141832434000.0
HJ중공업,2017,사업보고서,여,0.0,0.0,2249918000.0
HL D&I,2016,반기보고서,남,0.0,0.0,0.0
HL D&I,2016,반기보고서,여,0.0,0.0,0.0
HL D&I,2016,사업보고서,남,0.0,0.0,0.0
HL D&I,2016,사업보고서,여,0.0,0.0,0.0
HL D&I,2017,반기보고서,남,0.0,0.0,0.0
HL D&I,2017,반기보고서,여,0.0,0.0,0.0
HL D&I,2017,사업보고서,남,0.0,0.0,0.0
HL D&I,2017,사업보고서,여,0.0,0.0,0.0
HLB글로벌,2016,반기보고서,남,0.0,0.0,563826000.0
HLB글로벌,2016,반기보고서,여,0.0,0.0,35400000.0
HLB글로벌,2016,사업보고서,남,0.0,0.0,1336502000.0
HLB글로벌,2016,사업보고서,여,0.0,0.0,87884000.0
HLB글로벌,2017,반기보고서,남,0.0,0.0,699975000.0
HLB글로벌,2017,반기보고서,여,0.0,0.0,63816000.0
HLB글로벌,2017,사업보고서,남,0.0,0.0,1473054000.0
HLB글로벌,2017,사업보고서,여,0.0,0.0,125296000.0
HL홀딩스,2016,반기보고서,남,0.0,0.0,9214428000.0
HL홀딩스,2016,반기보고서,여,0.0,0.0,903859000.0
HL홀딩스,2016,사업보고서,남,0.0,0.0,18177225000.0
HL홀딩스,2016,사업보고서,여,0.0,0.0,2191205000.0
HL홀딩스,2017,반기보고서,남,0.0,0.0,7706601000.0
HL홀딩스,2017,반기보고서,여,0.0,0.0,1087867000.0
HL홀딩스,2017,사업보고서,남,0.0,0.0,17697570000.0
HL홀딩스,2017,사업보고서,여,0.0,0.0,2475578000.0
HMM,2016,반기보고서,남,0.0,0.0,52448946000.0
HMM,2016,반기보고서,여,0.0,0.0,7532235000.0
HMM,2016,사업보고서,남,0.0,0.0,88995921000.0
HMM,2016,사업보고서,여,0.0,0.0,12782564000.0
HMM,2017,반기보고서,남,0.0,0.0,37493690000.0
HMM,2017,반기보고서,여,0.0,0.0,5833729000.0
HMM,2017,사업보고서,남,0.0,0.0,73080742247.0
HMM,2017,사업보고서,여,0.0,0.0,11570466957.0
HS애드,2016,반기보고서,남,0.0,0.0,1945000000.0
HS애드,2016,반기보고서,여,0.0,0.0,523000000.0
HS애드,2016,사업보고서,남,0.0,0.0,3914000000.0
HS애드,2016,사업보고서,여,0.0,0.0,1062000000.0
HS애드,2017,반기보고서,남,0.0,0.0,2416000000.0
HS애드,2017,반기보고서,여,0.0,0.0,662000000.0
HS애드,2017,사업보고서,남,0.0,0.0,4351000000.0
HS애드,2017,사업보고서,여,0.0,0.0,1167000000.0
HS화성,2016,반기보고서,남,0.0,0.0,14253000000.0
HS화성,2016,반기보고서,여,0.0,0.0,601000000.0
HS화성,2016,사업보고서,남,0.0,0.0,14365000000.0
HS화성,2016,사업보고서,여,0.0,0.0,733000000.0
HS화성,2017,반기보고서,남,0.0,0.0,8428000000.0
HS화성,2017,반기보고서,여,0.0,0.0,378000000.0
HS화성,2017,사업보고서,남,0.0,0.0,14608000000.0
HS화성,2017,사업보고서,여,0.0,0.0,769000000.0
INVENI,2016,반기보고서,남,0.0,0.0,13286000000.0
INVENI,2016,반기보고서,여,0.0,0.0,788000000.0
INVENI,2016,사업보고서,남,0.0,0.0,26293000000.0
INVENI,2016,사업보고서,여,0.0,0.0,1585000000.0
INVENI,2017,반기보고서,남,0.0,0.0,13132000000.0
INVENI,2017,반기보고서,여,0.0,0.0,856000000.0
INVENI,2017,사업보고서,남,0.0,0.0,26600000000.0
INVENI,2017,사업보고서,여,0.0,0.0,1724000000.0
JB금융지주,2016,반기보고서,남,0.0,0.0,2251000000.0
JB금융지주,2016,반기보고서,여,0.0,0.0,562000000.0
JB금융지주,2016,사업보고서,남,0.0,0.0,3672000000.0
JB금융지주,2016,사업보고서,여,0.0,0.0,980000000.0
JB금융지주,2017,반기보고서,남,0.0,0.0,2692000000.0
JB금융지주,2017,반기보고서,여,0.0,0.0,595000000.0
JB금융지주,2017,사업보고서,남,0.0,0.0,5653000000.0
JB금융지주,2017,사업보고서,여,0.0,0.0,1156000000.0
JW중외제약,2016,반기보고서,남,0.0,0.0,21927000000.0
JW중외제약,2016,반기보고서,여,0.0,0.0,5294000000.0
JW중외제약,2016,사업보고서,남,0.0,0.0,48745000000.0
JW중외제약,2016,사업보고서,여,0.0,0.0,11439000000.0
JW중외제약,2017,반기보고서,남,0.0,0.0,27084000000.0
JW중외제약,2017,반기보고서,여,0.0,0.0,6199000000.0
JW중외제약,2017,사업보고서,남,0.0,0.0,52558000000.0
JW중외제약,2017,사업보고서,여,0.0,0.0,12348000000.0
JW홀딩스,2016,반기보고서,남,0.0,0.0,3644000000.0
JW홀딩스,2016,반기보고서,여,0.0,0.0,926000000.0
JW홀딩스,2016,사업보고서,남,0.0,0.0,7776000000.0
JW홀딩스,2016,사업보고서,여,0.0,0.0,1928000000.0
JW홀딩스,2017,반기보고서,남,0.0,0.0,4173000000.0
JW홀딩스,2017,반기보고서,여,0.0,0.0,975000000.0
JW홀딩스,2017,사업보고서,남,0.0,0.0,5741000000.0
JW홀딩스,2017,사업보고서,여,0.0,0.0,2031000000.0
KBI동양철관,2016,반기보고서,남,0.0,0.0,3961000000.0
KBI동양철관,2016,반기보고서,여,0.0,0.0,314000000.0
KBI동양철관,2016,사업보고서,남,0.0,0.0,7871000000.0
KBI동양철관,2016,사업보고서,여,0.0,0.0,602000000.0
KBI동양철관,2017,반기보고서,남,0.0,0.0,3784000000.0
KBI동양철관,2017,반기보고서,여,0.0,0.0,314000000.0
KBI동양철관,2017,사업보고서,남,0.0,0.0,7442000000.0
KBI동양철관,2017,사업보고서,여,0.0,0.0,618000000.0
KB금융,2016,반기보고서,남,0.0,0.0,8513000000.0
KB금융,2016,반기보고서,여,0.0,0.0,812000000.0
KB금융,2016,사업보고서,남,0.0,0.0,16015000000.0
KB금융,2016,사업보고서,여,0.0,0.0,1470000000.0
KB금융,2017,반기보고서,남,0.0,0.0,8311000000.0
KB금융,2017,반기보고서,여,0.0,0.0,947000000.0
KB금융,2017,사업보고서,남,0.0,0.0,18807000000.0
KB금융,2017,사업보고서,여,0.0,0.0,2099000000.0
KC그린홀딩스,2016,반기보고서,남,0.0,0.0,841910000.0
KC그린홀딩스,2016,반기보고서,여,0.0,0.0,131334000.0
KC그린홀딩스,2016,사업보고서,남,0.0,0.0,1607824000.0
KC그린홀딩스,2016,사업보고서,여,0.0,0.0,313021000.0
KC그린홀딩스,2017,반기보고서,남,0.0,0.0,668457000.0
KC그린홀딩스,2017,반기보고서,여,0.0,0.0,210431000.0
KC그린홀딩스,2017,사업보고서,남,0.0,0.0,970186000.0
KC그린홀딩스,2017,사업보고서,여,0.0,0.0,344667000.0
KC코트렐,2016,반기보고서,남,0.0,0.0,5788418000.0
KC코트렐,2016,반기보고서,여,0.0,0.0,457553000.0
KC코트렐,2016,사업보고서,남,0.0,0.0,11267625000.0
KC코트렐,2016,사업보고서,여,0.0,0.0,876366000.0
KC코트렐,2017,반기보고서,남,0.0,0.0,6304726000.0
KC코트렐,2017,반기보고서,여,0.0,0.0,537982000.0
KC코트렐,2017,사업보고서,남,0.0,0.0,12276895000.0
KC코트렐,2017,사업보고서,여,0.0,0.0,1061797000.0
KEC,2016,반기보고서,남,0.0,0.0,10063633000.0
KEC,2016,반기보고서,여,0.0,0.0,3155473000.0
KEC,2016,사업보고서,남,0.0,0.0,21354541000.0
KEC,2016,사업보고서,여,0.0,0.0,6643387000.0
KEC,2017,반기보고서,남,0.0,0.0,10779399000.0
KEC,2017,반기보고서,여,0.0,0.0,3166246000.0
KEC,2017,사업보고서,남,0.0,0.0,28460413000.0
KG모빌리티,2016,반기보고서,남,0.0,0.0,195957000000.0
KG모빌리티,2016,반기보고서,여,0.0,0.0,3284000000.0
KG모빌리티,2016,사업보고서,남,0.0,0.0,398550000000.0
KG모빌리티,2016,사업보고서,여,0.0,0.0,6621000000.0
KG모빌리티,2017,반기보고서,남,0.0,0.0,198532000000.0
KG모빌리티,2017,반기보고서,여,0.0,0.0,3317000000.0
KG모빌리티,2017,사업보고서,남,0.0,0.0,401253000000.0
KG모빌리티,2017,사업보고서,여,0.0,0.0,6769000000.0
KG스틸,2016,반기보고서,남,0.0,0.0,21778000000.0
KG스틸,2016,반기보고서,여,0.0,0.0,1186000000.0
KG스틸,2016,사업보고서,남,0.0,0.0,38550000000.0
KG스틸,2016,사업보고서,여,0.0,0.0,2149000000.0
KG스틸,2017,반기보고서,남,0.0,0.0,22282000000.0
KG스틸,2017,반기보고서,여,0.0,0.0,1338000000.0
KG스틸,2017,사업보고서,남,0.0,0.0,42196000000.0
KG스틸,2017,사업보고서,여,0.0,0.0,2456000000.0
KG케미칼,2016,반기보고서,남,0.0,0.0,9882000000.0
KG케미칼,2016,반기보고서,여,0.0,0.0,403000000.0
KG케미칼,2016,사업보고서,남,0.0,0.0,10537000000.0
KG케미칼,2016,사업보고서,여,0.0,0.0,516000000.0
KG케미칼,2017,반기보고서,남,0.0,0.0,5372000000.0
KG케미칼,2017,반기보고서,여,0.0,0.0,247000000.0
KG케미칼,2017,사업보고서,남,0.0,0.0,10345000000.0
KG케미칼,2017,사업보고서,여,0.0,0.0,626000000.0
KH 필룩스,2016,반기보고서,남,0.0,0.0,2260979000.0
KH 필룩스,2016,반기보고서,여,0.0,0.0,525408000.0
KH 필룩스,2016,사업보고서,남,0.0,0.0,4430138000.0
KH 필룩스,2016,사업보고서,여,0.0,0.0,1441743000.0
KH 필룩스,2017,반기보고서,남,0.0,0.0,2437693000.0
KH 필룩스,2017,반기보고서,여,0.0,0.0,522694000.0
KH 필룩스,2017,사업보고서,남,0.0,0.0,4924591000.0
KH 필룩스,2017,사업보고서,여,0.0,0.0,1008653000.0
KISCO홀딩스,2016,반기보고서,남,0.0,0.0,626000000.0
KISCO홀딩스,2016,반기보고서,여,0.0,0.0,124000000.0
KISCO홀딩스,2016,사업보고서,남,0.0,0.0,1392000000.0
KISCO홀딩스,2016,사업보고서,여,0.0,0.0,311000000.0
KISCO홀딩스,2017,반기보고서,남,0.0,0.0,526000000.0
KISCO홀딩스,2017,반기보고서,여,0.0,0.0,132000000.0
KISCO홀딩스,2017,사업보고서,남,0.0,0.0,1250000000.0
KISCO홀딩스,2017,사업보고서,여,0.0,0.0,298000000.0
KPX케미칼,2016,반기보고서,남,0.0,0.0,8700102000.0
KPX케미칼,2016,반기보고서,여,0.0,0.0,526174000.0
KPX케미칼,2016,사업보고서,남,0.0,0.0,20166779000.0
KPX케미칼,2016,사업보고서,여,0.0,0.0,1311240000.0
