기업명,연도,보고서유형,매출액,영업이익
한국콜마,2018,반기보고서,"602,547,457,848","42,536,718,588"
한국콜마,2018,사업보고서,"1,357,865,265,185","89,967,395,015"
한국콜마,2019,반기보고서,"790,394,601,360","69,731,042,650"
한국콜마,2019,사업보고서,"1,540,720,628,957","117,810,046,389"
한국타이어앤테크놀로지,2018,반기보고서,"3,314,532,637,156","370,099,617,324"
한국타이어앤테크놀로지,2018,사업보고서,"6,795,088,815,835","702,650,599,990"
한국타이어앤테크놀로지,2019,반기보고서,"3,383,035,225,132","246,334,490,263"
한국타이어앤테크놀로지,2019,사업보고서,"6,883,268,577,435","543,964,831,621"
애경케미칼,2018,반기보고서,"514,026,810,046","36,649,315,220"
애경케미칼,2018,사업보고서,"1,031,357,748,503","52,021,632,545"
애경케미칼,2019,반기보고서,"516,608,079,911","22,508,845,676"
애경케미칼,2019,사업보고서,"1,017,022,177,644","46,852,557,491"
사조씨푸드,2018,반기보고서,"199,145,687,290","10,387,044,353"
사조씨푸드,2018,사업보고서,"397,127,001,687","17,174,937,875"
사조씨푸드,2019,반기보고서,"203,227,046,469","8,783,013,110"
사조씨푸드,2019,사업보고서,"348,873,298,268","9,725,117,801"
휴비스,2018,반기보고서,"650,566,093,824","23,003,481,803"
휴비스,2018,사업보고서,"1,262,515,099,360","34,358,572,667"
휴비스,2019,반기보고서,"551,868,263,045","3,141,372,686"
휴비스,2019,사업보고서,"1,029,346,443,478","4,867,302,957"
케이탑리츠,2018,반기보고서,"4,623,144,844","2,762,394,363"
케이탑리츠,2018,사업보고서,"11,033,755,105","7,214,854,781"
케이탑리츠,2019,반기보고서,"5,369,686,106","3,438,347,932"
케이탑리츠,2019,사업보고서,"14,342,283,871","10,466,255,496"
GS리테일,2018,반기보고서,"4,193,684,110,012","77,332,786,894"
GS리테일,2018,사업보고서,"8,691,612,313,033","180,259,204,265"
GS리테일,2019,반기보고서,"4,390,482,627,178","98,393,026,665"
GS리테일,2019,사업보고서,"9,006,928,792,999","238,835,955,920"
인터지스,2018,반기보고서,"240,605,279,791","2,458,999,095"
인터지스,2018,사업보고서,"492,443,106,290","9,421,392,989"
인터지스,2019,반기보고서,"237,951,745,083","6,900,653,303"
인터지스,2019,사업보고서,"478,169,277,019","6,479,329,590"
삼양사,2018,반기보고서,"1,042,635,000,000","70,203,000,000"
삼양사,2018,사업보고서,"2,123,809,000,000","96,967,000,000"
삼양사,2019,반기보고서,"1,022,214,000,000","41,935,000,000"
삼양사,2019,사업보고서,"2,096,387,000,000","81,564,000,000"
하나투어,2018,반기보고서,"426,086,611,244","16,800,993,689"
하나투어,2018,사업보고서,"828,273,951,641",
하나투어,2019,반기보고서,"416,535,598,245",
하나투어,2019,사업보고서,,"5,936,343,406"
에이블씨엔씨,2018,반기보고서,"168,388,257,811","-6,448,370,501"
에이블씨엔씨,2018,사업보고서,"345,522,432,029","-18,958,791,479"
에이블씨엔씨,2019,반기보고서,"204,174,084,614","118,805,270"
에이블씨엔씨,2019,사업보고서,"422,205,555,168","1,834,111,614"
삼원강재,2018,반기보고서,"146,055,224,099","5,473,246,971"
삼원강재,2018,사업보고서,"286,791,821,436","13,144,625,569"
삼원강재,2019,반기보고서,"142,559,554,645","6,053,498,265"
삼원강재,2019,사업보고서,"269,337,437,512","10,797,108,979"
신세계인터내셔날,2018,반기보고서,"587,756,795,674","26,100,262,074"
신세계인터내셔날,2018,사업보고서,"1,262,650,382,310","55,523,591,592"
신세계인터내셔날,2019,반기보고서,"667,651,675,464","43,752,465,792"
신세계인터내셔날,2019,사업보고서,"1,425,001,391,547","84,491,939,395"
에이리츠,2018,반기보고서,"2,657,358,825","-1,090,783,289"
에이리츠,2018,사업보고서,"22,766,202,184","575,512,881"
에이리츠,2019,반기보고서,"25,532,450,587","3,974,634,853"
에이리츠,2019,사업보고서,"60,871,450,483","11,122,955,630"
한국항공우주,2018,반기보고서,"1,480,239,433,167","74,259,560,214"
한국항공우주,2018,사업보고서,"2,786,023,511,399","146,382,520,066"
한국항공우주,2019,반기보고서,"1,436,228,378,649","150,037,759,576"
한국항공우주,2019,사업보고서,"3,110,157,574,663","275,564,427,840"
롯데하이마트,2018,반기보고서,"2,039,445,522,672","108,312,118,875"
롯데하이마트,2018,사업보고서,"4,112,678,442,682","186,480,870,199"
롯데하이마트,2019,반기보고서,"2,107,863,136,522","70,116,944,403"
롯데하이마트,2019,사업보고서,"4,026,463,938,671","109,857,236,241"
한세엠케이,2018,반기보고서,"153,338,489,845","2,201,234,993"
한세엠케이,2018,사업보고서,"322,990,487,095","2,404,725,010"
한세엠케이,2019,반기보고서,"151,688,862,868","-3,077,789,069"
한세엠케이,2019,사업보고서,"307,486,037,849","-23,884,332,522"
코오롱ENP,2018,반기보고서,"144,237,386,886","9,397,626,769"
코오롱ENP,2018,사업보고서,"321,335,264,695","19,372,411,247"
코오롱ENP,2019,반기보고서,"167,964,647,307","8,156,305,808"
코오롱ENP,2019,사업보고서,"330,284,776,004","10,306,154,621"
이마트,2018,반기보고서,"8,095,871,971,592","206,866,672,632"
이마트,2018,사업보고서,"17,049,079,116,942","462,827,002,755"
이마트,2019,반기보고서,"9,166,372,456,474","44,411,653,779"
이마트,2019,사업보고서,"19,062,879,818,284","150,652,508,829"
케이티스카이라이프,2018,반기보고서,,"38,914,740,145"
케이티스카이라이프,2018,사업보고서,,"66,734,988,575"
케이티스카이라이프,2019,반기보고서,,"38,165,668,590"
케이티스카이라이프,2019,사업보고서,,"69,357,292,753"
세아특수강,2018,반기보고서,"357,543,727,627","13,605,513,129"
세아특수강,2018,사업보고서,"723,577,099,791","19,690,399,274"
세아특수강,2019,반기보고서,"352,787,125,064","8,677,596,608"
세아특수강,2019,사업보고서,"717,472,560,442","19,471,042,074"
한국종합기술,2018,반기보고서,"97,202,257,282","-3,881,491,224"
한국종합기술,2018,사업보고서,"190,942,038,316","-6,241,075,387"
한국종합기술,2019,반기보고서,"96,987,159,055","-819,207,713"
한국종합기술,2019,사업보고서,"218,943,295,362","-2,095,018,981"
롯데에너지머티리얼즈,2018,반기보고서,"235,125,000,000","21,798,000,000"
롯데에너지머티리얼즈,2018,사업보고서,"502,008,000,000","48,721,000,000"
롯데에너지머티리얼즈,2019,반기보고서,"273,148,000,000","29,202,000,000"
롯데에너지머티리얼즈,2019,사업보고서,"550,214,000,000","46,850,000,000"
현대위아,2018,반기보고서,"3,798,180,528,736","-9,436,543,401"
현대위아,2018,사업보고서,"7,880,481,391,244","5,030,582,887"
현대위아,2019,반기보고서,"3,741,415,000,000","44,498,000,000"
현대위아,2019,사업보고서,"7,314,626,000,000","101,934,000,000"
선진,2018,반기보고서,"456,342,310,221","24,653,158,862"
선진,2018,사업보고서,"912,407,251,362","34,785,400,834"
선진,2019,반기보고서,"448,084,825,268","21,891,725,181"
선진,2019,사업보고서,"1,014,048,908,009","40,117,084,694"
미원화학,2018,반기보고서,"81,974,003,598","5,268,742,536"
미원화학,2018,사업보고서,"146,485,072,007","8,644,807,588"
미원화학,2019,반기보고서,"74,507,115,696","7,223,011,837"
미원화학,2019,사업보고서,"154,724,321,537","15,484,152,525"
시디즈,2018,반기보고서,"51,378,611,901","1,786,587,417"
시디즈,2018,사업보고서,"140,959,206,564","4,303,916,036"
시디즈,2019,반기보고서,"101,950,296,537","4,280,163,847"
시디즈,2019,사업보고서,"192,881,844,986","8,645,139,088"
한화엔진,2018,반기보고서,"257,193,460,201","-8,950,768,858"
한화엔진,2018,사업보고서,"511,302,114,055","-35,326,999,804"
한화엔진,2019,반기보고서,"273,469,736,357","-18,650,993,731"
한화엔진,2019,사업보고서,"674,278,133,124","-21,837,810,975"
대성에너지,2018,반기보고서,"428,675,520,770","14,051,866,291"
대성에너지,2018,사업보고서,"770,982,769,769","15,968,768,142"
대성에너지,2019,반기보고서,"428,956,987,677","15,351,790,756"
대성에너지,2019,사업보고서,"774,850,380,588","24,284,418,148"
현대퓨처넷,2018,반기보고서,"144,738,121,447","27,574,065,063"
현대퓨처넷,2018,사업보고서,"289,738,546,119","46,737,396,396"
현대퓨처넷,2019,반기보고서,"147,589,130,735","23,824,604,001"
현대퓨처넷,2019,사업보고서,"292,866,372,298","40,800,885,221"
KTis,2018,반기보고서,"224,247,314,672","8,029,425,694"
KTis,2018,사업보고서,"450,826,030,691","8,995,463,029"
KTis,2019,반기보고서,"230,192,016,449","7,970,844,110"
KTis,2019,사업보고서,"451,026,612,732","13,757,325,441"
한전산업,2018,반기보고서,"167,769,847,306","15,764,358,457"
한전산업,2018,사업보고서,"332,294,602,085","14,165,125,173"
한전산업,2019,반기보고서,"131,675,432,763","18,143,160,762"
한전산업,2019,사업보고서,"313,566,644,499","21,544,186,729"
엘브이엠씨,2018,반기보고서,"129,036,651","-5,354,121"
엘브이엠씨,2018,사업보고서,"267,223,938","-13,480,287"
엘브이엠씨,2019,반기보고서,"126,902,419","-3,386,110"
엘브이엠씨,2019,사업보고서,"312,056,446","2,544,972"
미스토홀딩스,2018,반기보고서,"1,467,086,764,713","200,586,401,695"
미스토홀딩스,2018,사업보고서,"2,954,642,540,440","357,102,169,493"
미스토홀딩스,2019,반기보고서,"1,793,878,882,886","260,722,354,241"
미스토홀딩스,2019,사업보고서,"3,450,421,529,936","470,676,492,646"
KTcs,2018,반기보고서,"468,038,406,357","7,545,820,094"
KTcs,2018,사업보고서,"1,016,085,167,247","12,462,635,828"
KTcs,2019,반기보고서,"460,628,192,068","7,503,944,779"
KTcs,2019,사업보고서,"944,861,712,920","11,346,695,683"
현대홈쇼핑,2018,반기보고서,"505,920,799,832","67,384,295,558"
현대홈쇼핑,2018,사업보고서,"1,017,719,940,186","112,319,126,932"
현대홈쇼핑,2019,반기보고서,"1,090,398,982,295","79,055,696,743"
현대홈쇼핑,2019,사업보고서,"2,060,366,926,971","130,344,227,510"
도화엔지니어링,2018,반기보고서,"197,619,943,663","8,021,536,430"
도화엔지니어링,2018,사업보고서,"402,472,582,378","17,290,544,590"
도화엔지니어링,2019,반기보고서,"256,235,903,536","13,789,254,386"
도화엔지니어링,2019,사업보고서,"516,127,676,383","27,069,213,016"
대성산업,2018,반기보고서,"458,046,260,761","-1,203,040,967"
대성산업,2018,사업보고서,"945,461,187,147","6,104,206,173"
대성산업,2019,반기보고서,"402,381,757,083","-918,273,522"
대성산업,2019,사업보고서,"869,910,393,675","-9,673,570,258"
아이마켓코리아,2018,반기보고서,"1,466,614,809,362","14,560,371,387"
아이마켓코리아,2018,사업보고서,"2,935,242,220,453","36,201,356,607"
아이마켓코리아,2019,반기보고서,"1,473,422,564,426","26,913,272,175"
아이마켓코리아,2019,사업보고서,"2,923,787,985,987","52,038,830,520"
한미약품,2018,반기보고서,"486,986,071,941","46,198,050,240"
한미약품,2018,사업보고서,"1,015,962,250,114","83,573,576,285"
한미약품,2019,반기보고서,"545,037,332,301","49,045,809,031"
한미약품,2019,사업보고서,"1,113,649,783,994","103,877,846,130"
우진,2018,반기보고서,"44,265,173,230","-1,669,732,585"
우진,2018,사업보고서,"93,881,392,588","-1,087,050,687"
우진,2019,반기보고서,"30,875,417,667","-6,188,609,325"
우진,2019,사업보고서,"88,925,734,184","-1,965,171,304"
무학,2018,반기보고서,"101,413,810,228","-2,583,816,227"
무학,2018,사업보고서,"193,717,858,740","-10,040,268,846"
무학,2019,반기보고서,"90,838,170,454","-6,136,800,885"
무학,2019,사업보고서,"166,377,917,855","-13,412,289,821"
이연제약,2018,반기보고서,"62,378,579,324","5,824,878,323"
이연제약,2018,사업보고서,"122,990,417,376","2,459,781,152"
이연제약,2019,반기보고서,"65,350,818,807","4,447,379,086"
이연제약,2019,사업보고서,"131,557,875,304","7,898,092,876"
한국화장품,2018,반기보고서,"78,954,956,571","269,907,014"
한국화장품,2018,사업보고서,"153,882,570,609","-7,485,327,682"
한국화장품,2019,반기보고서,"74,671,435,869","-4,847,321,726"
한국화장품,2019,사업보고서,"131,196,339,327","-17,394,170,012"
에스제이엠,2018,반기보고서,"78,320,581,101","204,786,778"
에스제이엠,2018,사업보고서,"155,259,475,030","742,002,530"
에스제이엠,2019,반기보고서,"76,159,283,952","1,568,195,848"
에스제이엠,2019,사업보고서,"157,732,122,414","6,452,868,937"
HL홀딩스,2018,반기보고서,"482,025,086,693","47,953,056,172"
HL홀딩스,2018,사업보고서,"886,548,282,858","57,512,057,636"
HL홀딩스,2019,반기보고서,"391,116,327,344","30,039,415,335"
HL홀딩스,2019,사업보고서,"798,365,158,872","75,417,771,989"
신세계푸드,2018,반기보고서,"628,250,382,148","16,917,412,007"
신세계푸드,2018,사업보고서,"1,278,572,163,703","27,363,843,052"
신세계푸드,2019,반기보고서,"643,983,223,997","10,464,007,876"
신세계푸드,2019,사업보고서,"1,320,103,297,180","22,160,381,500"
조선선재,2018,반기보고서,"31,666,651,689","7,096,740,139"
조선선재,2018,사업보고서,"62,709,302,025","13,625,332,307"
조선선재,2019,반기보고서,"32,333,995,243","6,824,055,100"
조선선재,2019,사업보고서,"64,043,540,072","14,118,917,183"
코오롱인더,2018,반기보고서,"2,292,468,817,745","91,704,811,956"
코오롱인더,2018,사업보고서,"4,752,579,929,855","144,916,310,956"
코오롱인더,2019,반기보고서,"2,207,293,363,684","110,103,569,184"
코오롱인더,2019,사업보고서,"4,407,190,443,679","172,947,721,846"
KC코트렐,2018,반기보고서,"62,934,394,957","-6,193,081,711"
KC코트렐,2018,사업보고서,"182,043,907,809","3,741,209,346"
KC코트렐,2019,반기보고서,"106,052,948,837","175,286,216"
KC코트렐,2019,사업보고서,"300,551,682,231","8,504,680,068"
지역난방공사,2018,반기보고서,"1,340,119,910,820","69,496,466,996"
지역난방공사,2018,사업보고서,"2,487,330,695,259","14,521,475,463"
지역난방공사,2019,반기보고서,"1,324,999,568,531","40,192,562,797"
지역난방공사,2019,사업보고서,"2,367,906,314,930","42,213,059,502"
영흥,2018,반기보고서,"90,312,762,414","-3,117,243,536"
영흥,2018,사업보고서,"196,485,437,043","-1,709,462,745"
영흥,2019,반기보고서,"96,436,188,181","2,723,627,110"
영흥,2019,사업보고서,"197,495,228,558","3,400,597,442"
메타케어,2018,반기보고서,"16,581,789,092","-2,603,109,020"
메타케어,2018,사업보고서,"34,471,966,030","-6,628,225,704"
메타케어,2019,반기보고서,"15,463,483,833","-1,572,492,018"
메타케어,2019,사업보고서,"56,155,488,904","-81,996,573"
한전기술,2018,반기보고서,"171,919,511,171","1,432,501,703"
한전기술,2018,사업보고서,"433,700,598,144","21,499,315,765"
한전기술,2019,반기보고서,"184,402,042,623","15,595,047,343"
한전기술,2019,사업보고서,"448,634,709,421","44,068,928,795"
GKL,2018,반기보고서,"238,073,718,840","66,082,978,017"
GKL,2018,사업보고서,"480,339,213,881","105,058,462,361"
GKL,2019,반기보고서,"226,540,906,715","43,430,957,444"
GKL,2019,사업보고서,"490,752,464,360","96,802,634,482"
SK,2018,반기보고서,"49,847,222,000,000","3,215,271,000,000"
SK,2018,사업보고서,"101,502,020,000,000","4,688,117,000,000"
SK,2019,반기보고서,"50,696,860,000,000","2,450,254,000,000"
SK,2019,사업보고서,"99,264,574,000,000","3,949,864,000,000"
황금에스티,2018,반기보고서,"115,744,029,923","13,148,316,422"
황금에스티,2018,사업보고서,"244,773,430,030","24,009,611,986"
황금에스티,2019,반기보고서,"123,214,584,234","10,604,064,676"
황금에스티,2019,사업보고서,"243,584,029,426","18,780,395,426"
하이트진로,2018,반기보고서,"913,859,075,411","43,551,868,264"
하이트진로,2018,사업보고서,"1,885,626,108,724","90,442,082,687"
하이트진로,2019,반기보고서,"947,398,435,443","6,401,998,288"
하이트진로,2019,사업보고서,"2,035,063,966,997","88,246,563,619"
유니온머티리얼,2018,반기보고서,"55,541,098,862","367,626,737"
유니온머티리얼,2018,사업보고서,"112,336,021,352","481,748,850"
유니온머티리얼,2019,반기보고서,"54,772,583,192","3,229,274,497"
유니온머티리얼,2019,사업보고서,"109,109,285,016","3,645,893,015"
영원무역,2018,반기보고서,"1,025,064,446,167","119,448,996,167"
영원무역,2018,사업보고서,"2,101,268,459,139","201,037,986,976"
영원무역,2019,반기보고서,"1,152,075,826,991","132,375,583,737"
영원무역,2019,사업보고서,"2,388,266,483,185","237,561,338,287"
한미글로벌,2018,반기보고서,"104,765,235,379","6,019,958,593"
한미글로벌,2018,사업보고서,"207,721,612,331","10,995,734,321"
한미글로벌,2019,반기보고서,"188,037,004,734","20,414,174,787"
한미글로벌,2019,사업보고서,"294,657,921,603","24,407,031,088"
동아지질,2018,반기보고서,"185,609,965,746","13,656,017,037"
동아지질,2018,사업보고서,"360,734,225,219","26,066,749,207"
동아지질,2019,반기보고서,"188,917,059,719","12,406,882,272"
동아지질,2019,사업보고서,"380,903,410,441","22,916,296,874"
HD현대마린엔진,2018,반기보고서,"102,452,109,715","-6,737,931,076"
HD현대마린엔진,2018,사업보고서,"214,807,698,669","-14,501,435,691"
HD현대마린엔진,2019,반기보고서,"111,237,574,158","-2,111,792,172"
HD현대마린엔진,2019,사업보고서,"253,982,739,416","-10,695,548,571"
LX하우시스,2018,반기보고서,"1,638,469,000,000","33,508,000,000"
LX하우시스,2018,사업보고서,"3,266,496,000,000","70,371,000,000"
LX하우시스,2019,반기보고서,"1,593,327,000,000","40,693,000,000"
LX하우시스,2019,사업보고서,"3,186,807,000,000","68,777,000,000"
한세실업,2018,반기보고서,"757,112,437,256","-2,758,151,845"
한세실업,2018,사업보고서,"1,712,686,107,115","38,629,016,754"
한세실업,2019,반기보고서,"852,418,240,504","24,237,698,140"
한세실업,2019,사업보고서,"1,922,418,715,217","58,999,861,682"
주성코퍼레이션,2018,반기보고서,"44,248,046,181","-6,037,488,132"
주성코퍼레이션,2018,사업보고서,"89,102,572,318","-14,698,068,756"
주성코퍼레이션,2019,반기보고서,"38,870,796,171","-5,265,131,202"
주성코퍼레이션,2019,사업보고서,"45,782,646,404","-6,005,088,323"
미원홀딩스,2018,반기보고서,"73,897,688,385","2,454,689,607"
미원홀딩스,2018,사업보고서,"141,970,840,097","3,612,785,705"
미원홀딩스,2019,반기보고서,"81,419,219,016","3,632,067,093"
미원홀딩스,2019,사업보고서,"188,376,778,923","7,763,815,076"
NAVER,2018,반기보고서,"2,672,675,817,580","507,563,753,149"
NAVER,2018,사업보고서,"5,586,904,533,355","942,532,561,543"
NAVER,2019,반기보고서,"3,141,136,774,677","334,579,214,434"
NAVER,2019,사업보고서,"6,593,400,065,244","710,070,173,513"
부국철강,2018,반기보고서,"73,224,149,211","904,673,757"
부국철강,2018,사업보고서,"142,352,894,010","923,263,845"
부국철강,2019,반기보고서,"67,958,435,057","602,052,061"
부국철강,2019,사업보고서,"132,264,146,302","315,595,323"
한국철강,2018,반기보고서,"363,113,571,204","13,036,139,326"
한국철강,2018,사업보고서,"777,466,326,315","25,413,962,489"
한국철강,2019,반기보고서,"358,204,535,272","5,555,607,414"
한국철강,2019,사업보고서,"719,102,310,725","12,213,089,857"
일진전기,2018,반기보고서,"353,572,396,936","215,606,398"
일진전기,2018,사업보고서,"731,430,723,855","5,232,346,810"
일진전기,2019,반기보고서,"288,743,063,933","9,217,237,642"
일진전기,2019,사업보고서,"668,304,096,799","11,423,545,228"
풍산,2018,반기보고서,"1,378,896,592,219","76,727,211,783"
풍산,2018,사업보고서,"2,774,499,774,993","107,501,136,708"
풍산,2019,반기보고서,"1,181,012,728,249","24,229,827,831"
풍산,2019,사업보고서,"2,451,305,535,330","41,142,663,278"
LG이노텍,2018,반기보고서,"3,238,413,579,469","30,221,843,870"
LG이노텍,2018,사업보고서,"7,982,103,642,672","263,517,409,591"
LG이노텍,2019,반기보고서,"2,890,955,018,279","7,359,358,153"
LG이노텍,2019,사업보고서,"8,302,068,230,724","403,129,277,832"
명문제약,2018,반기보고서,"71,183,479,976","2,866,637,681"
명문제약,2018,사업보고서,"147,498,532,162","4,936,910,084"
명문제약,2019,반기보고서,"71,151,926,706","-5,880,271,190"
명문제약,2019,사업보고서,"149,346,276,617","-14,294,351,769"
비상교육,2018,반기보고서,"61,374,658,327","-11,053,237,866"
비상교육,2018,사업보고서,"161,921,532,042","10,331,869,592"
비상교육,2019,반기보고서,"74,520,709,814","200,181,238"
비상교육,2019,사업보고서,"199,386,233,396","21,937,198,122"
동성케미컬,2018,반기보고서,"392,114,537,211","9,296,477,294"
동성케미컬,2018,사업보고서,"813,073,124,919","7,777,629,352"
동성케미컬,2019,반기보고서,"410,043,751,624","32,131,454,689"
동성케미컬,2019,사업보고서,"849,786,144,232","51,825,732,386"
쌍방울,2018,반기보고서,"49,822,770,895","-1,553,239,456"
쌍방울,2018,사업보고서,"101,656,747,250","564,487,696"
쌍방울,2019,반기보고서,"50,345,397,218","128,451,843"
쌍방울,2019,사업보고서,"96,543,475,203","-10,342,326,742"
LG유플러스,2018,반기보고서,"5,960,671,000,000","398,735,000,000"
LG유플러스,2018,사업보고서,"12,125,051,000,000","730,945,000,000"
LG유플러스,2019,반기보고서,"6,219,955,000,000","343,182,000,000"
LG유플러스,2019,사업보고서,"12,381,969,000,000","686,244,000,000"
인바이오젠,2018,반기보고서,"3,877,485,348","-198,031,785"
인바이오젠,2018,사업보고서,"7,566,168,673","921,473,740"
인바이오젠,2019,반기보고서,"3,064,316,573","-381,177,417"
인바이오젠,2019,사업보고서,"9,795,202,845","-2,249,167,515"
아시아나항공,2018,반기보고서,"3,245,693,775,199","102,352,727,408"
아시아나항공,2018,사업보고서,"7,183,387,207,576","28,232,551,532"
아시아나항공,2019,반기보고서,"3,468,547,250,163","-116,904,366,284"
아시아나항공,2019,사업보고서,"6,965,788,766,759","-443,713,205,731"
SNT에너지,2018,반기보고서,"71,584,535,466","2,225,274,293"
SNT에너지,2018,사업보고서,"139,516,395,746","-1,892,190,780"
SNT에너지,2019,반기보고서,"93,243,605,346","8,686,760,487"
SNT에너지,2019,사업보고서,"213,326,726,381","17,473,547,723"
진양홀딩스,2018,반기보고서,"125,175,025,700","4,718,936,239"
진양홀딩스,2018,사업보고서,"241,827,149,551","9,302,659,639"
진양홀딩스,2019,반기보고서,"113,191,120,300","6,964,156,763"
진양홀딩스,2019,사업보고서,"225,284,561,398","12,873,508,902"
엔케이,2018,반기보고서,"52,856,186,241","-11,432,695,551"
엔케이,2018,사업보고서,"108,432,788,355","-23,223,013,069"
엔케이,2019,반기보고서,"51,369,044,345","-1,909,512,370"
엔케이,2019,사업보고서,"108,452,405,773","-6,541,809,223"
한전KPS,2018,반기보고서,"590,257,698,307","86,980,911,362"
한전KPS,2018,사업보고서,"1,242,452,044,205","191,519,089,800"
한전KPS,2019,반기보고서,"571,451,363,802","73,387,718,678"
한전KPS,2019,사업보고서,"1,246,949,702,480","193,939,463,944"
KSS해운,2018,반기보고서,"96,133,687,688","23,601,058,912"
KSS해운,2018,사업보고서,"202,504,829,183","47,110,514,818"
KSS해운,2019,반기보고서,"111,501,450,586","25,398,547,489"
KSS해운,2019,사업보고서,"231,240,042,004","52,771,937,110"
효성 ITX,2018,반기보고서,"202,778,627,126","6,578,052,382"
효성 ITX,2018,사업보고서,"402,109,944,431","11,336,665,253"
효성 ITX,2019,반기보고서,"197,169,442,457","6,657,188,383"
효성 ITX,2019,사업보고서,"388,240,100,339","13,026,206,983"
유나이티드,2018,반기보고서,"102,512,207,893","17,697,147,709"
유나이티드,2018,사업보고서,"211,935,529,516","37,750,602,526"
유나이티드,2019,반기보고서,"109,807,093,251","15,406,518,052"
유나이티드,2019,사업보고서,"221,310,874,550","34,479,474,273"
디아이씨,2018,반기보고서,"289,993,490,361","17,469,315,144"
디아이씨,2018,사업보고서,"588,210,774,777","22,568,703,616"
디아이씨,2019,반기보고서,"291,384,716,196","973,122,553"
디아이씨,2019,사업보고서,"537,765,528,558","-32,010,031,394"
CJ제일제당,2018,반기보고서,"8,802,336,934,000","394,863,531,000"
CJ제일제당,2018,사업보고서,"18,670,059,989,000","832,709,680,000"
CJ제일제당,2019,반기보고서,"10,533,063,578,000","354,363,163,000"
CJ제일제당,2019,사업보고서,"22,352,462,296,000","896,857,873,000"
팬오션,2018,반기보고서,"1,244,315,000,000","94,060,000,000"
팬오션,2018,사업보고서,"2,668,353,000,000","203,936,000,000"
팬오션,2019,반기보고서,"1,167,054,000,000","95,450,000,000"
팬오션,2019,사업보고서,"2,467,891,000,000","210,019,000,000"
HJ중공업,2018,반기보고서,"977,512,000,000","15,192,000,000"
HJ중공업,2018,사업보고서,"1,697,869,000,000","61,676,000,000"
HJ중공업,2019,반기보고서,"690,651,000,000","2,204,000,000"
HJ중공업,2019,사업보고서,"1,628,751,000,000","83,839,000,000"
JW홀딩스,2018,반기보고서,"357,086,630,895","17,577,086,504"
JW홀딩스,2018,사업보고서,"725,381,961,059","33,314,786,761"
