종목코드,기업명,성별,사업부문,정규직,계약직,직원합,총급여,연도,보고서유형
00222532,LG헬로비전,여,기타,-,-,107,"5,639,868,000",2018,사업보고서
00222532,LG헬로비전,여,기술,-,-,24,"1,269,642,000",2018,사업보고서
00222532,LG헬로비전,남,보도제작,-,-,123,"5,907,797,000",2018,사업보고서
00222532,LG헬로비전,여,보도제작,-,-,72,"3,161,383,000",2018,사업보고서
00222532,LG헬로비전,남,신사업,-,-,121,"9,400,694,000",2018,사업보고서
00222532,LG헬로비전,여,신사업,-,-,53,"2,567,953,000",2018,사업보고서
00222532,LG헬로비전,남,영업,-,-,270,"19,367,114,000",2018,사업보고서
00222532,LG헬로비전,여,영업,-,-,77,"3,812,249,000",2018,사업보고서
00222532,LG헬로비전,남,기타,-,-,96,"10,488,990,000",2018,사업보고서
00222532,LG헬로비전,남,기술,-,-,277,"7,793,057,000",2019,반기보고서
00222532,LG헬로비전,여,기타,-,-,120,"2,783,673,000",2019,반기보고서
00222532,LG헬로비전,여,기술,-,-,25,"568,565,000",2019,반기보고서
00222532,LG헬로비전,남,보도제작,-,-,119,"2,707,151,000",2019,반기보고서
00222532,LG헬로비전,여,보도제작,-,-,68,"1,423,304,000",2019,반기보고서
00222532,LG헬로비전,남,신사업,-,-,105,"3,600,190,000",2019,반기보고서
00222532,LG헬로비전,여,신사업,-,-,48,"1,058,762,000",2019,반기보고서
00222532,LG헬로비전,남,영업,-,-,261,"8,447,443,000",2019,반기보고서
00222532,LG헬로비전,여,영업,-,-,68,"1,509,651,000",2019,반기보고서
00222532,LG헬로비전,남,기타,-,-,103,"4,229,345,000",2019,반기보고서
00222532,LG헬로비전,남,유선방송업,-,-,854,"56,601,978,000",2019,사업보고서
00222532,LG헬로비전,여,유선방송업,-,-,320,"16,034,768,000",2019,사업보고서
00939687,동일고무벨트,남,고무제품부문,-,-,427,"12,511,282,000",2018,반기보고서
00939687,동일고무벨트,여,고무제품부문,-,-,31,"678,916,000",2018,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,115,"3,407,545,000",2018,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,7,"129,876,000",2018,반기보고서
00939687,동일고무벨트,남,고무제품부문,-,-,424,"26,220,334,000",2018,사업보고서
00939687,동일고무벨트,여,고무제품부문,-,-,30,"1,402,347,000",2018,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,118,"7,330,190,000",2018,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,8,"301,707,000",2018,사업보고서
00939687,동일고무벨트,남,고무제품부문,-,-,407,"10,470,942,000",2019,반기보고서
00939687,동일고무벨트,여,고무제품부문,-,-,30,"553,337,000",2019,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,112,"3,089,615,000",2019,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,6,"122,787,000",2019,반기보고서
00939687,동일고무벨트,남,고무제품부문,-,-,404,"23,112,076,000",2019,사업보고서
00939687,동일고무벨트,여,고무제품부문,-,-,29,"1,233,164,000",2019,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,111,"6,687,712,000",2019,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,5,"266,924,000",2019,사업보고서
00939331,한국콜마,남,-,-,-,696,"23,900,000,000",2018,반기보고서
00939331,한국콜마,여,-,-,-,398,"10,133,000,000",2018,반기보고서
00939331,한국콜마,남,-,-,-,696,"44,126,000,000",2018,사업보고서
00939331,한국콜마,여,-,-,-,397,"18,787,000,000",2018,사업보고서
00939331,한국콜마,남,-,-,-,770,"25,446,000,000",2019,반기보고서
00939331,한국콜마,여,-,-,-,453,"11,835,000,000",2019,반기보고서
00939331,한국콜마,남,-,-,-,768,"48,978,000,000",2019,사업보고서
00939331,한국콜마,여,-,-,-,449,"22,147,000,000",2019,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,660","201,355,000,000",2018,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,289,"6,992,000,000",2018,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,702","469,765,000,000",2018,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,285,"15,113,000,000",2018,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,589","204,569,000,000",2019,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,294,"7,193,000,000",2019,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,448","466,266,000,000",2019,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,288,"15,255,000,000",2019,사업보고서
00936787,애경케미칼,남,석유화학,-,-,249,"6,304,740,000",2018,반기보고서
00936787,애경케미칼,여,석유화학,-,-,33,"569,840,000",2018,반기보고서
00936787,애경케미칼,남,석유화학,-,-,243,"15,887,050,000",2018,사업보고서
00936787,애경케미칼,여,석유화학,-,-,28,"1,212,720,000",2018,사업보고서
00936787,애경케미칼,남,석유화학,-,-,244,"7,908,479,000",2019,반기보고서
00936787,애경케미칼,여,석유화학,-,-,27,"507,504,000",2019,반기보고서
00936787,애경케미칼,남,석유화학,-,-,247,"19,384,316,000",2019,사업보고서
00936787,애경케미칼,여,석유화학,-,-,29,"1,456,118,000",2019,사업보고서
00124780,사조씨푸드,남, 경영지원부 ,-,-,18,"424,765,000",2018,반기보고서
00124780,사조씨푸드,여, 김사업부 ,-,-,39,"514,583,000",2018,반기보고서
00124780,사조씨푸드,남, 선원 ,-,-,24,"303,169,000",2018,반기보고서
00124780,사조씨푸드,여, 경영지원부 ,-,-,4,"93,325,000",2018,반기보고서
00124780,사조씨푸드,남, 참치사업부 ,-,-,61,"969,401,000",2018,반기보고서
00124780,사조씨푸드,여, 참치사업부 ,-,-,11,"176,696,000",2018,반기보고서
00124780,사조씨푸드,남, 유통사업부 ,-,-,50,"1,179,529,000",2018,반기보고서
00124780,사조씨푸드,여, 유통사업부 ,-,-,18,"282,134,000",2018,반기보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,54,"1,108,263,000",2018,반기보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,7,"118,632,000",2018,반기보고서
00124780,사조씨푸드,남, 김사업부 ,-,-,15,"368,295,000",2018,반기보고서
00124780,사조씨푸드,남, 경영지원부 ,-,-,17,"845,554,000",2018,사업보고서
00124780,사조씨푸드,여, 김사업부 ,-,-,38,"1,140,220,000",2018,사업보고서
00124780,사조씨푸드,남, 선원 ,-,-,27,"667,743,000",2018,사업보고서
00124780,사조씨푸드,여, 경영지원부 ,-,-,4,"177,815,000",2018,사업보고서
00124780,사조씨푸드,남, 참치사업부 ,-,-,52,"1,421,476,000",2018,사업보고서
00124780,사조씨푸드,여, 참치사업부 ,-,-,17,"277,931,000",2018,사업보고서
00124780,사조씨푸드,남, 유통사업부 ,-,-,64,"2,204,153,000",2018,사업보고서
00124780,사조씨푸드,여, 유통사업부 ,-,-,11,"366,579,000",2018,사업보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,55,"2,347,033,000",2018,사업보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,8,"229,632,000",2018,사업보고서
00124780,사조씨푸드,남, 김사업부 ,-,-,16,"888,816,000",2018,사업보고서
00124780,사조씨푸드,남, 경영지원부 ,-,-,17,"387,501,000",2019,반기보고서
00124780,사조씨푸드,여, 김사업부 ,-,-,37,"531,688,000",2019,반기보고서
00124780,사조씨푸드,남, 선원 ,-,-,21,"315,780,000",2019,반기보고서
00124780,사조씨푸드,여, 경영지원부 ,-,-,4,"79,773,000",2019,반기보고서
00124780,사조씨푸드,남, 유통사업부 ,-,-,65,"1,155,663,000",2019,반기보고서
00124780,사조씨푸드,여, 유통사업부 ,-,-,11,"177,339,000",2019,반기보고서
00124780,사조씨푸드,남, 참치사업부 ,-,-,51,"1,096,102,000",2019,반기보고서
00124780,사조씨푸드,여, 참치사업부 ,-,-,16,"279,585,000",2019,반기보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,54,"1,183,418,000",2019,반기보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,8,"125,133,000",2019,반기보고서
00124780,사조씨푸드,남, 김사업부 ,-,-,16,"486,915,000",2019,반기보고서
00124780,사조씨푸드,남, 경영지원부 ,-,-,19,"811,278,000",2019,사업보고서
00124780,사조씨푸드,여, 김사업부 ,-,-,34,"1,092,331,000",2019,사업보고서
00124780,사조씨푸드,남, 선원 ,-,-,20,"648,678,000",2019,사업보고서
00124780,사조씨푸드,여, 경영지원부 ,-,-,4,"167,774,000",2019,사업보고서
00124780,사조씨푸드,남, 유통사업부 ,-,-,58,"2,431,832,000",2019,사업보고서
00124780,사조씨푸드,여, 유통사업부 ,-,-,10,"363,980,000",2019,사업보고서
00124780,사조씨푸드,남, 참치사업부 ,-,-,49,"2,401,727,000",2019,사업보고서
00124780,사조씨푸드,여, 참치사업부 ,-,-,14,"546,995,000",2019,사업보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,53,"2,456,500,000",2019,사업보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,8,"255,348,000",2019,사업보고서
00124780,사조씨푸드,남, 김사업부 ,-,-,10,"507,455,000",2019,사업보고서
00362238,휴비스,남,-,-,-,957,"18,280,293,000",2018,반기보고서
00362238,휴비스,여,-,-,-,111,"1,375,936,000",2018,반기보고서
00362238,휴비스,남,-,-,-,867,"22,356,638,000",2018,사업보고서
00362238,휴비스,여,-,-,-,98,"1,682,757,000",2018,사업보고서
00362238,휴비스,남,-,-,-,790,"28,834,484,000",2019,반기보고서
00362238,휴비스,여,-,-,-,98,"2,170,377,000",2019,반기보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,793,"68,176,000,000",2019,사업보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,100,"6,333,000,000",2019,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,7,"117,938,000",2018,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"37,361,000",2018,반기보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,8,"320,494,500",2018,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,4,"76,236,000",2018,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,10,"207,821,750",2019,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"103,681,000",2019,반기보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,9,"509,146,250",2019,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"183,030,500",2019,사업보고서
00140177,GS리테일,남,편의점,-,-,"2,081","42,531,000,000",2018,반기보고서
00140177,GS리테일,여,편의점,-,-,662,"7,056,000,000",2018,반기보고서
00140177,GS리테일,남,수퍼,-,-,"1,112","22,503,000,000",2018,반기보고서
00140177,GS리테일,여,수퍼,-,-,"3,459","1,994,000,000",2018,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,864,"19,612,000,000",2018,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,"1,774","8,930,000,000",2018,반기보고서
00140177,GS리테일,남,편의점,-,-,"2,050","94,457,000,000",2018,사업보고서
00140177,GS리테일,여,편의점,-,-,636,"15,091,000,000",2018,사업보고서
00140177,GS리테일,남,수퍼,-,-,"1,292","49,061,000,000",2018,사업보고서
00140177,GS리테일,여,수퍼,-,-,"3,706","4,288,000,000",2018,사업보고서
00140177,GS리테일,남,헬스 앤 뷰티,-,-,195,"5,024,000,000",2018,사업보고서
00140177,GS리테일,여,헬스 앤 뷰티,-,-,"1,321","10,161,000,000",2018,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,659,"39,458,000,000",2018,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,348,"6,694,000,000",2018,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,940","43,611,000,000",2019,반기보고서
00140177,GS리테일,여,편의점,-,-,576,"6,844,000,000",2019,반기보고서
00140177,GS리테일,남,수퍼,-,-,"1,208","23,880,000,000",2019,반기보고서
00140177,GS리테일,여,수퍼,-,-,"3,542","1,697,000,000",2019,반기보고서
00140177,GS리테일,남,헬스 앤 뷰티,-,-,174,"2,166,000,000",2019,반기보고서
00140177,GS리테일,여,헬스 앤 뷰티,-,-,"1,269","5,063,000,000",2019,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,669,"20,161,000,000",2019,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,372,"4,146,000,000",2019,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,907","99,033,000,000",2019,사업보고서
00140177,GS리테일,여,편의점,-,-,556,"15,762,000,000",2019,사업보고서
00140177,GS리테일,남,수퍼,-,-,"1,015","41,984,000,000",2019,사업보고서
00140177,GS리테일,여,수퍼,-,-,"3,114","3,371,000,000",2019,사업보고서
00140177,GS리테일,남,헬스 앤 뷰티,-,-,157,"4,330,000,000",2019,사업보고서
00140177,GS리테일,여,헬스 앤 뷰티,-,-,"1,168","10,544,000,000",2019,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,638,"45,412,000,000",2019,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,294,"8,051,000,000",2019,사업보고서
00151368,인터지스,남,물류/해운,-,-,450,"11,958,174,000",2018,반기보고서
00151368,인터지스,여,물류/해운,-,-,66,"1,099,427,000",2018,반기보고서
00151368,인터지스,남,물류/해운,-,-,375,"19,505,063,000",2018,사업보고서
00151368,인터지스,여,물류/해운,-,-,66,"2,198,089,000",2018,사업보고서
00151368,인터지스,남,물류/해운,-,-,384,"9,923,000,000",2019,반기보고서
00151368,인터지스,여,물류/해운,-,-,67,"1,127,000,000",2019,반기보고서
00151368,인터지스,남,물류/해운,-,-,419,"22,176,000,000",2019,사업보고서
00151368,인터지스,여,물류/해운,-,-,76,"2,497,000,000",2019,사업보고서
00896285,삼양사,남,식품,-,-,688,"24,394,740,000",2018,반기보고서
00896285,삼양사,여,식품,-,-,159,"3,543,554,000",2018,반기보고서
00896285,삼양사,남,화학,-,-,291,"9,754,049,000",2018,반기보고서
00896285,삼양사,여,화학,-,-,58,"1,276,365,000",2018,반기보고서
00896285,삼양사,남,기타,-,-,61,"2,160,766,000",2018,반기보고서
00896285,삼양사,여,기타,-,-,44,"992,981,000",2018,반기보고서
00896285,삼양사,남,식품,-,-,714,"50,414,554,000",2018,사업보고서
00896285,삼양사,여,식품,-,-,162,"7,259,357,000",2018,사업보고서
00896285,삼양사,남,화학,-,-,301,"20,818,857,000",2018,사업보고서
00896285,삼양사,여,화학,-,-,61,"2,532,460,000",2018,사업보고서
00896285,삼양사,남,기타,-,-,68,"4,719,624,000",2018,사업보고서
00896285,삼양사,여,기타,-,-,48,"1,990,472,000",2018,사업보고서
00896285,삼양사,남,식품,-,-,723,"29,352,190,000",2019,반기보고서
00896285,삼양사,여,식품,-,-,171,"4,253,130,000",2019,반기보고서
00896285,삼양사,남,화학,-,-,305,"11,618,238,000",2019,반기보고서
00896285,삼양사,여,화학,-,-,67,"1,459,554,000",2019,반기보고서
00896285,삼양사,남,기타,-,-,61,"2,521,934,000",2019,반기보고서
00896285,삼양사,여,기타,-,-,45,"1,181,281,000",2019,반기보고서
00896285,삼양사,남,식품,-,-,714,"55,782,559,000",2019,사업보고서
00896285,삼양사,여,식품,-,-,163,"8,055,749,000",2019,사업보고서
00896285,삼양사,남,화학,-,-,309,"22,282,874,000",2019,사업보고서
00896285,삼양사,여,화학,-,-,63,"2,889,138,000",2019,사업보고서
00896285,삼양사,남,기타,-,-,63,"4,760,469,000",2019,사업보고서
00896285,삼양사,여,기타,-,-,47,"2,324,824,000",2019,사업보고서
00269940,하나투어,남,영업 및 관리,-,-,"1,139","24,069,000,000",2018,반기보고서
00269940,하나투어,여,영업 및 관리,-,-,"1,420","21,993,000,000",2018,반기보고서
00269940,하나투어,남,기타,-,-,44,"366,000,000",2018,반기보고서
00269940,하나투어,여,기타,-,-,113,"914,000,000",2018,반기보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,161","48,974,000,000",2018,사업보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,418","45,081,000,000",2018,사업보고서
00269940,하나투어,남,기타,-,-,44,"710,000,000",2018,사업보고서
00269940,하나투어,여,기타,-,-,113,"1,802,000,000",2018,사업보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,122","24,641,000,000",2019,반기보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,405","22,900,000,000",2019,반기보고서
00269940,하나투어,남,기타,-,-,-,-,2019,반기보고서
00269940,하나투어,여,기타,-,-,-,-,2019,반기보고서
00269940,하나투어,남,"영업 및
관리",-,-,"1,117","47,359,000,000",2019,사업보고서
00269940,하나투어,여,"영업 및
관리",-,-,"1,383","44,670,000,000",2019,사업보고서
00269940,하나투어,남,기타,-,-,-,-,2019,사업보고서
00269940,하나투어,여,기타,-,-,-,-,2019,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,155,"4,582,198,000",2018,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,171,"3,704,605,000",2018,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,163,"9,248,230,000",2018,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,199,"7,168,630,000",2018,사업보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,168,"5,016,110,000",2019,반기보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,220,"4,532,967,000",2019,반기보고서
00400857,에이블씨엔씨,남,"화장품
사업부문",-,-,171,"9,610,390,000",2019,사업보고서
00400857,에이블씨엔씨,여,"화장품
사업부문",-,-,206,"8,303,110,000",2019,사업보고서
00191588,삼원강재,남,-,-,-,272,"9,435,000,000",2018,반기보고서
00191588,삼원강재,여,-,-,-,3,"65,000,000",2018,반기보고서
00191588,삼원강재,남,-,-,-,267,"22,610,000,000",2018,사업보고서
00191588,삼원강재,여,-,-,-,3,"146,000,000",2018,사업보고서
00191588,삼원강재,남,-,-,-,269,"8,820,000,000",2019,반기보고서
00191588,삼원강재,여,-,-,-,3,"67,000,000",2019,반기보고서
00191588,삼원강재,남,-,-,-,267,"22,865,000,000",2019,사업보고서
00191588,삼원강재,여,-,-,-,2,"124,000,000",2019,사업보고서
00234412,신세계인터내셔날,남,-,-,-,303,"9,781,000,000",2018,반기보고서
00234412,신세계인터내셔날,여,-,-,-,918,"21,015,000,000",2018,반기보고서
00234412,신세계인터내셔날,남,-,-,-,310,"24,298,000,000",2018,사업보고서
