기업명,연도,보고서유형,성별,정규직,계약직,총급여
CJ대한통운,2019,사업보고서,남,0.0,0.0,313219000000.0
CJ대한통운,2019,사업보고서,여,0.0,0.0,40102000000.0
CJ씨푸드,2018,반기보고서,남,0.0,0.0,4974000000.0
CJ씨푸드,2018,반기보고서,여,0.0,0.0,3049000000.0
CJ씨푸드,2018,사업보고서,남,0.0,0.0,9877000000.0
CJ씨푸드,2018,사업보고서,여,0.0,0.0,6747000000.0
CJ씨푸드,2019,반기보고서,남,0.0,0.0,5026000000.0
CJ씨푸드,2019,반기보고서,여,0.0,0.0,3414000000.0
CJ씨푸드,2019,사업보고서,남,0.0,0.0,10186000000.0
CJ씨푸드,2019,사업보고서,여,0.0,0.0,6681000000.0
CJ제일제당,2018,반기보고서,남,0.0,0.0,129811000000.0
CJ제일제당,2018,반기보고서,여,0.0,0.0,34240000000.0
CJ제일제당,2018,사업보고서,남,0.0,0.0,332224000000.0
CJ제일제당,2018,사업보고서,여,0.0,0.0,84790000000.0
CJ제일제당,2019,반기보고서,남,0.0,0.0,159680000000.0
CJ제일제당,2019,반기보고서,여,0.0,0.0,44722000000.0
CJ제일제당,2019,사업보고서,남,0.0,0.0,312483000000.0
CJ제일제당,2019,사업보고서,여,0.0,0.0,95196000000.0
CS홀딩스,2018,반기보고서,남,0.0,0.0,86251000.0
CS홀딩스,2018,사업보고서,남,0.0,0.0,198926000.0
CS홀딩스,2019,반기보고서,남,0.0,0.0,96696000.0
CS홀딩스,2019,사업보고서,남,0.0,0.0,254602000.0
DB,2018,반기보고서,남,0.0,0.0,9698554000.0
DB,2018,반기보고서,여,0.0,0.0,2135359000.0
DB,2018,사업보고서,남,0.0,0.0,19744692000.0
DB,2018,사업보고서,여,0.0,0.0,4305584000.0
DB,2019,반기보고서,남,0.0,0.0,10295320000.0
DB,2019,반기보고서,여,0.0,0.0,2165620000.0
DB,2019,사업보고서,남,0.0,0.0,20157870000.0
DB,2019,사업보고서,여,0.0,0.0,4542096000.0
DB손해보험,2018,반기보고서,남,0.0,0.0,118624740000.0
DB손해보험,2018,반기보고서,여,0.0,0.0,71242557000.0
DB손해보험,2018,사업보고서,남,0.0,0.0,205272449000.0
DB손해보험,2018,사업보고서,여,0.0,0.0,118383728000.0
DB손해보험,2019,반기보고서,남,0.0,0.0,127067336000.0
DB손해보험,2019,반기보고서,여,0.0,0.0,73049184000.0
DB손해보험,2019,사업보고서,남,0.0,0.0,207426495000.0
DB손해보험,2019,사업보고서,여,0.0,0.0,124889875000.0
DB증권,2018,반기보고서,남,0.0,0.0,38579000000.0
DB증권,2018,반기보고서,여,0.0,0.0,8179000000.0
DB증권,2018,사업보고서,남,0.0,0.0,71860000000.0
DB증권,2018,사업보고서,여,0.0,0.0,13942000000.0
DB증권,2019,반기보고서,남,0.0,0.0,43086000000.0
DB증권,2019,반기보고서,여,0.0,0.0,8544000000.0
DB증권,2019,사업보고서,남,0.0,0.0,71508000000.0
DB증권,2019,사업보고서,여,0.0,0.0,14833000000.0
DB하이텍,2018,반기보고서,남,0.0,0.0,33083000000.0
DB하이텍,2018,반기보고서,여,0.0,0.0,16597000000.0
DB하이텍,2018,사업보고서,남,0.0,0.0,73936000000.0
DB하이텍,2018,사업보고서,여,0.0,0.0,35704000000.0
DB하이텍,2019,반기보고서,남,0.0,0.0,39489000000.0
DB하이텍,2019,반기보고서,여,0.0,0.0,18370000000.0
DB하이텍,2019,사업보고서,남,0.0,0.0,87833.0
DB하이텍,2019,사업보고서,여,0.0,0.0,42665.0
DH오토넥스,2018,반기보고서,남,0.0,0.0,1203964000.0
DH오토넥스,2018,반기보고서,여,0.0,0.0,97473000.0
DH오토넥스,2018,사업보고서,남,0.0,0.0,5584625000.0
DH오토넥스,2018,사업보고서,여,0.0,0.0,400104000.0
DH오토넥스,2019,반기보고서,남,0.0,0.0,2841475000.0
DH오토넥스,2019,반기보고서,여,0.0,0.0,223192000.0
DH오토넥스,2019,사업보고서,남,0.0,0.0,6121097000.0
DH오토넥스,2019,사업보고서,여,0.0,0.0,484672000.0
DKME,2018,반기보고서,남,0.0,0.0,6379000000.0
DKME,2018,반기보고서,여,0.0,0.0,278000000.0
DKME,2018,사업보고서,남,0.0,0.0,12244000000.0
DKME,2018,사업보고서,여,0.0,0.0,536000000.0
DKME,2019,반기보고서,남,0.0,0.0,5365000000.0
DKME,2019,반기보고서,여,0.0,0.0,263000000.0
DKME,2019,사업보고서,남,0.0,0.0,10553000000.0
DKME,2019,사업보고서,여,0.0,0.0,588000000.0
DL,2018,반기보고서,남,0.0,0.0,249474000000.0
DL,2018,반기보고서,여,0.0,0.0,21016000000.0
DL,2018,사업보고서,남,0.0,0.0,506581000000.0
DL,2018,사업보고서,여,0.0,0.0,41191000000.0
DL,2019,반기보고서,남,0.0,0.0,263559000000.0
DL,2019,반기보고서,여,0.0,0.0,20663000000.0
DL,2019,사업보고서,남,0.0,0.0,499624000000.0
DL,2019,사업보고서,여,0.0,0.0,39643000000.0
DN오토모티브,2018,반기보고서,남,0.0,0.0,5167549000.0
DN오토모티브,2018,반기보고서,여,0.0,0.0,130192000.0
DN오토모티브,2018,사업보고서,남,0.0,0.0,11000561000.0
DN오토모티브,2018,사업보고서,여,0.0,0.0,284926000.0
DN오토모티브,2019,반기보고서,남,0.0,0.0,5457726000.0
DN오토모티브,2019,반기보고서,여,0.0,0.0,161834000.0
DN오토모티브,2019,사업보고서,남,0.0,0.0,10825526000.0
DN오토모티브,2019,사업보고서,여,0.0,0.0,337412000.0
DRB동일,2018,반기보고서,남,0.0,0.0,9586204000.0
DRB동일,2018,반기보고서,여,0.0,0.0,844653000.0
DRB동일,2018,사업보고서,남,0.0,0.0,20242186000.0
DRB동일,2018,사업보고서,여,0.0,0.0,1770672000.0
DRB동일,2019,반기보고서,남,0.0,0.0,8438930000.0
DRB동일,2019,반기보고서,여,0.0,0.0,825873000.0
DRB동일,2019,사업보고서,남,0.0,0.0,18554156000.0
DRB동일,2019,사업보고서,여,0.0,0.0,1823241000.0
DSR,2018,반기보고서,남,0.0,0.0,4095501000.0
DSR,2018,반기보고서,여,0.0,0.0,424806000.0
DSR,2018,사업보고서,남,0.0,0.0,7624561000.0
DSR,2018,사업보고서,여,0.0,0.0,780804000.0
DSR,2019,반기보고서,남,0.0,0.0,4085724000.0
DSR,2019,반기보고서,여,0.0,0.0,435184000.0
DSR,2019,사업보고서,남,0.0,0.0,10082796000.0
DSR,2019,사업보고서,여,0.0,0.0,895513000.0
DSR제강,2018,반기보고서,남,0.0,0.0,3357601000.0
DSR제강,2018,반기보고서,여,0.0,0.0,254464000.0
DSR제강,2018,사업보고서,남,0.0,0.0,7026855000.0
DSR제강,2018,사업보고서,여,0.0,0.0,464848000.0
DSR제강,2019,반기보고서,남,0.0,0.0,3488930000.0
DSR제강,2019,반기보고서,여,0.0,0.0,245107000.0
DSR제강,2019,사업보고서,남,0.0,0.0,6850385000.0
DSR제강,2019,사업보고서,여,0.0,0.0,472366000.0
E1,2018,반기보고서,남,0.0,0.0,8891000000.0
E1,2018,반기보고서,여,0.0,0.0,553000000.0
E1,2018,사업보고서,남,0.0,0.0,24998000000.0
E1,2018,사업보고서,여,0.0,0.0,1598000000.0
E1,2019,반기보고서,남,0.0,0.0,8874000000.0
E1,2019,반기보고서,여,0.0,0.0,585000000.0
E1,2019,사업보고서,남,0.0,0.0,24549000000.0
E1,2019,사업보고서,여,0.0,0.0,1653000000.0
F&F 홀딩스,2018,반기보고서,남,0.0,0.0,4256106000.0
F&F 홀딩스,2018,반기보고서,여,0.0,0.0,5222095000.0
F&F 홀딩스,2018,사업보고서,남,0.0,0.0,8978483000.0
F&F 홀딩스,2018,사업보고서,여,0.0,0.0,11225653000.0
F&F 홀딩스,2019,반기보고서,남,0.0,0.0,3937719000.0
F&F 홀딩스,2019,반기보고서,여,0.0,0.0,4896652000.0
F&F 홀딩스,2019,사업보고서,남,0.0,0.0,8875762000.0
F&F 홀딩스,2019,사업보고서,여,0.0,0.0,11430011000.0
GKL,2018,반기보고서,남,0.0,0.0,27558975000.0
GKL,2018,반기보고서,여,0.0,0.0,27924926000.0
GKL,2018,사업보고서,남,0.0,0.0,50274639000.0
GKL,2018,사업보고서,여,0.0,0.0,49888107000.0
GKL,2019,반기보고서,남,0.0,0.0,23726937000.0
GKL,2019,반기보고서,여,0.0,0.0,23536930000.0
GKL,2019,사업보고서,남,0.0,0.0,50703347000.0
GKL,2019,사업보고서,여,0.0,0.0,51020899000.0
GS,2018,반기보고서,남,0.0,0.0,1234000000.0
GS,2018,반기보고서,여,0.0,0.0,280000000.0
GS,2018,사업보고서,남,0.0,0.0,5073000000.0
GS,2018,사업보고서,여,0.0,0.0,448000000.0
GS,2019,반기보고서,남,0.0,0.0,2294000000.0
GS,2019,반기보고서,여,0.0,0.0,273000000.0
GS,2019,사업보고서,남,0.0,0.0,4034000000.0
GS,2019,사업보고서,여,0.0,0.0,490000000.0
GS건설,2018,반기보고서,남,0.0,0.0,258893000000.0
GS건설,2018,반기보고서,여,0.0,0.0,15676000000.0
GS건설,2018,사업보고서,남,0.0,0.0,531844000000.0
GS건설,2018,사업보고서,여,0.0,0.0,31049000000.0
GS건설,2019,반기보고서,남,0.0,0.0,321397000000.0
GS건설,2019,반기보고서,여,0.0,0.0,18567000000.0
GS건설,2019,사업보고서,남,0.0,0.0,587347000000.0
GS건설,2019,사업보고서,여,0.0,0.0,35088000000.0
GS글로벌,2018,반기보고서,남,0.0,0.0,8221000000.0
GS글로벌,2018,반기보고서,여,0.0,0.0,1202000000.0
GS글로벌,2018,사업보고서,남,0.0,0.0,15346000000.0
GS글로벌,2018,사업보고서,여,0.0,0.0,2366000000.0
GS글로벌,2019,반기보고서,남,0.0,0.0,8556000000.0
GS글로벌,2019,반기보고서,여,0.0,0.0,1285000000.0
GS글로벌,2019,사업보고서,남,0.0,0.0,15854000000.0
GS글로벌,2019,사업보고서,여,0.0,0.0,2473000000.0
GS리테일,2018,반기보고서,남,0.0,0.0,84646000000.0
GS리테일,2018,반기보고서,여,0.0,0.0,17980000000.0
GS리테일,2018,사업보고서,남,0.0,0.0,188000000000.0
GS리테일,2018,사업보고서,여,0.0,0.0,36234000000.0
GS리테일,2019,반기보고서,남,0.0,0.0,89818000000.0
GS리테일,2019,반기보고서,여,0.0,0.0,17750000000.0
GS리테일,2019,사업보고서,남,0.0,0.0,190759000000.0
GS리테일,2019,사업보고서,여,0.0,0.0,37728000000.0
HDC,2018,반기보고서,남,0.0,0.0,27959000000.0
HDC,2018,반기보고서,여,0.0,0.0,2590000000.0
HDC,2018,사업보고서,남,0.0,0.0,1134000000.0
HDC,2018,사업보고서,여,0.0,0.0,145000000.0
HDC,2019,반기보고서,남,0.0,0.0,691000000.0
HDC,2019,반기보고서,여,0.0,0.0,32000000.0
HDC,2019,사업보고서,남,0.0,0.0,1247000000.0
HDC,2019,사업보고서,여,0.0,0.0,63000000.0
HDC현대EP,2018,반기보고서,남,0.0,0.0,10231000000.0
HDC현대EP,2018,반기보고서,여,0.0,0.0,818000000.0
HDC현대EP,2018,사업보고서,남,0.0,0.0,20229000000.0
HDC현대EP,2018,사업보고서,여,0.0,0.0,1346000000.0
HDC현대EP,2019,반기보고서,남,0.0,0.0,10267000000.0
HDC현대EP,2019,반기보고서,여,0.0,0.0,703000000.0
HDC현대EP,2019,사업보고서,남,0.0,0.0,20202000000.0
HDC현대EP,2019,사업보고서,여,0.0,0.0,1455000000.0
HD한국조선해양,2018,반기보고서,남,0.0,0.0,472528291000.0
HD한국조선해양,2018,반기보고서,여,0.0,0.0,18478757000.0
HD한국조선해양,2018,사업보고서,남,0.0,0.0,935075846000.0
HD한국조선해양,2018,사업보고서,여,0.0,0.0,34812853000.0
HD한국조선해양,2019,반기보고서,남,0.0,0.0,361913537000.0
HD한국조선해양,2019,반기보고서,여,0.0,0.0,13600076000.0
HD한국조선해양,2019,사업보고서,남,0.0,0.0,38420273000.0
HD한국조선해양,2019,사업보고서,여,0.0,0.0,5439128000.0
HD현대마린엔진,2018,반기보고서,남,0.0,0.0,14101000000.0
HD현대마린엔진,2018,반기보고서,여,0.0,0.0,605000000.0
HD현대마린엔진,2018,사업보고서,남,0.0,0.0,25492000.0
HD현대마린엔진,2018,사업보고서,여,0.0,0.0,749000.0
HD현대마린엔진,2019,반기보고서,남,0.0,0.0,12435000000.0
HD현대마린엔진,2019,반기보고서,여,0.0,0.0,389000000.0
HD현대마린엔진,2019,사업보고서,남,0.0,0.0,9666000000.0
HD현대마린엔진,2019,사업보고서,여,0.0,0.0,893000000.0
HD현대미포,2018,반기보고서,남,0.0,0.0,95173298000.0
HD현대미포,2018,반기보고서,여,0.0,0.0,1376370000.0
HD현대미포,2018,사업보고서,남,0.0,0.0,232850740000.0
HD현대미포,2018,사업보고서,여,0.0,0.0,3142098000.0
HD현대미포,2019,반기보고서,남,0.0,0.0,98179329000.0
HD현대미포,2019,반기보고서,여,0.0,0.0,1412272000.0
HD현대미포,2019,사업보고서,남,0.0,0.0,242174672000.0
HD현대미포,2019,사업보고서,여,0.0,0.0,3766398000.0
HD현대인프라코어,2018,반기보고서,남,0.0,0.0,107197000000.0
HD현대인프라코어,2018,반기보고서,여,0.0,0.0,5958000000.0
HD현대인프라코어,2018,사업보고서,남,0.0,0.0,215365000000.0
HD현대인프라코어,2018,사업보고서,여,0.0,0.0,12050000000.0
HD현대인프라코어,2019,반기보고서,남,0.0,0.0,126248000000.0
HD현대인프라코어,2019,반기보고서,여,0.0,0.0,7356000000.0
HD현대인프라코어,2019,사업보고서,남,0.0,0.0,235901000000.0
HD현대인프라코어,2019,사업보고서,여,0.0,0.0,14408000000.0
HJ중공업,2018,반기보고서,남,0.0,0.0,68969621000.0
HJ중공업,2018,반기보고서,여,0.0,0.0,1193704000.0
HJ중공업,2018,사업보고서,남,0.0,0.0,146330455000.0
HJ중공업,2018,사업보고서,여,0.0,0.0,2150019000.0
HJ중공업,2019,반기보고서,남,0.0,0.0,61891686000.0
HJ중공업,2019,반기보고서,여,0.0,0.0,924509000.0
HJ중공업,2019,사업보고서,남,0.0,0.0,127452225000.0
HJ중공업,2019,사업보고서,여,0.0,0.0,1881948000.0
HL D&I,2018,반기보고서,남,0.0,0.0,0.0
HL D&I,2018,반기보고서,여,0.0,0.0,0.0
HL D&I,2018,사업보고서,남,0.0,0.0,0.0
HL D&I,2018,사업보고서,여,0.0,0.0,0.0
HL D&I,2019,반기보고서,남,0.0,0.0,0.0
HL D&I,2019,반기보고서,여,0.0,0.0,0.0
HL D&I,2019,사업보고서,남,0.0,0.0,0.0
HL D&I,2019,사업보고서,여,0.0,0.0,0.0
HLB글로벌,2018,반기보고서,남,0.0,0.0,728120.0
HLB글로벌,2018,반기보고서,여,0.0,0.0,55345.0
HLB글로벌,2018,사업보고서,남,0.0,0.0,1536755000.0
HLB글로벌,2018,사업보고서,여,0.0,0.0,97698000.0
HLB글로벌,2019,반기보고서,남,0.0,0.0,736725000.0
HLB글로벌,2019,반기보고서,여,0.0,0.0,59712000.0
HLB글로벌,2019,사업보고서,남,0.0,0.0,1549041000.0
HLB글로벌,2019,사업보고서,여,0.0,0.0,108287000.0
HL홀딩스,2018,반기보고서,남,0.0,0.0,10891000000.0
HL홀딩스,2018,반기보고서,여,0.0,0.0,1013000000.0
HL홀딩스,2018,사업보고서,남,0.0,0.0,20413000000.0
HL홀딩스,2018,사업보고서,여,0.0,0.0,2008000000.0
HL홀딩스,2019,반기보고서,남,0.0,0.0,10795000000.0
HL홀딩스,2019,반기보고서,여,0.0,0.0,941000000.0
HL홀딩스,2019,사업보고서,남,0.0,0.0,19847000000.0
HL홀딩스,2019,사업보고서,여,0.0,0.0,2272000000.0
HMM,2018,반기보고서,남,0.0,0.0,40301216000.0
HMM,2018,반기보고서,여,0.0,0.0,6624977000.0
HMM,2018,사업보고서,남,0.0,0.0,76576692000.0
HMM,2018,사업보고서,여,0.0,0.0,12382466000.0
HMM,2019,반기보고서,남,0.0,0.0,36118049000.0
HMM,2019,반기보고서,여,0.0,0.0,6055435000.0
HMM,2019,사업보고서,남,0.0,0.0,74594424000.0
HMM,2019,사업보고서,여,0.0,0.0,12395010000.0
HS애드,2018,반기보고서,남,0.0,0.0,2350000000.0
HS애드,2018,반기보고서,여,0.0,0.0,653000000.0
HS애드,2018,사업보고서,남,0.0,0.0,4271000000.0
HS애드,2018,사업보고서,여,0.0,0.0,1160000000.0
HS애드,2019,반기보고서,남,0.0,0.0,3455000000.0
HS애드,2019,반기보고서,여,0.0,0.0,699000000.0
HS애드,2019,사업보고서,남,0.0,0.0,4959000000.0
HS애드,2019,사업보고서,여,0.0,0.0,1256000000.0
HS화성,2018,반기보고서,남,0.0,0.0,8644000000.0
HS화성,2018,반기보고서,여,0.0,0.0,466000000.0
HS화성,2018,사업보고서,남,0.0,0.0,13180000000.0
HS화성,2018,사업보고서,여,0.0,0.0,675000000.0
HS화성,2019,반기보고서,남,0.0,0.0,9033000000.0
HS화성,2019,반기보고서,여,0.0,0.0,470000000.0
HS화성,2019,사업보고서,남,0.0,0.0,16815000000.0
HS화성,2019,사업보고서,여,0.0,0.0,883000000.0
INVENI,2018,반기보고서,남,0.0,0.0,448000000.0
INVENI,2018,반기보고서,여,0.0,0.0,102000000.0
INVENI,2018,사업보고서,남,0.0,0.0,921000000.0
INVENI,2018,사업보고서,여,0.0,0.0,135000000.0
INVENI,2019,반기보고서,남,0.0,0.0,533000000.0
INVENI,2019,반기보고서,여,0.0,0.0,51000000.0
INVENI,2019,사업보고서,남,0.0,0.0,837000000.0
INVENI,2019,사업보고서,여,0.0,0.0,96000000.0
JB금융지주,2018,반기보고서,남,0.0,0.0,3173000000.0
JB금융지주,2018,반기보고서,여,0.0,0.0,693000000.0
JB금융지주,2018,사업보고서,남,0.0,0.0,8120000000.0
JB금융지주,2018,사업보고서,여,0.0,0.0,1725000000.0
JB금융지주,2019,반기보고서,남,0.0,0.0,2548000000.0
JB금융지주,2019,반기보고서,여,0.0,0.0,431000000.0
JB금융지주,2019,사업보고서,남,0.0,0.0,6483000000.0
JB금융지주,2019,사업보고서,여,0.0,0.0,963000000.0
JW중외제약,2018,반기보고서,남,0.0,0.0,27114000000.0
JW중외제약,2018,반기보고서,여,0.0,0.0,6200000000.0
JW중외제약,2018,사업보고서,남,0.0,0.0,56793000000.0
JW중외제약,2018,사업보고서,여,0.0,0.0,11868000000.0
JW중외제약,2019,반기보고서,남,0.0,0.0,30430000000.0
JW중외제약,2019,반기보고서,여,0.0,0.0,6674000000.0
JW중외제약,2019,사업보고서,남,0.0,0.0,57985000000.0
JW중외제약,2019,사업보고서,여,0.0,0.0,12899000000.0
JW홀딩스,2018,반기보고서,남,0.0,0.0,2728000000.0
JW홀딩스,2018,반기보고서,여,0.0,0.0,1059000000.0
JW홀딩스,2018,사업보고서,남,0.0,0.0,6461000000.0
JW홀딩스,2018,사업보고서,여,0.0,0.0,2270000000.0
JW홀딩스,2019,반기보고서,남,0.0,0.0,4129000000.0
JW홀딩스,2019,반기보고서,여,0.0,0.0,1213000000.0
JW홀딩스,2019,사업보고서,남,0.0,0.0,7958000000.0
JW홀딩스,2019,사업보고서,여,0.0,0.0,2350000000.0
KBI동양철관,2018,반기보고서,남,0.0,0.0,3560000000.0
KBI동양철관,2018,반기보고서,여,0.0,0.0,286000000.0
KBI동양철관,2018,사업보고서,남,0.0,0.0,7400000000.0
KBI동양철관,2018,사업보고서,여,0.0,0.0,578000000.0
KBI동양철관,2019,반기보고서,남,0.0,0.0,4248000000.0
KBI동양철관,2019,반기보고서,여,0.0,0.0,334000000.0
KBI동양철관,2019,사업보고서,남,0.0,0.0,8687000000.0
KBI동양철관,2019,사업보고서,여,0.0,0.0,696000000.0
KB금융,2018,반기보고서,남,0.0,0.0,9403000000.0
KB금융,2018,반기보고서,여,0.0,0.0,1176000000.0
KB금융,2018,사업보고서,남,0.0,0.0,21764000000.0
KB금융,2018,사업보고서,여,0.0,0.0,2076000000.0
KB금융,2019,반기보고서,남,0.0,0.0,11737000000.0
KB금융,2019,반기보고서,여,0.0,0.0,1213000000.0
KB금융,2019,사업보고서,남,0.0,0.0,21599000000.0
KB금융,2019,사업보고서,여,0.0,0.0,2255000000.0
KC그린홀딩스,2018,반기보고서,남,0.0,0.0,1164223000.0
KC그린홀딩스,2018,반기보고서,여,0.0,0.0,413600000.0
KC그린홀딩스,2018,사업보고서,남,0.0,0.0,961817000.0
KC그린홀딩스,2018,사업보고서,여,0.0,0.0,378881000.0
KC그린홀딩스,2019,반기보고서,남,0.0,0.0,511489000.0
KC그린홀딩스,2019,반기보고서,여,0.0,0.0,202645000.0
KC그린홀딩스,2019,사업보고서,남,0.0,0.0,555369000.0
KC그린홀딩스,2019,사업보고서,여,0.0,0.0,305385000.0
KC코트렐,2018,반기보고서,남,0.0,0.0,3822315000.0
KC코트렐,2018,반기보고서,여,0.0,0.0,409752000.0
KC코트렐,2018,사업보고서,남,0.0,0.0,12503970000.0
KC코트렐,2018,사업보고서,여,0.0,0.0,1214025000.0
KC코트렐,2019,반기보고서,남,0.0,0.0,7316528000.0
KC코트렐,2019,반기보고서,여,0.0,0.0,735964000.0
KC코트렐,2019,사업보고서,남,0.0,0.0,15806205000.0
KC코트렐,2019,사업보고서,여,0.0,0.0,1621180000.0
KEC,2018,반기보고서,남,0.0,0.0,10918123.0
KEC,2018,반기보고서,여,0.0,0.0,3221499.0
KEC,2018,사업보고서,남,0.0,0.0,22581499000.0
KEC,2018,사업보고서,여,0.0,0.0,6526081000.0
KEC,2019,반기보고서,남,0.0,0.0,11132526000.0
KEC,2019,반기보고서,여,0.0,0.0,3221309000.0
KEC,2019,사업보고서,남,0.0,0.0,23851761000.0
KEC,2019,사업보고서,여,0.0,0.0,7238033000.0
KG모빌리티,2018,반기보고서,남,0.0,0.0,208268000000.0
KG모빌리티,2018,반기보고서,여,0.0,0.0,3266000000.0
KG모빌리티,2018,사업보고서,남,0.0,0.0,436479000000.0
KG모빌리티,2018,사업보고서,여,0.0,0.0,7221000000.0
KG모빌리티,2019,반기보고서,남,0.0,0.0,218806000000.0
KG모빌리티,2019,반기보고서,여,0.0,0.0,3389000000.0
KG모빌리티,2019,사업보고서,남,0.0,0.0,422263000000.0
KG모빌리티,2019,사업보고서,여,0.0,0.0,6672000000.0
KG스틸,2018,반기보고서,남,0.0,0.0,19054000000.0
KG스틸,2018,반기보고서,여,0.0,0.0,1069000000.0
KG스틸,2018,사업보고서,남,0.0,0.0,41280000000.0
KG스틸,2018,사업보고서,여,0.0,0.0,2142000000.0
KG스틸,2019,반기보고서,남,0.0,0.0,20106000000.0
KG스틸,2019,반기보고서,여,0.0,0.0,1031000000.0
KG스틸,2019,사업보고서,남,0.0,0.0,43087000000.0
KG스틸,2019,사업보고서,여,0.0,0.0,2055000000.0
KG케미칼,2018,반기보고서,남,0.0,0.0,5711000000.0
KG케미칼,2018,반기보고서,여,0.0,0.0,333000000.0
KG케미칼,2018,사업보고서,남,0.0,0.0,10177000000.0
KG케미칼,2018,사업보고서,여,0.0,0.0,406000000.0
KG케미칼,2019,반기보고서,남,0.0,0.0,5661000000.0
KG케미칼,2019,반기보고서,여,0.0,0.0,292000000.0
KG케미칼,2019,사업보고서,남,0.0,0.0,10314000000.0
KG케미칼,2019,사업보고서,여,0.0,0.0,580000000.0
KH 필룩스,2018,반기보고서,남,0.0,0.0,2895640000.0
KH 필룩스,2018,반기보고서,여,0.0,0.0,518003000.0
KH 필룩스,2018,사업보고서,남,0.0,0.0,5436854000.0
KH 필룩스,2018,사업보고서,여,0.0,0.0,1021454000.0
KH 필룩스,2019,반기보고서,남,0.0,0.0,2909123000.0
KH 필룩스,2019,반기보고서,여,0.0,0.0,487716000.0
KH 필룩스,2019,사업보고서,남,0.0,0.0,5529016000.0
KH 필룩스,2019,사업보고서,여,0.0,0.0,1028638000.0
KISCO홀딩스,2018,반기보고서,남,0.0,0.0,491000000.0
KISCO홀딩스,2018,반기보고서,여,0.0,0.0,121000000.0
KISCO홀딩스,2018,사업보고서,남,0.0,0.0,1126000000.0
KISCO홀딩스,2018,사업보고서,여,0.0,0.0,266000000.0
KISCO홀딩스,2019,반기보고서,남,0.0,0.0,487000000.0
KISCO홀딩스,2019,반기보고서,여,0.0,0.0,105000000.0
KISCO홀딩스,2019,사업보고서,남,0.0,0.0,1141000000.0
KISCO홀딩스,2019,사업보고서,여,0.0,0.0,275000000.0
KPX케미칼,2018,반기보고서,남,0.0,0.0,7056051000.0
KPX케미칼,2018,반기보고서,여,0.0,0.0,517200000.0
KPX케미칼,2018,사업보고서,남,0.0,0.0,17170900000.0
KPX케미칼,2018,사업보고서,여,0.0,0.0,1315731000.0
