종목코드,기업명,성별,사업부문,정규직,계약직,직원합,총급여,연도,보고서유형
00983040,한진칼,여,지주사업,-,-,4,"177,000,000",2021,반기보고서
00983040,한진칼,남,지주사업,-,-,26,"2,369,000,000",2021,사업보고서
00983040,한진칼,여,지주사업,-,-,4,"335,000,000",2021,사업보고서
00983271,NHN,남,전사,-,-,651,"24,039,734,000",2020,반기보고서
00983271,NHN,여,전사,-,-,337,"10,389,834,000",2020,반기보고서
00983271,NHN,남,전사,-,-,678,"49,501,808,000",2020,사업보고서
00983271,NHN,여,전사,-,-,335,"20,587,958,000",2020,사업보고서
00983271,NHN,남,전사,-,-,633,"28,316,143,000",2021,반기보고서
00983271,NHN,여,전사,-,-,306,"11,306,744,000",2021,반기보고서
00983271,NHN,남,전사,-,-,581,"52,493,958,000",2021,사업보고서
00983271,NHN,여,전사,-,-,322,"20,671,623,000",2021,사업보고서
00980122,JB금융지주,남,금융업,-,-,70,"4,294,000,000",2020,반기보고서
00980122,JB금융지주,여,금융업,-,-,13,"499,000,000",2020,반기보고서
00980122,JB금융지주,남,금융업,-,-,66,"8,502,000,000",2020,사업보고서
00980122,JB금융지주,여,금융업,-,-,13,"1,136,000,000",2020,사업보고서
00980122,JB금융지주,남,금융업,-,-,78,"5,016,000,000",2021,반기보고서
00980122,JB금융지주,여,금융업,-,-,14,"600,000,000",2021,반기보고서
00980122,JB금융지주,남,금융업,-,-,76,"9,753,000,000",2021,사업보고서
00980122,JB금융지주,여,금융업,-,-,14,"1,240,000,000",2021,사업보고서
00110608,DSR,남,전체,-,-,147,"5,105,648,000",2020,반기보고서
00110608,DSR,여,전체,-,-,24,"473,004,000",2020,반기보고서
00110608,DSR,남,전체,-,-,142,"10,229,316,000",2020,사업보고서
00110608,DSR,여,전체,-,-,25,"966,137,000",2020,사업보고서
00110608,DSR,남,전체,-,-,145,"5,219,517,000",2021,반기보고서
00110608,DSR,여,전체,-,-,26,"477,327,000",2021,반기보고서
00110608,DSR,남,전체,-,-,141,"10,523,914,000",2021,사업보고서
00110608,DSR,여,전체,-,-,25,"967,709,000",2021,사업보고서
00956930,동아에스티,남,제약,-,-,"1,132","45,856,000,000",2020,반기보고서
00956930,동아에스티,여,제약,-,-,436,"12,047,000,000",2020,반기보고서
00956930,동아에스티,남,제약,-,-,"1,135","83,189,000,000",2020,사업보고서
00956930,동아에스티,여,제약,-,-,452,"22,219,000,000",2020,사업보고서
00956930,동아에스티,남,제약,-,-,"1,141","44,776,000,000",2021,반기보고서
00956930,동아에스티,여,제약,-,-,473,"12,950,000,000",2021,반기보고서
00956930,동아에스티,남,제약,-,-,"1,161","85,469,000,000",2021,사업보고서
00956930,동아에스티,여,제약,-,-,485,"24,978,000,000",2021,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,627,"20,347,825,000",2020,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,46,"1,246,252,000",2020,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,645,"48,842,717,000",2020,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,49,"3,080,935,000",2020,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,638,"25,878,197,000",2021,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,50,"1,608,269,000",2021,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,657,"51,490,369,000",2021,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,50,"3,245,819,000",2021,사업보고서
00222532,LG헬로비전,남,방송통신업,-,-,840,"28,209,516,000",2020,반기보고서
00222532,LG헬로비전,여,방송통신업,-,-,302,"7,466,485,000",2020,반기보고서
00222532,LG헬로비전,남,방송통신업,-,-,832,"60,404,994,000",2020,사업보고서
00222532,LG헬로비전,여,방송통신업,-,-,295,"16,133,224,000",2020,사업보고서
00222532,LG헬로비전,남,방송통신업,-,-,807,"27,377,585,000",2021,반기보고서
00222532,LG헬로비전,여,방송통신업,-,-,284,"7,288,737,000",2021,반기보고서
00222532,LG헬로비전,남,방송통신업,-,-,784,"61,473,887,000",2021,사업보고서
00222532,LG헬로비전,여,방송통신업,-,-,269,"16,076,163,000",2021,사업보고서
00939687,동일고무벨트,남,고무제품부문,-,-,351,"9,543,539,000",2020,반기보고서
00939687,동일고무벨트,여,고무제품부문,-,-,25,"494,953,000",2020,반기보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,160,"4,240,448,000",2020,반기보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,8,"166,403,000",2020,반기보고서
00939687,동일고무벨트,남,고무제품부문,-,-,341,"20,020,278,000",2020,사업보고서
00939687,동일고무벨트,여,고무제품부문,-,-,24,"1,081,707,000",2020,사업보고서
00939687,동일고무벨트,남,기타고무제품부문,-,-,168,"9,303,394,000",2020,사업보고서
00939687,동일고무벨트,여,기타고무제품부문,-,-,14,"474,760,000",2020,사업보고서
00939687,동일고무벨트,남,고무제품,-,-,344,"9,570,276,000",2021,반기보고서
00939687,동일고무벨트,여,고무제품,-,-,24,"519,808,000",2021,반기보고서
00939687,동일고무벨트,남,기타고무제품,-,-,165,"4,592,514,000",2021,반기보고서
00939687,동일고무벨트,여,기타고무제품,-,-,15,"315,379,000",2021,반기보고서
00939687,동일고무벨트,남,고무제품,-,-,337,"20,921,843,000",2021,사업보고서
00939687,동일고무벨트,여,고무제품,-,-,24,"1,171,072,000",2021,사업보고서
00939687,동일고무벨트,남,기타고무제품,-,-,174,"10,393,150,000",2021,사업보고서
00939687,동일고무벨트,여,기타고무제품,-,-,15,"683,634,000",2021,사업보고서
00939331,한국콜마,남,-,-,-,787,"22,704,000,000",2020,반기보고서
00939331,한국콜마,여,-,-,-,477,"10,900,000,000",2020,반기보고서
00939331,한국콜마,남,-,-,-,517,"44,687,000,000",2020,사업보고서
00939331,한국콜마,여,-,-,-,315,"21,837,000,000",2020,사업보고서
00939331,한국콜마,남,-,-,-,580,"17,162,000,000",2021,반기보고서
00939331,한국콜마,여,-,-,-,387,"8,808,000,000",2021,반기보고서
00939331,한국콜마,남,-,-,-,590,"34,069,000,000",2021,사업보고서
00939331,한국콜마,여,-,-,-,397,"17,763,000,000",2021,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,393","197,452,000,000",2020,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,289,"7,402,000,000",2020,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,348","476,772,000,000",2020,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,307,"16,667,000,000",2020,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,342","218,168,000,000",2021,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,314,"7,865,000,000",2021,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,426","495,883,000,000",2021,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,316,"18,224,000,000",2021,사업보고서
00936787,애경케미칼,남,석유화학,-,-,247,"7,627,320,000",2020,반기보고서
00936787,애경케미칼,여,석유화학,-,-,33,"686,293,000",2020,반기보고서
00936787,애경케미칼,남,석유화학,-,-,248,"20,357,546,000",2020,사업보고서
00936787,애경케미칼,여,석유화학,-,-,33,"1,836,521,000",2020,사업보고서
00936787,애경케미칼,남,석유화학,-,-,261,"8,892,248,000",2021,반기보고서
00936787,애경케미칼,여,석유화학,-,-,34,"856,914,000",2021,반기보고서
00936787,애경케미칼,남,가소제사업부문,-,-,16,"1,731,788,000",2021,사업보고서
00936787,애경케미칼,여,구매부문,-,-,5,"74,164,000",2021,사업보고서
00936787,애경케미칼,남,울산공장부문,-,-,150,"14,427,713,000",2021,사업보고서
00936787,애경케미칼,여,울산공장부문,-,-,3,"179,026,000",2021,사업보고서
00936787,애경케미칼,남,청양공장부문,-,-,227,"1,974,700,000",2021,사업보고서
00936787,애경케미칼,여,청양공장부문,-,-,3,"15,770,000",2021,사업보고서
00936787,애경케미칼,남,연구개발부문,-,-,79,"2,877,497,000",2021,사업보고서
00936787,애경케미칼,여,연구개발부문,-,-,21,"598,916,000",2021,사업보고서
00936787,애경케미칼,남,전략기획부문,-,-,11,"704,858,000",2021,사업보고서
00936787,애경케미칼,여,전략기획부문,-,-,3,"104,551,000",2021,사업보고서
00936787,애경케미칼,남,경영관리부문,-,-,32,"1,242,996,000",2021,사업보고서
00936787,애경케미칼,여,가소제사업부문,-,-,7,"427,842,000",2021,사업보고서
00936787,애경케미칼,여,경영관리부문,-,-,15,"782,710,000",2021,사업보고서
00936787,애경케미칼,남,EHS/생산혁신부문,-,-,15,"856,033,000",2021,사업보고서
00936787,애경케미칼,남,합성수지사업부문,-,-,26,"837,968,000",2021,사업보고서
00936787,애경케미칼,여,합성수지사업부문,-,-,5,"134,716,000",2021,사업보고서
00936787,애경케미칼,남,생활화학사업부문,-,-,18,"308,893,000",2021,사업보고서
00936787,애경케미칼,여,생활화학사업부문,-,-,7,"42,604,000",2021,사업보고서
00936787,애경케미칼,남,바이오&에너지사업부문,-,-,26,"2,309,975,000",2021,사업보고서
00936787,애경케미칼,여,바이오&에너지사업부문,-,-,3,"201,444,000",2021,사업보고서
00936787,애경케미칼,남,구매부문,-,-,12,"693,807,000",2021,사업보고서
00124780,사조씨푸드,남, 경영관리부 ,-,-,15,"340,372,000",2020,반기보고서
00124780,사조씨푸드,여, 경영관리부 ,-,-,3,"53,358,000",2020,반기보고서
00124780,사조씨푸드,남,국내사업부,-,-,47,"923,828,000",2020,반기보고서
00124780,사조씨푸드,여,국내사업부,-,-,3,"74,027,000",2020,반기보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,87,"1,597,661,000",2020,반기보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,19,"224,778,000",2020,반기보고서
00124780,사조씨푸드,남, 익산공장 ,-,-,6,"133,982,000",2020,반기보고서
00124780,사조씨푸드,여, 익산공장 ,-,-,32,"479,219,000",2020,반기보고서
00124780,사조씨푸드,남, 선원 ,-,-,22,"356,696,000",2020,반기보고서
00124780,사조씨푸드,남, 경영관리부 ,-,-,12,"589,287,000",2020,사업보고서
00124780,사조씨푸드,여, 경영관리부 ,-,-,1,"12,393,000",2020,사업보고서
00124780,사조씨푸드,남,국내사업부-참치영업,-,-,45,"1,770,077,000",2020,사업보고서
00124780,사조씨푸드,여,국내사업부-참치영업,-,-,2,"48,212,000",2020,사업보고서
00124780,사조씨푸드,남, 국내사업부-익산공장 ,-,-,7,"275,798,000",2020,사업보고서
00124780,사조씨푸드,여, 국내사업부-익산공장 ,-,-,33,"981,805,000",2020,사업보고서
00124780,사조씨푸드,남, 부산사업부 ,-,-,89,"3,289,320,000",2020,사업보고서
00124780,사조씨푸드,여, 부산사업부 ,-,-,18,"493,923,000",2020,사업보고서
00124780,사조씨푸드,남, 선원 ,-,-,19,"661,602,000",2020,사업보고서
00124780,사조씨푸드,남,경영관리부,-,-,13,"291,071,000",2021,반기보고서
00124780,사조씨푸드,여,경영관리부,-,-,2,"25,504,000",2021,반기보고서
00124780,사조씨푸드,남,국내사업부 (국내영업),-,-,46,"954,712,000",2021,반기보고서
00124780,사조씨푸드,여,국내사업부 (국내영업),-,-,3,"42,778,000",2021,반기보고서
00124780,사조씨푸드,남,국내사업부 (익산공장),-,-,7,"156,938,000",2021,반기보고서
00124780,사조씨푸드,여,국내사업부 (익산공장),-,-,33,"487,403,000",2021,반기보고서
00124780,사조씨푸드,남,부산사업부,-,-,92,"1,814,671,000",2021,반기보고서
00124780,사조씨푸드,여,부산사업부,-,-,17,"266,520,000",2021,반기보고서
00124780,사조씨푸드,남,선원,-,-,18,"302,531,000",2021,반기보고서
00124780,사조씨푸드,남,경영관리부,-,-,13,"620,086,000",2021,사업보고서
00124780,사조씨푸드,여,경영관리부,-,-,2,"57,931,000",2021,사업보고서
00124780,사조씨푸드,남,국내사업부-참치,-,-,45,"1,911,852,000",2021,사업보고서
00124780,사조씨푸드,여,국내사업부-참치,-,-,3,"96,807,000",2021,사업보고서
00124780,사조씨푸드,남,국내사업부-익산공장,-,-,7,"337,877,000",2021,사업보고서
00124780,사조씨푸드,여,국내사업부-익산공장,-,-,33,"1,044,583,000",2021,사업보고서
00124780,사조씨푸드,남,부산사업부,-,-,93,"3,887,177,000",2021,사업보고서
00124780,사조씨푸드,여,부산사업부,-,-,17,"557,002,000",2021,사업보고서
00124780,사조씨푸드,남,선원,-,-,18,"672,601,000",2021,사업보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,831,"29,180,000,000",2020,반기보고서
00362238,휴비스,여,폴리에서터 섬유,-,-,107,"2,537,000,000",2020,반기보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,804,"68,086,000,000",2020,사업보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,104,"5,955,000,000",2020,사업보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,847,"29,727,000,000",2021,반기보고서
00362238,휴비스,여,폴리에서터 섬유,-,-,103,"2,585,000,000",2021,반기보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,827,"65,386,000,000",2021,사업보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,101,"5,686,000,000",2021,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,10,"253,118,984",2020,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,2,"56,004,220",2020,반기보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,11,"591,359,317",2020,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,2,"112,594,220",2020,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,10,"252,541,792",2021,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,2,"52,942,000",2021,반기보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,9,"617,313,233",2021,사업보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"143,715,194",2021,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,812","45,411,000,000",2020,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,273,"4,321,000,000",2020,반기보고서
00140177,GS리테일,여,편의점,-,-,493,"7,571,000,000",2020,반기보고서
00140177,GS리테일,남,수퍼,-,-,893,"18,735,000,000",2020,반기보고서
00140177,GS리테일,여,수퍼,-,-,"2,378","1,283,000,000",2020,반기보고서
00140177,GS리테일,남,H&B,-,-,112,"2,000,000,000",2020,반기보고서
00140177,GS리테일,여,H&B,-,-,637,"5,163,000,000",2020,반기보고서
00140177,GS리테일,남,개발사업,-,-,51,"1,891,000,000",2020,반기보고서
00140177,GS리테일,여,개발사업,-,-,8,"171,000,000",2020,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,558,"19,515,000,000",2020,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,825","91,890,000,000",2020,사업보고서
00140177,GS리테일,여,편의점,-,-,550,"16,702,000,000",2020,사업보고서
00140177,GS리테일,남,수퍼,-,-,923,"38,466,000,000",2020,사업보고서
00140177,GS리테일,여,수퍼,-,-,"2,118","2,882,000,000",2020,사업보고서
00140177,GS리테일,남,개발사업,-,-,51,"36,556,000,000",2020,사업보고서
00140177,GS리테일,여,개발사업,-,-,7,"16,212,000,000",2020,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,591,"3,524,000,000",2020,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,896,"307,000,000",2020,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,753","49,599,000,000",2021,반기보고서
00140177,GS리테일,여,편의점,-,-,543,"9,146,000,000",2021,반기보고서
00140177,GS리테일,남,수퍼,-,-,905,"21,501,000,000",2021,반기보고서
00140177,GS리테일,여,수퍼,-,-,"2,023","1,545,000,000",2021,반기보고서
00140177,GS리테일,남,개발사업,-,-,53,"2,130,000,000",2021,반기보고서
00140177,GS리테일,여,개발사업,-,-,9,"219,000,000",2021,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,568,"20,004,000,000",2021,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,856,"8,457,000,000",2021,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,813","99,794,000,000",2021,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,771,"17,901,000,000",2021,사업보고서
00140177,GS리테일,여,편의점,-,-,595,"19,300,000,000",2021,사업보고서
00140177,GS리테일,남,수퍼,-,-,920,"41,864,000,000",2021,사업보고서
00140177,GS리테일,여,수퍼,-,-,"2,010","3,106,000,000",2021,사업보고서
00140177,GS리테일,남,홈쇼핑,-,-,622,"49,662,000,000",2021,사업보고서
00140177,GS리테일,여,홈쇼핑,-,-,447,"23,965,000,000",2021,사업보고서
00140177,GS리테일,남,개발사업,-,-,48,"3,947,000,000",2021,사업보고서
00140177,GS리테일,여,개발사업,-,-,8,"438,000,000",2021,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,614,"40,194,000,000",2021,사업보고서
00151368,인터지스,남,물류/해운,-,-,377,"9,928,000,000",2020,반기보고서
00151368,인터지스,여,물류/해운,-,-,63,"1,099,000,000",2020,반기보고서
00151368,인터지스,남,물류/해운,-,-,378,"20,550,000,000",2020,사업보고서
00151368,인터지스,여,물류/해운,-,-,63,"2,282,000,000",2020,사업보고서
00151368,인터지스,남,물류/해운,-,-,370,"10,546,000,000",2021,반기보고서
00151368,인터지스,여,물류/해운,-,-,64,"1,148,000,000",2021,반기보고서
00151368,인터지스,남,물류/해운,-,-,378,"22,428,000,000",2021,사업보고서
00151368,인터지스,여,물류/해운,-,-,63,"2,410,000,000",2021,사업보고서
00896285,삼양사,남,식품,-,-,691,"29,486,089,000",2020,반기보고서
00896285,삼양사,여,식품,-,-,164,"4,515,062,000",2020,반기보고서
00896285,삼양사,남,화학,-,-,309,"11,265,517,000",2020,반기보고서
00896285,삼양사,여,화학,-,-,64,"1,568,345,000",2020,반기보고서
00896285,삼양사,남,기타,-,-,82,"2,737,066,000",2020,반기보고서
00896285,삼양사,여,기타,-,-,47,"1,255,182,000",2020,반기보고서
00896285,삼양사,남,식품,-,-,681,"53,751,398,000",2020,사업보고서
00896285,삼양사,여,식품,-,-,168,"8,614,281,000",2020,사업보고서
00896285,삼양사,남,화학,-,-,304,"22,200,301,000",2020,사업보고서
00896285,삼양사,여,화학,-,-,67,"3,100,141,000",2020,사업보고서
00896285,삼양사,남,기타,-,-,81,"5,687,158,000",2020,사업보고서
00896285,삼양사,여,기타,-,-,46,"2,398,989,000",2020,사업보고서
00896285,삼양사,남,식품,-,-,680,"29,426,291,000",2021,반기보고서
00896285,삼양사,여,식품,-,-,171,"4,856,685,000",2021,반기보고서
00896285,삼양사,남,화학,-,-,287,"12,349,472,000",2021,반기보고서
00896285,삼양사,여,화학,-,-,69,"1,788,415,000",2021,반기보고서
00896285,삼양사,남,기타,-,-,87,"3,942,867,000",2021,반기보고서
00896285,삼양사,여,기타,-,-,48,"1,425,677,000",2021,반기보고서
00896285,삼양사,남,식품,-,-,683,"55,515,217,000",2021,사업보고서
00896285,삼양사,여,식품,-,-,171,"8,962,837,000",2021,사업보고서
00896285,삼양사,남,화학,-,-,265,"22,737,357,000",2021,사업보고서
00896285,삼양사,여,화학,-,-,71,"3,517,521,000",2021,사업보고서
00896285,삼양사,남,기타,-,-,89,"7,251,704,000",2021,사업보고서
00896285,삼양사,여,기타,-,-,47,"2,669,282,000",2021,사업보고서
00269940,하나투어,남,영업 및 관리,-,-,"1,074","17,720,000,000",2020,반기보고서
00269940,하나투어,여,영업 및 관리,-,-,"1,332","16,741,000,000",2020,반기보고서
00269940,하나투어,남,기타,-,-,-,-,2020,반기보고서
00269940,하나투어,여,기타,-,-,-,-,2020,반기보고서
00269940,하나투어,남,영업 및 관리,-,-,"1,001","20,739,000,000",2020,사업보고서
00269940,하나투어,여,영업 및 관리,-,-,"1,225","19,050,000,000",2020,사업보고서
00269940,하나투어,남,기타,-,-,-,-,2020,사업보고서
00269940,하나투어,여,기타,-,-,-,-,2020,사업보고서
00269940,하나투어,남,영업 및 관리,-,-,602,"6,052,000,000",2021,반기보고서
00269940,하나투어,여,영업 및 관리,-,-,590,"3,679,000,000",2021,반기보고서
00269940,하나투어,남,기타,-,-,-,-,2021,반기보고서
00269940,하나투어,여,기타,-,-,-,-,2021,반기보고서
00269940,하나투어,남,영업 및 관리,-,-,590,"17,707,000,000",2021,사업보고서
00269940,하나투어,여,영업 및 관리,-,-,590,"12,818,000,000",2021,사업보고서
00269940,하나투어,남,기타,-,-,-,-,2021,사업보고서
00269940,하나투어,여,기타,-,-,-,-,2021,사업보고서
00400857,에이블씨엔씨,남,화장품,-,-,178,"5,114,000,000",2020,반기보고서
00400857,에이블씨엔씨,여,화장품,-,-,219,"4,661,000,000",2020,반기보고서
00400857,에이블씨엔씨,남,화장품,-,-,149,"8,145,000,000",2020,사업보고서
00400857,에이블씨엔씨,여,화장품,-,-,189,"7,519,000,000",2020,사업보고서
00400857,에이블씨엔씨,남,화장품,-,-,127,"3,851,000,000",2021,반기보고서
00400857,에이블씨엔씨,여,화장품,-,-,182,"3,844,000,000",2021,반기보고서
00400857,에이블씨엔씨,남,화장품,-,-,104,"8,350,000,000",2021,사업보고서
00400857,에이블씨엔씨,여,화장품,-,-,181,"8,725,000,000",2021,사업보고서
00191588,삼원강재,남,-,-,-,264,"8,733,000,000",2020,반기보고서
00191588,삼원강재,여,-,-,-,2,"59,000,000",2020,반기보고서
00191588,삼원강재,남,-,-,-,273,"24,381,000,000",2020,사업보고서
00191588,삼원강재,여,-,-,-,2,"128,000,000",2020,사업보고서
00191588,삼원강재,남,-,-,-,266,"9,670,000,000",2021,반기보고서
00191588,삼원강재,여,-,-,-,2,"60,000,000",2021,반기보고서
00191588,삼원강재,남,-,-,-,269,"22,922,000,000",2021,사업보고서
00191588,삼원강재,여,-,-,-,3,"144,000,000",2021,사업보고서
00234412,신세계인터내셔날,남,-,-,-,329,"13,325,000,000",2020,반기보고서
00234412,신세계인터내셔날,여,-,-,-,"1,160","28,817,000,000",2020,반기보고서
00234412,신세계인터내셔날,남,-,-,-,339,"28,522,000,000",2020,사업보고서
00234412,신세계인터내셔날,여,-,-,-,"1,188","60,764,000,000",2020,사업보고서
00234412,신세계인터내셔날,남,-,-,-,326,"15,150,000,000",2021,반기보고서
00234412,신세계인터내셔날,여,-,-,-,"1,091","31,073,000,000",2021,반기보고서
00234412,신세계인터내셔날,남,-,-,-,314,"31,011,000,000",2021,사업보고서
00234412,신세계인터내셔날,여,-,-,-,"1,055","62,734,000,000",2021,사업보고서
00860730,에이리츠,남,투자,-,-,3,"206,000,000",2020,반기보고서
00860730,에이리츠,여,투자,-,-,1,"27,500,000",2020,반기보고서
00860730,에이리츠,남,경영,-,-,4,"71,948,000",2020,반기보고서
00860730,에이리츠,여,경영,-,-,1,"13,000,000",2020,반기보고서
00860730,에이리츠,남,투자,-,-,3,"308,787,000",2020,사업보고서
