기업명,연도,보고서유형,매출액,영업이익
롯데하이마트,2021,사업보고서,"3,869,748,651,455","106,834,726,260"
한세엠케이,2020,반기보고서,"108,240,045,681","-7,874,776,537"
한세엠케이,2020,사업보고서,"220,214,372,262","-18,861,876,976"
한세엠케이,2021,반기보고서,"103,057,918,965","-519,822,487"
한세엠케이,2021,사업보고서,"207,665,255,591","-12,087,443,066"
코오롱ENP,2020,반기보고서,"131,731,804,653","-1,921,847,056"
코오롱ENP,2020,사업보고서,"295,182,526,345","3,855,510,663"
코오롱ENP,2021,반기보고서,"195,511,763,260","15,100,332,263"
코오롱ENP,2021,사업보고서,"405,272,224,855","27,681,571,470"
이마트,2020,반기보고서,"10,398,771,810,973","1,046,277,781"
이마트,2020,사업보고서,"22,033,009,980,862","237,151,679,441"
이마트,2021,반기보고서,"11,760,450,732,563","130,829,523,353"
이마트,2021,사업보고서,"24,932,680,935,679","316,790,902,379"
케이티스카이라이프,2020,반기보고서,,"50,332,510,759"
케이티스카이라이프,2020,사업보고서,,"73,845,539,233"
케이티스카이라이프,2021,반기보고서,,"44,829,790,733"
케이티스카이라이프,2021,사업보고서,,"73,018,655,032"
세아특수강,2020,반기보고서,"299,756,065,338","-1,541,292,597"
세아특수강,2020,사업보고서,"655,017,406,127","855,722,368"
세아특수강,2021,반기보고서,"428,296,015,551","16,097,990,697"
세아특수강,2021,사업보고서,"895,797,553,963","35,432,939,035"
한국종합기술,2020,반기보고서,"116,541,935,241","1,262,703,058"
한국종합기술,2020,사업보고서,"288,230,157,133","4,589,794,846"
한국종합기술,2021,반기보고서,"116,104,902,946","2,068,331,452"
한국종합기술,2021,사업보고서,"268,251,760,974","7,156,139,977"
롯데에너지머티리얼즈,2020,반기보고서,"272,611,000,000","25,433,000,000"
롯데에너지머티리얼즈,2020,사업보고서,"536,917,000,000","50,870,000,000"
롯데에너지머티리얼즈,2021,반기보고서,"309,084,114,935","35,043,200,318"
롯데에너지머티리얼즈,2021,사업보고서,"688,892,613,518","69,925,557,744"
현대위아,2020,반기보고서,"2,861,420,000,000","45,969,000,000"
현대위아,2020,사업보고서,"6,592,242,000,000","71,957,000,000"
현대위아,2021,반기보고서,"3,834,854,000,000","72,578,000,000"
현대위아,2021,사업보고서,"7,527,739,000,000","102,725,000,000"
선진,2020,반기보고서,"611,266,928,774","49,655,873,283"
선진,2020,사업보고서,"1,348,089,343,010","107,550,256,739"
선진,2021,반기보고서,"804,219,914,291","55,914,411,287"
선진,2021,사업보고서,"1,718,345,389,214","86,261,625,604"
미원화학,2020,반기보고서,"80,664,309,631","9,810,507,060"
미원화학,2020,사업보고서,"160,234,350,795","16,152,477,354"
미원화학,2021,반기보고서,"93,686,859,682","7,051,677,379"
미원화학,2021,사업보고서,"197,470,077,504","12,772,108,235"
시디즈,2020,반기보고서,"109,010,828,429","10,160,186,361"
시디즈,2020,사업보고서,"227,490,312,481","19,746,412,584"
시디즈,2021,반기보고서,"132,242,265,366","11,433,871,639"
시디즈,2021,사업보고서,"251,936,903,361","12,698,998,352"
한화엔진,2020,반기보고서,"446,848,261,329","16,788,623,507"
한화엔진,2020,사업보고서,"829,994,723,288","20,020,539,457"
한화엔진,2021,반기보고서,"284,686,597,053","-11,406,375,435"
한화엔진,2021,사업보고서,"598,999,092,899","-39,778,154,646"
대성에너지,2020,반기보고서,"435,381,838,363","17,648,500,804"
대성에너지,2020,사업보고서,"743,190,573,303","26,277,003,937"
대성에너지,2021,반기보고서,"413,612,977,987","17,168,366,296"
대성에너지,2021,사업보고서,"770,440,986,512","16,047,844,903"
현대퓨처넷,2020,반기보고서,"145,106,104,054","22,330,639,012"
현대퓨처넷,2020,사업보고서,"307,991,979,576","21,872,613,461"
현대퓨처넷,2021,반기보고서,"199,470,132,527","28,602,404,009"
현대퓨처넷,2021,사업보고서,"136,700,719,148","7,411,747,056"
KTis,2020,반기보고서,"223,053,670,751","10,306,223,098"
KTis,2020,사업보고서,"453,639,144,631","9,002,862,020"
KTis,2021,반기보고서,"225,491,094,810","10,016,180,077"
KTis,2021,사업보고서,"468,004,263,986","14,405,202,066"
한전산업,2020,반기보고서,"154,906,170,168","17,695,987,844"
한전산업,2020,사업보고서,"329,309,886,906","19,034,399,384"
한전산업,2021,반기보고서,"160,245,109,872","14,418,543,564"
한전산업,2021,사업보고서,"321,065,449,338","17,515,390,232"
엘브이엠씨,2020,반기보고서,"123,723,384","636,317"
엘브이엠씨,2020,사업보고서,"232,369,136","566,516"
엘브이엠씨,2021,반기보고서,"92,266,714","-2,074,813"
엘브이엠씨,2021,사업보고서,"179,008,457","-12,730,017"
미스토홀딩스,2020,반기보고서,"1,414,912,212,764","117,422,894,270"
미스토홀딩스,2020,사업보고서,"3,128,805,852,797","341,077,884,281"
미스토홀딩스,2021,반기보고서,"2,007,634,962,364","357,354,630,364"
미스토홀딩스,2021,사업보고서,"3,793,958,639,955","492,851,154,169"
KTcs,2020,반기보고서,"424,708,133,299","9,613,762,943"
KTcs,2020,사업보고서,"931,703,674,263","17,868,419,670"
KTcs,2021,반기보고서,"434,983,705,680","16,374,316,223"
KTcs,2021,사업보고서,"965,721,215,198","21,037,346,745"
현대홈쇼핑,2020,반기보고서,"1,106,977,072,044","71,988,401,209"
현대홈쇼핑,2020,사업보고서,"2,140,052,486,198","154,884,095,180"
현대홈쇼핑,2021,반기보고서,"1,068,678,347,841","73,372,433,877"
현대홈쇼핑,2021,사업보고서,"2,209,872,707,722","128,486,910,189"
도화엔지니어링,2020,반기보고서,"267,648,759,684","10,648,551,018"
도화엔지니어링,2020,사업보고서,"574,922,988,733","24,010,625,909"
도화엔지니어링,2021,반기보고서,"257,564,707,890","4,981,962,826"
도화엔지니어링,2021,사업보고서,"577,392,660,234","19,985,474,247"
대성산업,2020,반기보고서,"383,661,314,846","-1,950,553,211"
대성산업,2020,사업보고서,"845,036,865,377","3,933,136,480"
대성산업,2021,반기보고서,"495,320,629,339","1,523,452,503"
대성산업,2021,사업보고서,"1,129,133,659,980","19,343,532,632"
아이마켓코리아,2020,반기보고서,"1,348,385,221,532","22,375,933,929"
아이마켓코리아,2020,사업보고서,"2,839,411,295,374","40,515,731,617"
아이마켓코리아,2021,반기보고서,"1,518,377,973,976","21,217,056,957"
아이마켓코리아,2021,사업보고서,"3,132,491,779,569","45,420,682,449"
한미약품,2020,반기보고서,"531,612,338,247","39,347,374,506"
한미약품,2020,사업보고서,"1,075,853,605,008","48,976,342,021"
한미약품,2021,반기보고서,"549,623,521,292","45,810,959,138"
한미약품,2021,사업보고서,"1,203,185,652,812","125,415,874,751"
우진,2020,반기보고서,"38,085,657,855","-2,604,325,193"
우진,2020,사업보고서,"89,787,946,831","1,146,288,750"
우진,2021,반기보고서,"47,587,381,420","3,041,638,118"
우진,2021,사업보고서,"107,647,372,733","8,369,873,909"
무학,2020,반기보고서,"72,790,779,027","952,625,192"
무학,2020,사업보고서,"139,351,805,231","2,039,743,203"
무학,2021,반기보고서,"62,999,285,034","-252,394,245"
무학,2021,사업보고서,"126,928,339,596","-890,929,326"
이연제약,2020,반기보고서,"63,476,699,229","667,275,697"
이연제약,2020,사업보고서,"130,034,153,187","4,149,719,254"
이연제약,2021,반기보고서,"69,335,232,326","1,683,315,708"
이연제약,2021,사업보고서,"142,801,367,549","3,739,195,891"
한국화장품,2020,반기보고서,"42,460,398,400","-5,747,719,855"
한국화장품,2020,사업보고서,"72,498,592,505","-16,993,356,942"
한국화장품,2021,반기보고서,"39,028,122,941","-222,108,263"
한국화장품,2021,사업보고서,"66,965,810,085","-3,193,220,979"
에스제이엠,2020,반기보고서,"62,422,904,736","107,743,948"
에스제이엠,2020,사업보고서,"138,668,951,905","6,791,254,015"
에스제이엠,2021,반기보고서,"75,654,532,813","7,014,718,222"
에스제이엠,2021,사업보고서,"145,725,719,462","7,737,908,992"
HL홀딩스,2020,반기보고서,"292,464,514,321","-1,765,250,821"
HL홀딩스,2020,사업보고서,"735,797,639,327","90,746,195,580"
HL홀딩스,2021,반기보고서,"489,958,837,109","78,324,554,896"
HL홀딩스,2021,사업보고서,"1,041,158,412,406","139,896,491,686"
신세계푸드,2020,반기보고서,"612,171,340,395","-1,505,464,231"
신세계푸드,2020,사업보고서,"1,240,251,892,641","7,740,551,472"
신세계푸드,2021,반기보고서,"652,397,413,197","13,307,739,659"
신세계푸드,2021,사업보고서,"1,332,888,777,210","29,304,993,858"
조선선재,2020,반기보고서,"30,592,350,457","7,308,269,081"
조선선재,2020,사업보고서,"59,517,341,792","12,709,817,876"
조선선재,2021,반기보고서,"35,580,743,522","7,782,987,394"
조선선재,2021,사업보고서,"68,155,874,819","14,137,036,323"
코오롱인더,2020,반기보고서,"1,931,611,024,994","63,304,453,662"
코오롱인더,2020,사업보고서,"4,036,085,330,385","152,441,802,377"
코오롱인더,2021,반기보고서,"2,274,465,611,694","172,683,450,205"
코오롱인더,2021,사업보고서,"4,662,050,395,448","252,713,195,422"
KC코트렐,2020,반기보고서,"184,897,631,555","-5,659,943,387"
KC코트렐,2020,사업보고서,"327,908,708,731","-44,693,530,573"
KC코트렐,2021,반기보고서,"142,047,260,411","2,294,095,303"
KC코트렐,2021,사업보고서,"355,034,769,777","4,647,615,173"
지역난방공사,2020,반기보고서,"1,200,955,582,564","80,717,158,268"
지역난방공사,2020,사업보고서,"2,098,906,299,673","132,852,566,267"
지역난방공사,2021,반기보고서,"1,222,130,860,739","102,992,203,680"
지역난방공사,2021,사업보고서,"2,536,798,009,719","39,686,157,248"
영흥,2020,반기보고서,"91,979,797,270","-9,485,287,708"
영흥,2020,사업보고서,"204,715,403,041","-25,108,849,207"
영흥,2021,반기보고서,"227,325,202,977","1,067,202,609"
영흥,2021,사업보고서,"408,602,830,681","6,673,541,769"
메타케어,2020,반기보고서,"12,185,802,337","-1,254,174,383"
메타케어,2020,사업보고서,"26,895,986,464","-2,440,808,358"
메타케어,2021,반기보고서,"8,792,247,716","-1,402,693,638"
메타케어,2021,사업보고서,"18,613,345,272","-1,785,310,686"
한전기술,2020,반기보고서,"177,951,730,839","1,913,623,140"
한전기술,2020,사업보고서,"431,722,625,741","29,571,387,151"
한전기술,2021,반기보고서,"155,520,645,143","580,824,699"
한전기술,2021,사업보고서,"433,126,639,421","10,127,722,672"
GKL,2020,반기보고서,"134,769,547,063","-5,186,565,624"
GKL,2020,사업보고서,"184,462,332,044","-88,810,804,534"
GKL,2021,반기보고서,"38,247,839,740","-72,544,717,079"
GKL,2021,사업보고서,"85,086,860,671","-145,828,746,668"
SK,2020,반기보고서,"42,503,190,000,000","-730,971,000,000"
SK,2020,사업보고서,"81,820,139,000,000","-164,471,000,000"
SK,2021,반기보고서,"45,655,521,000,000","2,762,230,000,000"
SK,2021,사업보고서,"98,325,016,000,000","4,935,539,000,000"
황금에스티,2020,반기보고서,"114,250,240,910","8,412,996,965"
황금에스티,2020,사업보고서,"239,454,495,245","23,749,717,803"
황금에스티,2021,반기보고서,"117,062,270,998","16,480,797,819"
황금에스티,2021,사업보고서,"270,982,293,281","41,155,778,151"
하이트진로,2020,반기보고서,"1,115,450,327,591","110,228,986,691"
하이트진로,2020,사업보고서,"2,256,322,945,848","198,478,557,062"
하이트진로,2021,반기보고서,"1,100,553,207,521","95,544,521,182"
하이트진로,2021,사업보고서,"2,202,903,850,371","174,111,104,900"
유니온머티리얼,2020,반기보고서,"44,989,222,356","21,550,964"
유니온머티리얼,2020,사업보고서,"93,508,565,624","94,319,681"
유니온머티리얼,2021,반기보고서,"58,735,458,424","-1,173,516,049"
유니온머티리얼,2021,사업보고서,"118,261,478,442","-848,992,713"
영원무역,2020,반기보고서,"1,074,565,647,245","102,321,727,258"
영원무역,2020,사업보고서,"2,466,374,429,266","259,688,519,331"
영원무역,2021,반기보고서,"1,245,818,100,287","178,918,122,609"
영원무역,2021,사업보고서,"2,792,518,463,435","442,515,129,012"
한미글로벌,2020,반기보고서,"104,332,349,992","6,716,798,993"
한미글로벌,2020,사업보고서,"232,573,115,281","16,500,753,182"
한미글로벌,2021,반기보고서,"122,954,086,956","10,386,761,284"
한미글로벌,2021,사업보고서,"270,091,694,797","19,637,903,345"
동아지질,2020,반기보고서,"159,434,052,546","3,406,544,111"
동아지질,2020,사업보고서,"314,647,746,513","3,237,264,977"
동아지질,2021,반기보고서,"150,879,351,227","1,706,558,708"
동아지질,2021,사업보고서,"289,482,376,726","4,025,454,250"
HD현대마린엔진,2020,반기보고서,"129,056,451,130","3,654,790,498"
HD현대마린엔진,2020,사업보고서,"247,959,833,753","2,319,414,956"
HD현대마린엔진,2021,반기보고서,"78,224,998,576","-10,654,338,871"
HD현대마린엔진,2021,사업보고서,"163,850,811,869","-10,897,076,267"
LX하우시스,2020,반기보고서,"1,443,770,000,000","34,019,000,000"
LX하우시스,2020,사업보고서,"3,038,037,000,000","70,987,000,000"
LX하우시스,2021,반기보고서,"1,674,495,000,000","58,092,000,000"
LX하우시스,2021,사업보고서,"3,472,000,000,000","67,273,000,000"
한세실업,2020,반기보고서,"847,698,633,895","3,728,618,991"
한세실업,2020,사업보고서,"1,698,262,209,445","64,864,260,293"
한세실업,2021,반기보고서,"786,905,554,438","60,296,310,419"
한세실업,2021,사업보고서,"1,671,997,051,772","106,694,162,989"
주성코퍼레이션,2020,반기보고서,"8,572,286,130","-2,631,468,423"
주성코퍼레이션,2020,사업보고서,"20,471,188,626","-4,816,841,512"
주성코퍼레이션,2021,반기보고서,"21,399,448,310","-278,038,247"
주성코퍼레이션,2021,사업보고서,"40,868,253,685","-1,861,261,085"
미원홀딩스,2020,반기보고서,"141,937,958,623","10,842,059,478"
미원홀딩스,2020,사업보고서,"288,971,437,201","21,798,300,318"
미원홀딩스,2021,반기보고서,"198,200,339,142","20,472,619,476"
미원홀딩스,2021,사업보고서,"421,385,924,191","29,724,423,052"
NAVER,2020,반기보고서,"3,634,532,419,588","452,092,651,443"
NAVER,2020,사업보고서,"5,304,145,900,386","1,215,342,457,273"
NAVER,2021,반기보고서,"3,162,619,182,965","624,458,610,299"
NAVER,2021,사업보고서,"6,817,599,707,250","1,325,478,171,117"
부국철강,2020,반기보고서,"64,535,881,822","631,496,460"
부국철강,2020,사업보고서,"138,929,983,023","1,788,700,609"
부국철강,2021,반기보고서,"96,325,256,262","6,384,684,392"
부국철강,2021,사업보고서,"195,734,222,688","8,055,575,084"
한국철강,2020,반기보고서,"323,833,785,946","23,304,713,657"
한국철강,2020,사업보고서,"633,382,163,909","35,114,026,401"
한국철강,2021,반기보고서,"373,794,428,269","41,890,453,030"
한국철강,2021,사업보고서,"886,650,133,446","103,286,644,200"
일진전기,2020,반기보고서,"311,427,575,249","6,294,931,775"
일진전기,2020,사업보고서,"707,930,789,714","13,776,691,618"
일진전기,2021,반기보고서,"433,955,251,001","13,763,755,044"
일진전기,2021,사업보고서,"932,362,520,580","20,402,669,112"
풍산,2020,반기보고서,"1,161,184,641,248","19,361,154,836"
풍산,2020,사업보고서,"2,593,636,025,736","121,208,786,517"
풍산,2021,반기보고서,"1,648,633,675,177","168,919,833,340"
풍산,2021,사업보고서,"3,509,498,278,523","314,125,035,707"
LG이노텍,2020,반기보고서,"3,550,743,446,448","180,898,035,887"
LG이노텍,2020,사업보고서,"9,541,789,540,547","681,019,009,060"
LG이노텍,2021,반기보고서,"5,424,965,226,530","498,754,014,921"
LG이노텍,2021,사업보고서,"14,945,609,219,058","1,264,223,240,881"
명문제약,2020,반기보고서,"63,496,459,586","-15,307,511,303"
명문제약,2020,사업보고서,"127,852,855,895","-28,964,038,575"
명문제약,2021,반기보고서,"67,203,930,013","1,773,709,844"
명문제약,2021,사업보고서,"137,759,902,074","-5,880,803,085"
비상교육,2020,반기보고서,"66,524,404,161","-21,096,887,747"
비상교육,2020,사업보고서,"172,313,769,654","-14,856,788,466"
비상교육,2021,반기보고서,"98,845,198,358","2,680,120,431"
비상교육,2021,사업보고서,"215,573,813,894","7,742,344,856"
동성케미컬,2020,반기보고서,"440,835,629,147","34,672,151,203"
동성케미컬,2020,사업보고서,"882,050,840,572","61,173,646,634"
동성케미컬,2021,반기보고서,"467,116,805,142","31,428,612,512"
동성케미컬,2021,사업보고서,"925,978,520,043","45,320,054,620"
쌍방울,2020,반기보고서,"50,875,985,639","-576,133,084"
쌍방울,2020,사업보고서,"97,235,967,087","-1,261,285,101"
쌍방울,2021,반기보고서,"47,384,459,917","1,130,909,983"
쌍방울,2021,사업보고서,"97,009,199,390","-2,306,484,345"
LG유플러스,2020,반기보고서,"6,559,283,000,000","459,466,000,000"
LG유플러스,2020,사업보고서,"13,417,627,000,000","886,151,000,000"
LG유플러스,2021,반기보고서,"6,762,265,000,000","544,037,000,000"
LG유플러스,2021,사업보고서,"13,851,135,000,000","979,014,000,000"
인바이오젠,2020,반기보고서,"4,524,744,695","-1,508,698,264"
인바이오젠,2020,사업보고서,"10,217,711,613","-5,259,525,262"
인바이오젠,2021,반기보고서,"4,272,110,720","-3,322,047,456"
인바이오젠,2021,사업보고서,"10,480,817,714","-7,932,253,132"
아시아나항공,2020,반기보고서,"2,180,139,163,994","-268,580,556,481"
아시아나항공,2020,사업보고서,"3,895,314,311,581","-276,356,306,953"
아시아나항공,2021,반기보고서,"1,828,649,255,195","-31,361,672,100"
아시아나항공,2021,사업보고서,"4,339,706,411,421","93,203,600,406"
SNT에너지,2020,반기보고서,"120,130,259,996","13,598,996,411"
SNT에너지,2020,사업보고서,"237,399,736,036","23,125,971,231"
SNT에너지,2021,반기보고서,"101,845,012,705","11,270,914,719"
SNT에너지,2021,사업보고서,"171,088,093,279","13,280,960,143"
진양홀딩스,2020,반기보고서,"101,490,929,941","6,881,106,780"
진양홀딩스,2020,사업보고서,"211,539,920,504","11,580,141,753"
진양홀딩스,2021,반기보고서,"112,876,720,578","3,596,233,859"
진양홀딩스,2021,사업보고서,"224,791,427,777","6,857,969,366"
엔케이,2020,반기보고서,"51,482,397,255","-470,680,755"
엔케이,2020,사업보고서,"69,364,010,171","-313,881,535"
엔케이,2021,반기보고서,"32,467,213,356","-895,136,912"
엔케이,2021,사업보고서,"69,091,619,546","1,930,104,625"
한전KPS,2020,반기보고서,"579,088,037,217","62,048,560,425"
한전KPS,2020,사업보고서,"1,303,201,766,114","135,401,954,143"
한전KPS,2021,반기보고서,"689,607,372,952","92,525,079,441"
한전KPS,2021,사업보고서,"1,380,553,428,993","123,989,281,498"
KSS해운,2020,반기보고서,"114,180,326,799","24,293,840,574"
KSS해운,2020,사업보고서,"226,181,167,041","50,731,188,402"
KSS해운,2021,반기보고서,"142,334,167,997","23,902,829,373"
KSS해운,2021,사업보고서,"324,001,266,815","58,089,120,996"
효성 ITX,2020,반기보고서,"222,299,174,500","7,806,417,978"
효성 ITX,2020,사업보고서,"484,119,583,520","16,812,254,864"
효성 ITX,2021,반기보고서,"222,908,768,854","9,265,829,642"
효성 ITX,2021,사업보고서,"475,904,429,382","20,287,985,472"
유나이티드,2020,반기보고서,"104,009,695,374","18,702,534,619"
유나이티드,2020,사업보고서,"215,949,552,653","40,125,938,480"
유나이티드,2021,반기보고서,"107,295,367,992","16,857,368,354"
유나이티드,2021,사업보고서,"221,039,962,913","33,225,316,258"
디아이씨,2020,반기보고서,"217,803,498,694","-13,501,805,573"
디아이씨,2020,사업보고서,"493,387,379,752","-70,962,145,911"
디아이씨,2021,반기보고서,"305,593,065,723","22,557,870,994"
디아이씨,2021,사업보고서,"590,132,045,596","27,294,787,166"
CJ제일제당,2020,반기보고서,"11,751,821,403,000","660,795,495,000"
CJ제일제당,2020,사업보고서,"24,245,725,654,000","1,359,551,440,000"
CJ제일제당,2021,반기보고서,"12,487,326,946,000","854,647,840,000"
CJ제일제당,2021,사업보고서,"26,289,227,767,000","1,524,429,392,000"
팬오션,2020,반기보고서,"1,242,213,000,000","102,090,000,000"
팬오션,2020,사업보고서,"2,497,159,000,000","225,212,000,000"
팬오션,2021,반기보고서,"1,809,872,000,000","160,929,000,000"
팬오션,2021,사업보고서,"4,616,107,000,000","572,946,000,000"
HJ중공업,2020,반기보고서,"825,715,000,000","17,527,000,000"
HJ중공업,2020,사업보고서,"1,695,815,000,000","51,629,000,000"
HJ중공업,2021,반기보고서,"715,460,000,000","-24,186,000,000"
HJ중공업,2021,사업보고서,"1,706,532,000,000","-108,991,000,000"
JW홀딩스,2020,반기보고서,"380,300,996,448","11,427,589,838"
