종목코드,기업명,성별,사업부문,정규직,계약직,직원합,총급여,연도,보고서유형
00992871,종근당,남,-,-,-,"1,659","66,022,000,000",2022,반기보고서
00992871,종근당,여,-,-,-,762,"23,531,000,000",2022,반기보고서
00992871,종근당,남,-,-,-,"1,639","132,505,000,000",2022,사업보고서
00992871,종근당,여,-,-,-,757,"48,012,000,000",2022,사업보고서
00992871,종근당,남,-,-,-,"1,595","65,123,000,000",2023,반기보고서
00992871,종근당,여,-,-,-,730,"24,440,000,000",2023,반기보고서
00992871,종근당,남,-,-,-,"1,603","132,719,000,000",2023,사업보고서
00992871,종근당,여,-,-,-,721,"48,512,000,000",2023,사업보고서
00136402,신송홀딩스,남,홀딩스,-,-,11,"321,000,000",2022,반기보고서
00136402,신송홀딩스,여,홀딩스,-,-,2,"17,000,000",2022,반기보고서
00136402,신송홀딩스,남,홀딩스,-,-,13,"731,000,000",2022,사업보고서
00136402,신송홀딩스,여,홀딩스,-,-,2,"34,000,000",2022,사업보고서
00136402,신송홀딩스,남,홀딩스,-,-,12,"419,000,000",2023,반기보고서
00136402,신송홀딩스,여,홀딩스,-,-,2,"42,000,000",2023,반기보고서
00136402,신송홀딩스,남,홀딩스,-,-,15,"881,000,000",2023,사업보고서
00136402,신송홀딩스,여,홀딩스,-,-,2,"48,000,000",2023,사업보고서
00990165,아세아시멘트,남,시멘트,-,-,461,"18,878,588,000",2022,반기보고서
00990165,아세아시멘트,여,시멘트,-,-,22,"468,178,000",2022,반기보고서
00990165,아세아시멘트,남,시멘트,-,-,471,"43,541,555,000",2022,사업보고서
00990165,아세아시멘트,여,시멘트,-,-,22,"1,088,569,000",2022,사업보고서
00990165,아세아시멘트,남,시멘트,-,-,455,"19,593,514,000",2023,반기보고서
00990165,아세아시멘트,여,시멘트,-,-,22,"509,371,000",2023,반기보고서
00990165,아세아시멘트,남,시멘트,-,-,469,"44,219,725,000",2023,사업보고서
00990165,아세아시멘트,여,시멘트,-,-,23,"1,137,227,000",2023,사업보고서
00302926,현대로템,남,공통부문,-,-,359,"14,829,000,000",2022,반기보고서
00302926,현대로템,여,공통부문,-,-,35,"802,000,000",2022,반기보고서
00302926,현대로템,남,철도부문,-,-,"1,706","63,791,000,000",2022,반기보고서
00302926,현대로템,여,철도부문,-,-,48,"1,103,000,000",2022,반기보고서
00302926,현대로템,남,방산부문,-,-,915,"33,588,000,000",2022,반기보고서
00302926,현대로템,여,방산부문,-,-,16,"529,000,000",2022,반기보고서
00302926,현대로템,남,플랜트부문,-,-,332,"14,044,000,000",2022,반기보고서
00302926,현대로템,여,플랜트부문,-,-,5,"154,000,000",2022,반기보고서
00302926,현대로템,남,공통부문,-,-,376,"37,813,000,000",2022,사업보고서
00302926,현대로템,여,공통부문,-,-,38,"2,070,000,000",2022,사업보고서
00302926,현대로템,남,철도부문,-,-,"1,744","169,474,000,000",2022,사업보고서
00302926,현대로템,여,철도부문,-,-,51,"3,017,000,000",2022,사업보고서
00302926,현대로템,남,방산부문,-,-,"1,018","90,789,000,000",2022,사업보고서
00302926,현대로템,여,방산부문,-,-,28,"1,579,000,000",2022,사업보고서
00302926,현대로템,남,플랜트부문,-,-,332,"34,905,000,000",2022,사업보고서
00302926,현대로템,여,플랜트부문,-,-,4,"312,000,000",2022,사업보고서
00302926,현대로템,남,공통부문,-,-,381,"17,462,000,000",2023,반기보고서
00302926,현대로템,여,공통부문,-,-,45,"1,122,000,000",2023,반기보고서
00302926,현대로템,남,철도부문,-,-,"1,652","69,577,000,000",2023,반기보고서
00302926,현대로템,여,철도부문,-,-,65,"1,743,000,000",2023,반기보고서
00302926,현대로템,남,방산부문,-,-,"1,219","45,777,000,000",2023,반기보고서
00302926,현대로템,여,방산부문,-,-,40,"1,158,000,000",2023,반기보고서
00302926,현대로템,남,플랜트부문,-,-,358,"15,840,000,000",2023,반기보고서
00302926,현대로템,여,플랜트부문,-,-,6,"158,000,000",2023,반기보고서
00302926,현대로템,남,공통부문,-,-,398,"44,087,000,000",2023,사업보고서
00302926,현대로템,여,공통부문,-,-,53,"3,249,000,000",2023,사업보고서
00302926,현대로템,남,방산부문,-,-,"1,280","125,350,000,000",2023,사업보고서
00302926,현대로템,여,방산부문,-,-,41,"3,243,000,000",2023,사업보고서
00302926,현대로템,남,철도부문,-,-,"1,704","182,250,000,000",2023,사업보고서
00302926,현대로템,여,철도부문,-,-,72,"5,022,000,000",2023,사업보고서
00302926,현대로템,남,플랜트부문,-,-,380,"41,535,000,000",2023,사업보고서
00302926,현대로템,여,플랜트부문,-,-,10,"556,000,000",2023,사업보고서
00983040,한진칼,남,지주사업,-,-,20,"953,000,000",2022,반기보고서
00983040,한진칼,여,지주사업,-,-,4,"191,000,000",2022,반기보고서
00983040,한진칼,남,지주사업,-,-,22,"2,042,000,000",2022,사업보고서
00983040,한진칼,여,지주사업,-,-,5,"251,000,000",2022,사업보고서
00983040,한진칼,남,지주사업,-,-,21,"1,600,000,000",2023,반기보고서
00983040,한진칼,여,지주사업,-,-,5,"227,000,000",2023,반기보고서
00983040,한진칼,남,지주사업,-,-,21,"2,669,000,000",2023,사업보고서
00983040,한진칼,여,지주사업,-,-,5,"408,000,000",2023,사업보고서
00983271,NHN,남,전사,-,-,247,"20,328,405,000",2022,반기보고서
00983271,NHN,여,전사,-,-,248,"9,945,209,000",2022,반기보고서
00983271,NHN,남,전사,-,-,483,"34,862,915,000",2022,사업보고서
00983271,NHN,여,전사,-,-,391,"19,874,092,000",2022,사업보고서
00983271,NHN,남,전사,-,-,492,"23,121,496,000",2023,반기보고서
00983271,NHN,여,전사,-,-,401,"14,699,551,000",2023,반기보고서
00983271,NHN,남,전사,-,-,501,"44,406,494,000",2023,사업보고서
00983271,NHN,여,전사,-,-,398,"28,068,883,000",2023,사업보고서
00980122,JB금융지주,남,금융업,-,-,71,"5,968,000,000",2022,반기보고서
00980122,JB금융지주,여,금융업,-,-,15,"724,000,000",2022,반기보고서
00980122,JB금융지주,남,금융업,-,-,70,"11,517,000,000",2022,사업보고서
00980122,JB금융지주,여,금융업,-,-,16,"1,810,000,000",2022,사업보고서
00980122,JB금융지주,남,금융업,-,-,74,"6,531,000,000",2023,반기보고서
00980122,JB금융지주,여,금융업,-,-,23,"1,068,000,000",2023,반기보고서
00980122,JB금융지주,남,금융업,-,-,77,"13,187,000,000",2023,사업보고서
00980122,JB금융지주,여,금융업,-,-,22,"2,527,000,000",2023,사업보고서
00110608,DSR,남,전체,-,-,143,"6,292,166,000",2022,반기보고서
00110608,DSR,여,전체,-,-,26,"634,653,000",2022,반기보고서
00110608,DSR,남,전체,-,-,139,"12,622,204,000",2022,사업보고서
00110608,DSR,여,전체,-,-,24,"1,260,651,000",2022,사업보고서
00110608,DSR,남,전체,-,-,140,"6,358,629,000",2023,반기보고서
00110608,DSR,여,전체,-,-,22,"594,972,000",2023,반기보고서
00110608,DSR,남,전체,-,-,138,"12,798,566,000",2023,사업보고서
00110608,DSR,여,전체,-,-,21,"1,124,326,000",2023,사업보고서
00956930,동아에스티,남,제약,-,-,"1,168","46,645,000,000",2022,반기보고서
00956930,동아에스티,여,제약,-,-,485,"13,627,000,000",2022,반기보고서
00956930,동아에스티,남,제약,-,-,"1,173","89,653,000,000",2022,사업보고서
00956930,동아에스티,여,제약,-,-,480,"26,251,000,000",2022,사업보고서
00956930,동아에스티,남,제약,-,-,"1,156","56,423,000,000",2023,반기보고서
00956930,동아에스티,여,제약,-,-,513,"17,058,000,000",2023,반기보고서
00956930,동아에스티,남,제약,-,-,"1,155","97,818,000,000",2023,사업보고서
00956930,동아에스티,여,제약,-,-,525,"30,451,000,000",2023,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,649,"25,506,963,000",2022,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,57,"1,596,522,000",2022,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,650,"50,880,085,000",2022,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,56,"3,119,108,000",2022,사업보고서
00156354,지엠비코리아,남,자동차부품,-,-,663,"26,650,637,000",2023,반기보고서
00156354,지엠비코리아,여,자동차부품,-,-,56,"1,636,619,000",2023,반기보고서
00156354,지엠비코리아,남,자동차부품,-,-,672,"55,513,990,000",2023,사업보고서
00156354,지엠비코리아,여,자동차부품,-,-,54,"3,525,979,000",2023,사업보고서
00222532,LG헬로비전,남,방송통신업,-,-,781,"30,162,754,000",2022,반기보고서
00222532,LG헬로비전,여,방송통신업,-,-,283,"8,120,966,000",2022,반기보고서
00222532,LG헬로비전,남,방송통신업,-,-,779,"67,517,000,000",2022,사업보고서
00222532,LG헬로비전,여,방송통신업,-,-,285,"18,491,000,000",2022,사업보고서
00222532,LG헬로비전,남,방송통신업,-,-,769,"30,051,000,000",2023,반기보고서
00222532,LG헬로비전,여,방송통신업,-,-,290,"8,582,000,000",2023,반기보고서
00222532,LG헬로비전,남,방송통신업,-,-,771,"69,865,000,000",2023,사업보고서
00222532,LG헬로비전,여,방송통신업,-,-,298,"20,285,000,000",2023,사업보고서
00939687,동일고무벨트,남,고무제품,-,-,321,"9,998,935,000",2022,반기보고서
00939687,동일고무벨트,여,고무제품,-,-,24,"567,753,000",2022,반기보고서
00939687,동일고무벨트,남,기타고무제품,-,-,202,"5,541,018,000",2022,반기보고서
00939687,동일고무벨트,여,기타고무제품,-,-,27,"538,200,000",2022,반기보고서
00939687,동일고무벨트,남,고무제품,-,-,327,"21,553,822,000",2022,사업보고서
00939687,동일고무벨트,여,고무제품,-,-,27,"1,274,435,000",2022,사업보고서
00939687,동일고무벨트,남,기타고무제품,-,-,196,"12,465,836,000",2022,사업보고서
00939687,동일고무벨트,여,기타고무제품,-,-,24,"1,208,496,000",2022,사업보고서
00939687,동일고무벨트,남,고무제품,-,-,295,"9,163,141,000",2023,반기보고서
00939687,동일고무벨트,여,고무제품,-,-,23,"519,843,000",2023,반기보고서
00939687,동일고무벨트,남,기타고무제품,-,-,204,"6,211,407,000",2023,반기보고서
00939687,동일고무벨트,여,기타고무제품,-,-,26,"639,432,000",2023,반기보고서
00939687,동일고무벨트,남,고무제품,-,-,322,"23,066,860,000",2023,사업보고서
00939687,동일고무벨트,여,고무제품,-,-,25,"1,247,497,000",2023,사업보고서
00939687,동일고무벨트,남,기타고무제품,-,-,169,"11,791,813,000",2023,사업보고서
00939687,동일고무벨트,여,기타고무제품,-,-,29,"1,490,372,000",2023,사업보고서
00939331,한국콜마,남,-,-,-,577,"22,160",2022,반기보고서
00939331,한국콜마,여,-,-,-,387,"10,920",2022,반기보고서
00939331,한국콜마,남,-,-,-,593,"38,781,000,000",2022,사업보고서
00939331,한국콜마,여,-,-,-,410,"20,259,000,000",2022,사업보고서
00939331,한국콜마,남,-,-,-,620,"24,374,000,000",2023,반기보고서
00939331,한국콜마,여,-,-,-,453,"13,446,000,000",2023,반기보고서
00939331,한국콜마,남,-,-,-,643,"45,140,000,000",2023,사업보고서
00939331,한국콜마,여,-,-,-,467,"24,718,000,000",2023,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,580","206,508,000,000",2022,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,330,"8,547,000,000",2022,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,661","493,154,000,000",2022,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,325,"19,000,000,000",2022,사업보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,460","217,996,000,000",2023,반기보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,354,"10,106,000,000",2023,반기보고서
00937324,한국타이어앤테크놀로지,남,-,-,-,"6,134","528,785,000,000",2023,사업보고서
00937324,한국타이어앤테크놀로지,여,-,-,-,348,"23,439,000,000",2023,사업보고서
00936787,애경케미칼,남,영업,-,-,90,"3,093,177,000",2022,반기보고서
00936787,애경케미칼,여,영업,-,-,33,"640,695,000",2022,반기보고서
00936787,애경케미칼,남,생산,-,-,402,"12,693,986,000",2022,반기보고서
00936787,애경케미칼,여,생산,-,-,11,"187,305,000",2022,반기보고서
00936787,애경케미칼,남,연구,-,-,76,"2,231,687,000",2022,반기보고서
00936787,애경케미칼,여,연구,-,-,23,"553,776,000",2022,반기보고서
00936787,애경케미칼,남,관리,-,-,44,"1,240,947,000",2022,반기보고서
00936787,애경케미칼,여,관리,-,-,21,"481,489,000",2022,반기보고서
00936787,애경케미칼,남,영업,-,-,91,"8,167,054,000",2022,사업보고서
00936787,애경케미칼,여,영업,-,-,37,"1,857,958,000",2022,사업보고서
00936787,애경케미칼,남,생산,-,-,408,"31,968,036,000",2022,사업보고서
00936787,애경케미칼,여,생산,-,-,12,"536,580,000",2022,사업보고서
00936787,애경케미칼,남,연구,-,-,70,"5,883,776,000",2022,사업보고서
00936787,애경케미칼,여,연구,-,-,23,"1,468,003,000",2022,사업보고서
00936787,애경케미칼,남,관리,-,-,41,"3,519,161,000",2022,사업보고서
00936787,애경케미칼,여,관리,-,-,24,"1,402,503,000",2022,사업보고서
00936787,애경케미칼,남,영업,-,-,72,"2,978,847,000",2023,반기보고서
00936787,애경케미칼,여,영업,-,-,42,"900,193,000",2023,반기보고서
00936787,애경케미칼,남,생산,-,-,422,"13,267,957,000",2023,반기보고서
00936787,애경케미칼,여,생산,-,-,14,"274,404,000",2023,반기보고서
00936787,애경케미칼,남,연구,-,-,73,"2,368,798,000",2023,반기보고서
00936787,애경케미칼,여,연구,-,-,28,"666,677,000",2023,반기보고서
00936787,애경케미칼,남,관리,-,-,52,"1,604,716,000",2023,반기보고서
00936787,애경케미칼,여,관리,-,-,24,"648,876,000",2023,반기보고서
00936787,애경케미칼,남,영업,-,-,68,"6,633,936,000",2023,사업보고서
00936787,애경케미칼,여,영업,-,-,45,"2,229,292,000",2023,사업보고서
00936787,애경케미칼,남,생산,-,-,428,"31,139,456,000",2023,사업보고서
00936787,애경케미칼,여,생산,-,-,14,"658,573,000",2023,사업보고서
00936787,애경케미칼,남,연구,-,-,74,"5,592,468,000",2023,사업보고서
00936787,애경케미칼,여,연구,-,-,26,"1,583,067,000",2023,사업보고서
00936787,애경케미칼,남,관리,-,-,54,"3,870,548,000",2023,사업보고서
00936787,애경케미칼,여,관리,-,-,25,"1,572,242,000",2023,사업보고서
00124780,사조씨푸드,남,경영관리부,-,-,14,"773,111,000",2022,반기보고서
00124780,사조씨푸드,여,경영관리부,-,-,2,"32,678,000",2022,반기보고서
00124780,사조씨푸드,남,국내사업부-참치,-,-,45,"921,583,000",2022,반기보고서
00124780,사조씨푸드,여,국내사업부-참치,-,-,3,"57,194,000",2022,반기보고서
00124780,사조씨푸드,남,국내사업부-익산공장,-,-,8,"192,770,000",2022,반기보고서
00124780,사조씨푸드,여,국내사업부-익산공장,-,-,32,"499,924,000",2022,반기보고서
00124780,사조씨푸드,남,부산사업부,-,-,89,"1,868,990,000",2022,반기보고서
00124780,사조씨푸드,여,부산사업부,-,-,17,"269,993,000",2022,반기보고서
00124780,사조씨푸드,남,선원,-,-,17,"292,065,000",2022,반기보고서
00124780,사조씨푸드,남,경영관리부,-,-,14,"1,544,305,000",2022,사업보고서
00124780,사조씨푸드,여,경영관리부,-,-,2,"68,503,000",2022,사업보고서
00124780,사조씨푸드,남,국내사업부-참치,-,-,49,"2,151,356,000",2022,사업보고서
00124780,사조씨푸드,여,국내사업부-참치,-,-,3,"122,318,000",2022,사업보고서
00124780,사조씨푸드,남,국내사업부-익산공장,-,-,8,"438,999,000",2022,사업보고서
00124780,사조씨푸드,여,국내사업부-익산공장,-,-,32,"1,104,649,000",2022,사업보고서
00124780,사조씨푸드,남,부산사업부,-,-,89,"4,083,857,000",2022,사업보고서
00124780,사조씨푸드,여,부산사업부,-,-,17,"591,307,000",2022,사업보고서
00124780,사조씨푸드,남,선원,-,-,16,"617,041,000",2022,사업보고서
00124780,사조씨푸드,남,경영관리부,-,-,14,"455,854,000",2023,반기보고서
00124780,사조씨푸드,여,경영관리부,-,-,4,"46,475,000",2023,반기보고서
00124780,사조씨푸드,남,국내영업(참치),-,-,52,"1,143,086,000",2023,반기보고서
00124780,사조씨푸드,여,국내영업(참치),-,-,4,"69,987,000",2023,반기보고서
00124780,사조씨푸드,남,식품사업(김),-,-,11,"285,345,000",2023,반기보고서
00124780,사조씨푸드,여,식품사업(김),-,-,29,"456,387,000",2023,반기보고서
00124780,사조씨푸드,남,부산본부,-,-,89,"1,964,272,000",2023,반기보고서
00124780,사조씨푸드,여,부산본부,-,-,18,"300,156,000",2023,반기보고서
00124780,사조씨푸드,남,선원,-,-,17,"264,563,000",2023,반기보고서
00124780,사조씨푸드,남,경영관리부,-,-,14,"877,014,000",2023,사업보고서
00124780,사조씨푸드,여,경영관리부,-,-,4,"97,764,000",2023,사업보고서
00124780,사조씨푸드,남,국내사업부-참치,-,-,51,"2,435,588,000",2023,사업보고서
00124780,사조씨푸드,여,국내사업부-참치,-,-,4,"136,952,000",2023,사업보고서
00124780,사조씨푸드,남,국내사업부-익산공장,-,-,11,"677,156,000",2023,사업보고서
00124780,사조씨푸드,여,국내사업부-익산공장,-,-,29,"992,044,000",2023,사업보고서
00124780,사조씨푸드,남,부산사업부,-,-,89,"4,250,257,000",2023,사업보고서
00124780,사조씨푸드,여,부산사업부,-,-,18,"707,400,000",2023,사업보고서
00124780,사조씨푸드,남,선원,-,-,16,"535,913,000",2023,사업보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,858,"30,354,000,000",2022,반기보고서
00362238,휴비스,여,폴리에서터 섬유,-,-,104,"3,002,000,000",2022,반기보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,711,"63,745,000,000",2022,사업보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,102,"6,304,000,000",2022,사업보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,716,"25,635,000,000",2023,반기보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,97,"2,848,000,000",2023,반기보고서
00362238,휴비스,남,폴리에스터 섬유,-,-,643,"55,329,000,000",2023,사업보고서
00362238,휴비스,여,폴리에스터 섬유,-,-,90,"6,147,000,000",2023,사업보고서
00861076,케이탑리츠,남,"자산운용
경영지원",-,-,10,"312,734,547",2022,반기보고서
00861076,케이탑리츠,여,경영지원,-,-,3,"85,733,221",2022,반기보고서
00861076,케이탑리츠,남,"자산운용,
경영지원",-,-,8,"635,806,036",2022,사업보고서
00861076,케이탑리츠,여,"자산운용,
경영지원",-,-,3,"181,983,221",2022,사업보고서
00861076,케이탑리츠,남,"자산운용, 경영지원",-,-,8,"217,128,495",2023,반기보고서
00861076,케이탑리츠,여,"자산운용, 경영지원",-,-,3,"72,043,549",2023,반기보고서
00861076,케이탑리츠,남,"자산운용,
투자사업,
경영지원",-,-,9,"760,294,243",2023,사업보고서
00861076,케이탑리츠,여,"자산운용,
투자사업,
경영지원",-,-,3,"251,493,549",2023,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,867","51,998,000,000",2022,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,814,"14,669,000,000",2022,반기보고서
00140177,GS리테일,여,편의점,-,-,632,"10,847,000,000",2022,반기보고서
00140177,GS리테일,남,수퍼,-,-,958,"19,790,000,000",2022,반기보고서
00140177,GS리테일,여,수퍼,-,-,"2,054","1,523,000,000",2022,반기보고서
00140177,GS리테일,남,홈쇼핑,-,-,395,"16,117,000,000",2022,반기보고서
00140177,GS리테일,여,홈쇼핑,-,-,314,"8,387,000,000",2022,반기보고서
00140177,GS리테일,남,개발사업,-,-,46,"1,890,000,000",2022,반기보고서
00140177,GS리테일,여,개발사업,-,-,16,"316,000,000",2022,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,899,"33,674,000,000",2022,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,985","106,263,000,000",2022,사업보고서
00140177,GS리테일,여,디지털,-,-,181,"9,846,000,000",2022,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,690,"54,413,000,000",2022,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,330,"19,206,000,000",2022,사업보고서
00140177,GS리테일,여,편의점,-,-,705,"22,936,000,000",2022,사업보고서
00140177,GS리테일,남,수퍼,-,-,971,"39,232,000,000",2022,사업보고서
00140177,GS리테일,여,수퍼,-,-,"2,006","3,050,000,000",2022,사업보고서
00140177,GS리테일,남,홈쇼핑,-,-,391,"32,810,000,000",2022,사업보고서
00140177,GS리테일,여,홈쇼핑,-,-,312,"17,565,000,000",2022,사업보고서
00140177,GS리테일,남,개발사업,-,-,50,"3,714,000,000",2022,사업보고서
00140177,GS리테일,여,개발사업,-,-,16,"718,000,000",2022,사업보고서
00140177,GS리테일,남,디지털,-,-,177,"12,988,000,000",2022,사업보고서
00140177,GS리테일,남,편의점,-,-,"1,936","55,173,000,000",2023,반기보고서
00140177,GS리테일,여,공통 및 기타,-,-,421,"11,717,000,000",2023,반기보고서
00140177,GS리테일,여,편의점,-,-,683,"12,819,000,000",2023,반기보고서
00140177,GS리테일,남,수퍼,-,-,"1,019","19,029,000,000",2023,반기보고서
00140177,GS리테일,여,수퍼,-,-,"1,913","1,383,000,000",2023,반기보고서
00140177,GS리테일,남,홈쇼핑,-,-,433,"16,930,000,000",2023,반기보고서
00140177,GS리테일,여,홈쇼핑,-,-,386,"11,069,000,000",2023,반기보고서
00140177,GS리테일,남,개발사업,-,-,48,"1,871,000,000",2023,반기보고서
00140177,GS리테일,여,개발사업,-,-,16,"411,000,000",2023,반기보고서
00140177,GS리테일,남,공통 및 기타,-,-,733,"31,200,000,000",2023,반기보고서
00140177,GS리테일,남,편의점,-,-,"1,989","118,499,000,000",2023,사업보고서
00140177,GS리테일,여,공통 및 기타,-,-,373,"24,090,000,000",2023,사업보고서
00140177,GS리테일,여,편의점,-,-,710,"27,656,000,000",2023,사업보고서
00140177,GS리테일,남,수퍼,-,-,974,"41,059,000,000",2023,사업보고서
00140177,GS리테일,여,수퍼,-,-,"1,713","6,268,000,000",2023,사업보고서
00140177,GS리테일,남,홈쇼핑,-,-,437,"35,494,000,000",2023,사업보고서
00140177,GS리테일,여,홈쇼핑,-,-,387,"23,146,000,000",2023,사업보고서
00140177,GS리테일,남,개발사업,-,-,48,"3,719,000,000",2023,사업보고서
00140177,GS리테일,여,개발사업,-,-,20,"910,000,000",2023,사업보고서
00140177,GS리테일,남,공통 및 기타,-,-,717,"63,788,000,000",2023,사업보고서
00151368,인터지스,남,물류/해운,-,-,386,"11,776,000,000",2022,반기보고서
00151368,인터지스,여,물류/해운,-,-,66,"1,340,000,000",2022,반기보고서
00151368,인터지스,남,물류/해운,-,-,392,"25,256,000,000",2022,사업보고서
00151368,인터지스,여,물류/해운,-,-,72,"3,082,000,000",2022,사업보고서
00151368,인터지스,남,물류/해운,-,-,408,"12,472,000,000",2023,반기보고서
00151368,인터지스,여,물류/해운,-,-,74,"1,573,000,000",2023,반기보고서
00151368,인터지스,남,물류/해운,-,-,421,"26,911,000,000",2023,사업보고서
00151368,인터지스,여,물류/해운,-,-,77,"3,372,000,000",2023,사업보고서
00896285,삼양사,남,식품,-,-,676,"28,886,537,000",2022,반기보고서
00896285,삼양사,여,식품,-,-,175,"5,160,436,000",2022,반기보고서
00896285,삼양사,남,화학,-,-,248,"11,569,404,000",2022,반기보고서
00896285,삼양사,여,화학,-,-,70,"2,111,440,000",2022,반기보고서
00896285,삼양사,남,기타,-,-,81,"4,060,210,000",2022,반기보고서
00896285,삼양사,여,기타,-,-,52,"1,719,353,000",2022,반기보고서
00896285,삼양사,남,식품,-,-,688,"55,480,511,000",2022,사업보고서
00896285,삼양사,여,식품,-,-,181,"9,734,825,000",2022,사업보고서
00896285,삼양사,남,화학,-,-,252,"21,789,788,000",2022,사업보고서
00896285,삼양사,여,화학,-,-,84,"3,968,797,000",2022,사업보고서
00896285,삼양사,남,기타,-,-,62,"6,677,325,000",2022,사업보고서
00896285,삼양사,여,기타,-,-,53,"3,215,676,000",2022,사업보고서
00896285,삼양사,남,식품,-,-,681,"27,158,704,000",2023,반기보고서
00896285,삼양사,여,식품,-,-,167,"5,044,738,000",2023,반기보고서
00896285,삼양사,남,화학,-,-,252,"10,640,827,000",2023,반기보고서
00896285,삼양사,여,화학,-,-,78,"2,161,396,000",2023,반기보고서
00896285,삼양사,남,기타,-,-,66,"2,914,630,000",2023,반기보고서
00896285,삼양사,여,기타,-,-,64,"1,974,415,000",2023,반기보고서
00896285,삼양사,남,식품,-,-,692,"53,815,048,000",2023,사업보고서
00896285,삼양사,여,식품,-,-,171,"9,631,861,000",2023,사업보고서
00896285,삼양사,남,화학,-,-,234,"20,416,628,000",2023,사업보고서
00896285,삼양사,여,화학,-,-,71,"4,063,426,000",2023,사업보고서
00896285,삼양사,남,기타,-,-,70,"5,763,844,000",2023,사업보고서
00896285,삼양사,여,기타,-,-,68,"4,025,340,000",2023,사업보고서
00269940,하나투어,남,영업 및 관리,-,-,561,"14,631,000,000",2022,반기보고서
00269940,하나투어,여,영업 및 관리,-,-,579,"11,788,000,000",2022,반기보고서
00269940,하나투어,남,기타,-,-,-,-,2022,반기보고서
00269940,하나투어,여,기타,-,-,-,-,2022,반기보고서
00269940,하나투어,남,영업 및 관리,-,-,579,"22,326,000,000",2022,사업보고서
00269940,하나투어,여,영업 및 관리,-,-,605,"18,276,000,000",2022,사업보고서
00269940,하나투어,남,영업 및 관리,-,-,572,"15,212,000,000",2023,반기보고서
00269940,하나투어,여,영업 및 관리,-,-,623,"12,166,000,000",2023,반기보고서
00269940,하나투어,남,영업 및 관리,-,-,616,"31,437,000,000",2023,사업보고서
00269940,하나투어,여,영업 및 관리,-,-,654,"25,163,000,000",2023,사업보고서
00400857,에이블씨엔씨,남,화장품,-,-,86,"3,032,000,000",2022,반기보고서
00400857,에이블씨엔씨,여,화장품,-,-,164,"4,310,000,000",2022,반기보고서
00400857,에이블씨엔씨,남,화장품,-,-,81,"5,709,000,000",2022,사업보고서
00400857,에이블씨엔씨,여,화장품,-,-,168,"8,230,000,000",2022,사업보고서
00400857,에이블씨엔씨,남,화장품,-,-,80,"3,143,000,000",2023,반기보고서
00400857,에이블씨엔씨,여,화장품,-,-,169,"4,621,000,000",2023,반기보고서
00400857,에이블씨엔씨,남,화장품,-,-,83,"5,787,000,000",2023,사업보고서
00400857,에이블씨엔씨,여,화장품,-,-,166,"8,689,000,000",2023,사업보고서
00191588,삼원강재,남,-,-,-,268,"10,950,000,000",2022,반기보고서
00191588,삼원강재,여,-,-,-,3,"84,000,000",2022,반기보고서
00191588,삼원강재,남,-,-,-,263,"23,109,000,000",2022,사업보고서
00191588,삼원강재,여,-,-,-,3,"173,000,000",2022,사업보고서
00191588,삼원강재,남,-,-,-,258,"9,950,000,000",2023,반기보고서
00191588,삼원강재,여,-,-,-,3,"101,000,000",2023,반기보고서
00191588,삼원강재,남,-,-,-,266,"24,267,000,000",2023,사업보고서
00191588,삼원강재,여,-,-,-,5,"217,000,000",2023,사업보고서
00234412,신세계인터내셔날,남,-,-,-,309,"16,184,000,000",2022,반기보고서
00234412,신세계인터내셔날,여,-,-,-,"1,043","30,673,000,000",2022,반기보고서
00234412,신세계인터내셔날,남,-,-,-,312,"33,683,000,000",2022,사업보고서
00234412,신세계인터내셔날,여,-,-,-,"1,025","64,420,000,000",2022,사업보고서
00234412,신세계인터내셔날,남,-,-,-,293,"16,025,000,000",2023,반기보고서
00234412,신세계인터내셔날,여,-,-,-,941,"33,811,000,000",2023,반기보고서
00234412,신세계인터내셔날,남,-,-,-,262,"26,700,000,000",2023,사업보고서
00234412,신세계인터내셔날,여,-,-,-,845,"55,225,000,000",2023,사업보고서
00860730,에이리츠,남,투자,-,-,4,"178,750,000",2022,반기보고서
00860730,에이리츠,여,투자,-,-,-,"4,934,000",2022,반기보고서
