기업명,연도,보고서유형,성별,정규직,계약직,총급여
대구백화점,2023,반기보고서,여,0.0,0.0,1279000000.0
대구백화점,2023,사업보고서,남,0.0,0.0,2886000000.0
대구백화점,2023,사업보고서,여,0.0,0.0,2418000000.0
대덕,2022,반기보고서,남,0.0,0.0,593000000.0
대덕,2022,반기보고서,여,0.0,0.0,199000000.0
대덕,2022,사업보고서,남,0.0,0.0,1527000000.0
대덕,2022,사업보고서,여,0.0,0.0,366000000.0
대덕,2023,반기보고서,남,0.0,0.0,481000000.0
대덕,2023,반기보고서,여,0.0,0.0,107000000.0
대덕,2023,사업보고서,남,0.0,0.0,629000000.0
대덕,2023,사업보고서,여,0.0,0.0,214000000.0
대동,2022,반기보고서,남,0.0,0.0,39217828000.0
대동,2022,반기보고서,여,0.0,0.0,1571000000.0
대동,2022,사업보고서,남,0.0,0.0,85247612000.0
대동,2022,사업보고서,여,0.0,0.0,3482941000.0
대동,2023,반기보고서,남,0.0,0.0,64483854000.0
대동,2023,반기보고서,여,0.0,0.0,2692523000.0
대동,2023,사업보고서,남,0.0,0.0,89425344000.0
대동,2023,사업보고서,여,0.0,0.0,3954912000.0
대림바스,2022,반기보고서,남,0.0,0.0,17893225000.0
대림바스,2022,반기보고서,여,0.0,0.0,2779950000.0
대림바스,2022,사업보고서,남,0.0,0.0,36370310000.0
대림바스,2022,사업보고서,여,0.0,0.0,5720487000.0
대림바스,2023,반기보고서,남,0.0,0.0,18360154000.0
대림바스,2023,반기보고서,여,0.0,0.0,3441513000.0
대림바스,2023,사업보고서,남,0.0,0.0,36563669000.0
대림바스,2023,사업보고서,여,0.0,0.0,6479940000.0
대림통상,2022,반기보고서,남,0.0,0.0,4520000000.0
대림통상,2022,반기보고서,여,0.0,0.0,1139000000.0
대림통상,2022,사업보고서,남,0.0,0.0,8647000000.0
대림통상,2022,사업보고서,여,0.0,0.0,2088000000.0
대림통상,2023,반기보고서,남,0.0,0.0,4638000000.0
대림통상,2023,반기보고서,여,0.0,0.0,1108000000.0
대림통상,2023,사업보고서,남,0.0,0.0,9224000000.0
대림통상,2023,사업보고서,여,0.0,0.0,2187000000.0
대상,2022,반기보고서,남,0.0,0.0,87436000000.0
대상,2022,반기보고서,여,0.0,0.0,55547000000.0
대상,2022,사업보고서,남,0.0,0.0,188480000000.0
대상,2022,사업보고서,여,0.0,0.0,121941000000.0
대상,2023,반기보고서,남,0.0,0.0,95475000000.0
대상,2023,반기보고서,여,0.0,0.0,59226000000.0
대상,2023,사업보고서,남,0.0,0.0,204991000000.0
대상,2023,사업보고서,여,0.0,0.0,131072000000.0
대상홀딩스,2022,반기보고서,남,0.0,0.0,1378000000.0
대상홀딩스,2022,반기보고서,여,0.0,0.0,255000000.0
대상홀딩스,2022,사업보고서,남,0.0,0.0,2707000000.0
대상홀딩스,2022,사업보고서,여,0.0,0.0,590000000.0
대상홀딩스,2023,반기보고서,남,0.0,0.0,1573000000.0
대상홀딩스,2023,반기보고서,여,0.0,0.0,408000000.0
대상홀딩스,2023,사업보고서,남,0.0,0.0,2991000000.0
대상홀딩스,2023,사업보고서,여,0.0,0.0,801000000.0
대성산업,2022,반기보고서,남,0.0,0.0,9331000000.0
대성산업,2022,반기보고서,여,0.0,0.0,981000000.0
대성산업,2022,사업보고서,남,0.0,0.0,16543000000.0
대성산업,2022,사업보고서,여,0.0,0.0,1928000000.0
대성산업,2023,반기보고서,남,0.0,0.0,9609000000.0
대성산업,2023,반기보고서,여,0.0,0.0,1022000000.0
대성산업,2023,사업보고서,남,0.0,0.0,17975000000.0
대성산업,2023,사업보고서,여,0.0,0.0,2031000000.0
대성에너지,2022,반기보고서,남,0.0,0.0,16714000000.0
대성에너지,2022,반기보고서,여,0.0,0.0,942000000.0
대성에너지,2022,사업보고서,남,0.0,0.0,31746000000.0
대성에너지,2022,사업보고서,여,0.0,0.0,1878000000.0
대성에너지,2023,반기보고서,남,0.0,0.0,16812000000.0
대성에너지,2023,반기보고서,여,0.0,0.0,987000000.0
대성에너지,2023,사업보고서,남,0.0,0.0,30676000000.0
대성에너지,2023,사업보고서,여,0.0,0.0,1877000000.0
대성홀딩스,2022,반기보고서,남,0.0,0.0,1256000000.0
대성홀딩스,2022,반기보고서,여,0.0,0.0,216000000.0
대성홀딩스,2022,사업보고서,남,0.0,0.0,2433000000.0
대성홀딩스,2022,사업보고서,여,0.0,0.0,470000000.0
대성홀딩스,2023,반기보고서,남,0.0,0.0,1271000000.0
대성홀딩스,2023,반기보고서,여,0.0,0.0,269000000.0
대성홀딩스,2023,사업보고서,남,0.0,0.0,2505000000.0
대성홀딩스,2023,사업보고서,여,0.0,0.0,520000000.0
대신증권,2022,반기보고서,남,0.0,0.0,70794000000.0
대신증권,2022,반기보고서,여,0.0,0.0,36879000000.0
대신증권,2022,사업보고서,남,0.0,0.0,117816000000.0
대신증권,2022,사업보고서,여,0.0,0.0,62889000000.0
대신증권,2023,반기보고서,남,0.0,0.0,54613000000.0
대신증권,2023,반기보고서,여,0.0,0.0,30226000000.0
대신증권,2023,사업보고서,남,0.0,0.0,104673000000.0
대신증권,2023,사업보고서,여,0.0,0.0,60087000000.0
대양금속,2022,반기보고서,남,0.0,0.0,6496513000.0
대양금속,2022,반기보고서,여,0.0,0.0,469676000.0
대양금속,2022,사업보고서,남,0.0,0.0,12640169000.0
대양금속,2022,사업보고서,여,0.0,0.0,929996000.0
대양금속,2023,반기보고서,남,0.0,0.0,5604876000.0
대양금속,2023,반기보고서,여,0.0,0.0,510662000.0
대양금속,2023,사업보고서,남,0.0,0.0,12308042000.0
대양금속,2023,사업보고서,여,0.0,0.0,1289489000.0
대영포장,2022,반기보고서,남,0.0,0.0,8571208000.0
대영포장,2022,반기보고서,여,0.0,0.0,573302000.0
대영포장,2022,사업보고서,남,0.0,0.0,18233730000.0
대영포장,2022,사업보고서,여,0.0,0.0,1298099000.0
대영포장,2023,반기보고서,남,0.0,0.0,8470346000.0
대영포장,2023,반기보고서,여,0.0,0.0,619270000.0
대영포장,2023,사업보고서,남,0.0,0.0,19875458000.0
대영포장,2023,사업보고서,여,0.0,0.0,1461235000.0
대우건설,2022,반기보고서,남,0.0,0.0,272965000000.0
대우건설,2022,반기보고서,여,0.0,0.0,24490000000.0
대우건설,2022,사업보고서,남,0.0,0.0,503297000000.0
대우건설,2022,사업보고서,여,0.0,0.0,44784000000.0
대우건설,2023,반기보고서,남,0.0,0.0,275572000000.0
대우건설,2023,반기보고서,여,0.0,0.0,14500000000.0
대우건설,2023,사업보고서,남,0.0,0.0,551206000000.0
대우건설,2023,사업보고서,여,0.0,0.0,47534000000.0
대웅,2022,반기보고서,남,0.0,0.0,5148000000.0
대웅,2022,반기보고서,여,0.0,0.0,5085000000.0
대웅,2022,사업보고서,남,0.0,0.0,10206000000.0
대웅,2022,사업보고서,여,0.0,0.0,10908000000.0
대웅,2023,반기보고서,남,0.0,0.0,5007000000.0
대웅,2023,반기보고서,여,0.0,0.0,6130000000.0
대웅,2023,사업보고서,남,0.0,0.0,10801000000.0
대웅,2023,사업보고서,여,0.0,0.0,13162000000.0
대웅제약,2022,반기보고서,남,0.0,0.0,41805000000.0
대웅제약,2022,반기보고서,여,0.0,0.0,14530000000.0
대웅제약,2022,사업보고서,남,0.0,0.0,88027000000.0
대웅제약,2022,사업보고서,여,0.0,0.0,30524000000.0
대웅제약,2023,반기보고서,남,0.0,0.0,44308000000.0
대웅제약,2023,반기보고서,여,0.0,0.0,16409000000.0
대웅제약,2023,사업보고서,남,0.0,0.0,92223000000.0
대웅제약,2023,사업보고서,여,0.0,0.0,34905000000.0
대원강업,2022,반기보고서,남,0.0,0.0,26775000000.0
대원강업,2022,반기보고서,여,0.0,0.0,591000000.0
대원강업,2022,사업보고서,남,0.0,0.0,59825000000.0
대원강업,2022,사업보고서,여,0.0,0.0,1268000000.0
대원강업,2023,반기보고서,남,0.0,0.0,27843000000.0
대원강업,2023,반기보고서,여,0.0,0.0,543000000.0
대원강업,2023,사업보고서,남,0.0,0.0,63300000000.0
대원강업,2023,사업보고서,여,0.0,0.0,1307000000.0
대원전선,2022,반기보고서,남,0.0,0.0,4407488000.0
대원전선,2022,반기보고서,여,0.0,0.0,171181000.0
대원전선,2022,사업보고서,남,0.0,0.0,9440142000.0
대원전선,2022,사업보고서,여,0.0,0.0,362202000.0
대원전선,2023,반기보고서,남,0.0,0.0,4440699000.0
대원전선,2023,반기보고서,여,0.0,0.0,166493000.0
대원전선,2023,사업보고서,남,0.0,0.0,9986197000.0
대원전선,2023,사업보고서,여,0.0,0.0,362899000.0
대원제약,2022,반기보고서,남,0.0,0.0,33743000000.0
대원제약,2022,반기보고서,여,0.0,0.0,8841000000.0
대원제약,2022,사업보고서,남,0.0,0.0,75306000000.0
대원제약,2022,사업보고서,여,0.0,0.0,19405000000.0
대원제약,2023,반기보고서,남,0.0,0.0,38769000000.0
대원제약,2023,반기보고서,여,0.0,0.0,10427000000.0
대원제약,2023,사업보고서,남,0.0,0.0,86116000000.0
대원제약,2023,사업보고서,여,0.0,0.0,23034000000.0
대원화성,2022,반기보고서,남,0.0,0.0,3475000000.0
대원화성,2022,반기보고서,여,0.0,0.0,323000000.0
대원화성,2022,사업보고서,남,0.0,0.0,6906000000.0
대원화성,2022,사업보고서,여,0.0,0.0,656000000.0
대원화성,2023,반기보고서,남,0.0,0.0,3128000000.0
대원화성,2023,반기보고서,여,0.0,0.0,309000000.0
대원화성,2023,사업보고서,남,0.0,0.0,6642000000.0
대원화성,2023,사업보고서,여,0.0,0.0,633000000.0
대유에이텍,2022,반기보고서,남,0.0,0.0,12193631000.0
대유에이텍,2022,반기보고서,여,0.0,0.0,376873000.0
대유에이텍,2022,사업보고서,남,0.0,0.0,23944337000.0
대유에이텍,2022,사업보고서,여,0.0,0.0,772767000.0
대유에이텍,2023,반기보고서,남,0.0,0.0,12905162000.0
대유에이텍,2023,반기보고서,여,0.0,0.0,461617000.0
대유에이텍,2023,사업보고서,남,0.0,0.0,26821858000.0
대유에이텍,2023,사업보고서,여,0.0,0.0,916649000.0
대창,2022,반기보고서,남,0.0,0.0,10418392000.0
대창,2022,반기보고서,여,0.0,0.0,663334000.0
대창,2022,사업보고서,남,0.0,0.0,20945457000.0
대창,2022,사업보고서,여,0.0,0.0,1368723000.0
대창,2023,반기보고서,남,0.0,0.0,10120406000.0
대창,2023,반기보고서,여,0.0,0.0,652450000.0
대창,2023,사업보고서,남,0.0,0.0,18495893000.0
대창,2023,사업보고서,여,0.0,0.0,1246494000.0
대창단조,2022,반기보고서,남,0.0,0.0,2977192000.0
대창단조,2022,반기보고서,여,0.0,0.0,40030000.0
대창단조,2022,사업보고서,남,0.0,0.0,7107965000.0
대창단조,2022,사업보고서,여,0.0,0.0,79088000.0
대창단조,2023,반기보고서,남,0.0,0.0,2922011000.0
대창단조,2023,반기보고서,여,0.0,0.0,56204000.0
대창단조,2023,사업보고서,남,0.0,0.0,6771163000.0
대창단조,2023,사업보고서,여,0.0,0.0,97737000.0
대한방직,2022,반기보고서,남,0.0,0.0,7124000000.0
대한방직,2022,반기보고서,여,0.0,0.0,1800000000.0
대한방직,2022,사업보고서,남,0.0,0.0,13611000000.0
대한방직,2022,사업보고서,여,0.0,0.0,3452000000.0
대한방직,2023,반기보고서,남,0.0,0.0,6965.0
대한방직,2023,반기보고서,여,0.0,0.0,1750.0
대한방직,2023,사업보고서,남,0.0,0.0,13725000000.0
대한방직,2023,사업보고서,여,0.0,0.0,3443000000.0
대한유화,2022,반기보고서,남,0.0,0.0,45957000000.0
대한유화,2022,반기보고서,여,0.0,0.0,797000000.0
대한유화,2022,사업보고서,남,0.0,0.0,85624000000.0
대한유화,2022,사업보고서,여,0.0,0.0,1491000000.0
대한유화,2023,반기보고서,남,0.0,0.0,44283000000.0
대한유화,2023,반기보고서,여,0.0,0.0,788000000.0
대한유화,2023,사업보고서,남,0.0,0.0,80568000000.0
대한유화,2023,사업보고서,여,0.0,0.0,1497000000.0
대한전선,2022,반기보고서,남,0.0,0.0,25945000000.0
대한전선,2022,반기보고서,여,0.0,0.0,1264000000.0
대한전선,2022,사업보고서,남,0.0,0.0,54569000000.0
대한전선,2022,사업보고서,여,0.0,0.0,2683000000.0
대한전선,2023,반기보고서,남,0.0,0.0,28642000000.0
대한전선,2023,반기보고서,여,0.0,0.0,1470000000.0
대한전선,2023,사업보고서,남,0.0,0.0,63400000000.0
대한전선,2023,사업보고서,여,0.0,0.0,3251000000.0
대한제강,2022,반기보고서,남,0.0,0.0,12432098192.0
대한제강,2022,반기보고서,여,0.0,0.0,665123980.0
대한제강,2022,사업보고서,남,0.0,0.0,40995632179.0
대한제강,2022,사업보고서,여,0.0,0.0,2024729681.0
대한제강,2023,반기보고서,남,0.0,0.0,12667583369.0
대한제강,2023,반기보고서,여,0.0,0.0,816708680.0
대한제강,2023,사업보고서,남,0.0,0.0,34869769547.0
대한제강,2023,사업보고서,여,0.0,0.0,1922635180.0
대한제당,2022,반기보고서,남,0.0,0.0,8628204000.0
대한제당,2022,반기보고서,여,0.0,0.0,1041756000.0
대한제당,2022,사업보고서,남,0.0,0.0,17832317000.0
대한제당,2022,사업보고서,여,0.0,0.0,2108533000.0
대한제당,2023,반기보고서,남,0.0,0.0,8260706000.0
대한제당,2023,반기보고서,여,0.0,0.0,1267019000.0
대한제당,2023,사업보고서,남,0.0,0.0,18522819000.0
대한제당,2023,사업보고서,여,0.0,0.0,2778824000.0
대한제분,2022,반기보고서,남,0.0,0.0,13425667000.0
대한제분,2022,반기보고서,여,0.0,0.0,1860102000.0
대한제분,2022,사업보고서,남,0.0,0.0,22901394000.0
대한제분,2022,사업보고서,여,0.0,0.0,2873658000.0
대한제분,2023,반기보고서,남,0.0,0.0,13927078000.0
대한제분,2023,반기보고서,여,0.0,0.0,2167340000.0
대한제분,2023,사업보고서,남,0.0,0.0,24360566000.0
대한제분,2023,사업보고서,여,0.0,0.0,3860007000.0
대한항공,2022,반기보고서,남,0.0,0.0,577521735341.0
대한항공,2022,반기보고서,여,0.0,0.0,238197570764.0
대한항공,2022,사업보고서,남,0.0,0.0,1084736774444.0
대한항공,2022,사업보고서,여,0.0,0.0,466178568026.0
대한항공,2023,반기보고서,남,0.0,0.0,659365666740.0
대한항공,2023,반기보고서,여,0.0,0.0,317936531781.0
대한항공,2023,사업보고서,남,0.0,0.0,1188362703327.0
대한항공,2023,사업보고서,여,0.0,0.0,576845299631.0
대한해운,2022,반기보고서,남,0.0,0.0,7552000000.0
대한해운,2022,반기보고서,여,0.0,0.0,635000000.0
대한해운,2022,사업보고서,남,0.0,0.0,14828000000.0
대한해운,2022,사업보고서,여,0.0,0.0,1241000000.0
대한해운,2023,반기보고서,남,0.0,0.0,8799000000.0
대한해운,2023,반기보고서,여,0.0,0.0,996000000.0
대한해운,2023,사업보고서,남,0.0,0.0,16557000000.0
대한해운,2023,사업보고서,여,0.0,0.0,1947000000.0
대한화섬,2022,반기보고서,남,0.0,0.0,4775000000.0
대한화섬,2022,반기보고서,여,0.0,0.0,283000000.0
대한화섬,2022,사업보고서,남,0.0,0.0,10355000000.0
대한화섬,2022,사업보고서,여,0.0,0.0,589000000.0
대한화섬,2023,반기보고서,남,0.0,0.0,4823000000.0
대한화섬,2023,반기보고서,여,0.0,0.0,280000000.0
대한화섬,2023,사업보고서,남,0.0,0.0,10535000000.0
대한화섬,2023,사업보고서,여,0.0,0.0,635000000.0
대현,2022,반기보고서,남,0.0,0.0,5247000000.0
대현,2022,반기보고서,여,0.0,0.0,8793000000.0
대현,2022,사업보고서,남,0.0,0.0,9768000000.0
대현,2022,사업보고서,여,0.0,0.0,16668000000.0
대현,2023,반기보고서,남,0.0,0.0,5082000000.0
대현,2023,반기보고서,여,0.0,0.0,8837000000.0
대현,2023,사업보고서,남,0.0,0.0,9306000000.0
대현,2023,사업보고서,여,0.0,0.0,16395000000.0
대호에이엘,2022,반기보고서,남,0.0,0.0,5449656000.0
대호에이엘,2022,반기보고서,여,0.0,0.0,108288000.0
대호에이엘,2022,사업보고서,남,0.0,0.0,12673898000.0
대호에이엘,2022,사업보고서,여,0.0,0.0,323599000.0
대호에이엘,2023,반기보고서,남,0.0,0.0,6907965000.0
대호에이엘,2023,반기보고서,여,0.0,0.0,201185000.0
대호에이엘,2023,사업보고서,남,0.0,0.0,14614857000.0
대호에이엘,2023,사업보고서,여,0.0,0.0,519320000.0
더존비즈온,2022,반기보고서,남,0.0,0.0,31980000000.0
더존비즈온,2022,반기보고서,여,0.0,0.0,13120000000.0
더존비즈온,2022,사업보고서,남,0.0,0.0,61933000000.0
더존비즈온,2022,사업보고서,여,0.0,0.0,27731000000.0
더존비즈온,2023,반기보고서,남,0.0,0.0,34192000000.0
더존비즈온,2023,반기보고서,여,0.0,0.0,15802000000.0
더존비즈온,2023,사업보고서,남,0.0,0.0,66995000000.0
더존비즈온,2023,사업보고서,여,0.0,0.0,32586000000.0
덕성,2022,반기보고서,남,0.0,0.0,3143224000.0
덕성,2022,반기보고서,여,0.0,0.0,301041000.0
덕성,2022,사업보고서,남,0.0,0.0,6132751000.0
덕성,2022,사업보고서,여,0.0,0.0,562546000.0
덕성,2023,반기보고서,남,0.0,0.0,3021935000.0
덕성,2023,반기보고서,여,0.0,0.0,252735000.0
덕성,2023,사업보고서,남,0.0,0.0,6045956000.0
덕성,2023,사업보고서,여,0.0,0.0,522975000.0
도화엔지니어링,2022,반기보고서,남,0.0,0.0,84991000000.0
도화엔지니어링,2022,반기보고서,여,0.0,0.0,6326000000.0
도화엔지니어링,2022,사업보고서,남,0.0,0.0,162209000000.0
도화엔지니어링,2022,사업보고서,여,0.0,0.0,12084000000.0
도화엔지니어링,2023,반기보고서,남,0.0,0.0,91779000000.0
도화엔지니어링,2023,반기보고서,여,0.0,0.0,7575000000.0
도화엔지니어링,2023,사업보고서,남,0.0,0.0,175869000000.0
도화엔지니어링,2023,사업보고서,여,0.0,0.0,14169000000.0
동국홀딩스,2022,반기보고서,남,0.0,0.0,115608000000.0
동국홀딩스,2022,반기보고서,여,0.0,0.0,4255000000.0
동국홀딩스,2022,사업보고서,남,0.0,0.0,248349000000.0
동국홀딩스,2022,사업보고서,여,0.0,0.0,8886000000.0
동국홀딩스,2023,반기보고서,남,0.0,0.0,1277000000.0
동국홀딩스,2023,반기보고서,여,0.0,0.0,392000000.0
동국홀딩스,2023,사업보고서,남,0.0,0.0,3043000000.0
동국홀딩스,2023,사업보고서,여,0.0,0.0,915000000.0
동남합성,2022,반기보고서,남,0.0,0.0,3411363000.0
동남합성,2022,반기보고서,여,0.0,0.0,461781000.0
동남합성,2022,사업보고서,남,0.0,0.0,7878000000.0
동남합성,2022,사업보고서,여,0.0,0.0,872000000.0
동남합성,2023,반기보고서,남,0.0,0.0,3800000000.0
동남합성,2023,반기보고서,여,0.0,0.0,436000000.0
동남합성,2023,사업보고서,남,0.0,0.0,8699000000.0
동남합성,2023,사업보고서,여,0.0,0.0,1048000000.0
동방,2022,반기보고서,남,0.0,0.0,22794000000.0
동방,2022,반기보고서,여,0.0,0.0,1075000000.0
동방,2022,사업보고서,남,0.0,0.0,50954000000.0
동방,2022,사업보고서,여,0.0,0.0,2353000000.0
동방,2023,반기보고서,남,0.0,0.0,25115000000.0
동방,2023,반기보고서,여,0.0,0.0,1182000000.0
동방,2023,사업보고서,남,0.0,0.0,54502000000.0
동방,2023,사업보고서,여,0.0,0.0,2703000000.0
동방아그로,2022,반기보고서,남,0.0,0.0,6117308000.0
동방아그로,2022,반기보고서,여,0.0,0.0,392592000.0
동방아그로,2022,사업보고서,남,0.0,0.0,14635770000.0
동방아그로,2022,사업보고서,여,0.0,0.0,900459000.0
동방아그로,2023,반기보고서,남,0.0,0.0,7249699000.0
동방아그로,2023,반기보고서,여,0.0,0.0,415085000.0
동방아그로,2023,사업보고서,남,0.0,0.0,17113063000.0
동방아그로,2023,사업보고서,여,0.0,0.0,1031604000.0
동부건설,2022,반기보고서,남,0.0,0.0,40320000000.0
동부건설,2022,반기보고서,여,0.0,0.0,2672000000.0
동부건설,2022,사업보고서,남,0.0,0.0,79469000000.0
동부건설,2022,사업보고서,여,0.0,0.0,5334000000.0
동부건설,2023,반기보고서,남,0.0,0.0,40329000000.0
동부건설,2023,반기보고서,여,0.0,0.0,2950000000.0
동부건설,2023,사업보고서,남,0.0,0.0,80295000000.0
동부건설,2023,사업보고서,여,0.0,0.0,5724000000.0
동성제약,2022,반기보고서,남,0.0,0.0,5371717000.0
동성제약,2022,반기보고서,여,0.0,0.0,2285740000.0
동성제약,2022,사업보고서,남,0.0,0.0,10340573000.0
동성제약,2022,사업보고서,여,0.0,0.0,4545571000.0
동성제약,2023,반기보고서,남,0.0,0.0,5515424000.0
동성제약,2023,반기보고서,여,0.0,0.0,2469189000.0
동성제약,2023,사업보고서,남,0.0,0.0,10126232000.0
동성제약,2023,사업보고서,여,0.0,0.0,4640704000.0
동성케미컬,2022,반기보고서,남,0.0,0.0,17733000000.0
동성케미컬,2022,반기보고서,여,0.0,0.0,1728000000.0
동성케미컬,2022,사업보고서,남,0.0,0.0,39286000000.0
동성케미컬,2022,사업보고서,여,0.0,0.0,4246000000.0
동성케미컬,2023,반기보고서,남,0.0,0.0,18026000000.0
동성케미컬,2023,반기보고서,여,0.0,0.0,2041000000.0
동성케미컬,2023,사업보고서,남,0.0,0.0,40587000000.0
동성케미컬,2023,사업보고서,여,0.0,0.0,4813000000.0
동아쏘시오홀딩스,2022,반기보고서,남,0.0,0.0,3527000000.0
동아쏘시오홀딩스,2022,반기보고서,여,0.0,0.0,863000000.0
동아쏘시오홀딩스,2022,사업보고서,남,0.0,0.0,6442000000.0
동아쏘시오홀딩스,2022,사업보고서,여,0.0,0.0,1533000000.0
동아쏘시오홀딩스,2023,반기보고서,남,0.0,0.0,3637000000.0
동아쏘시오홀딩스,2023,반기보고서,여,0.0,0.0,856000000.0
동아쏘시오홀딩스,2023,사업보고서,남,0.0,0.0,6950000000.0
동아쏘시오홀딩스,2023,사업보고서,여,0.0,0.0,1598000000.0
동아에스티,2022,반기보고서,남,0.0,0.0,46645000000.0
동아에스티,2022,반기보고서,여,0.0,0.0,13627000000.0
동아에스티,2022,사업보고서,남,0.0,0.0,89653000000.0
동아에스티,2022,사업보고서,여,0.0,0.0,26251000000.0
동아에스티,2023,반기보고서,남,0.0,0.0,56423000000.0
동아에스티,2023,반기보고서,여,0.0,0.0,17058000000.0
동아에스티,2023,사업보고서,남,0.0,0.0,97818000000.0
동아에스티,2023,사업보고서,여,0.0,0.0,30451000000.0
동아지질,2022,반기보고서,남,0.0,0.0,7536000000.0
동아지질,2022,반기보고서,여,0.0,0.0,47000000.0
동아지질,2022,사업보고서,남,0.0,0.0,17455000000.0
동아지질,2022,사업보고서,여,0.0,0.0,580000000.0
동아지질,2023,반기보고서,남,0.0,0.0,9675000000.0
동아지질,2023,반기보고서,여,0.0,0.0,350000000.0
동아지질,2023,사업보고서,남,0.0,0.0,17058000000.0
동아지질,2023,사업보고서,여,0.0,0.0,667000000.0
동양,2022,반기보고서,남,0.0,0.0,18826000000.0
동양,2022,반기보고서,여,0.0,0.0,1506000000.0
동양,2022,사업보고서,남,0.0,0.0,35604000000.0
동양,2022,사업보고서,여,0.0,0.0,2848000000.0
동양,2023,반기보고서,남,0.0,0.0,19303000000.0
동양,2023,반기보고서,여,0.0,0.0,1685000000.0
동양,2023,사업보고서,남,0.0,0.0,37263000000.0
동양,2023,사업보고서,여,0.0,0.0,3145000000.0
동양고속,2022,반기보고서,남,0.0,0.0,19653620000.0
동양고속,2022,반기보고서,여,0.0,0.0,424626000.0
동양고속,2022,사업보고서,남,0.0,0.0,40204380000.0
동양고속,2022,사업보고서,여,0.0,0.0,854120000.0
동양고속,2023,반기보고서,남,0.0,0.0,19169200000.0
동양고속,2023,반기보고서,여,0.0,0.0,446127000.0
동양고속,2023,사업보고서,남,0.0,0.0,40929429000.0
동양고속,2023,사업보고서,여,0.0,0.0,875411000.0
동양생명,2022,반기보고서,남,0.0,0.0,21833000000.0
동양생명,2022,반기보고서,여,0.0,0.0,16492000000.0
동양생명,2022,사업보고서,남,0.0,0.0,49020000000.0
동양생명,2022,사업보고서,여,0.0,0.0,38174000000.0
동양생명,2023,반기보고서,남,0.0,0.0,22837000000.0
동양생명,2023,반기보고서,여,0.0,0.0,18099000000.0
동양생명,2023,사업보고서,남,0.0,0.0,56480000000.0
동양생명,2023,사업보고서,여,0.0,0.0,44708000000.0
동원산업,2022,반기보고서,남,0.0,0.0,19084000000.0
동원산업,2022,반기보고서,여,0.0,0.0,2113000000.0
동원산업,2022,사업보고서,남,0.0,0.0,64031000000.0
동원산업,2022,사업보고서,여,0.0,0.0,7083000000.0
동원산업,2023,반기보고서,남,0.0,0.0,21794000000.0
동원산업,2023,반기보고서,여,0.0,0.0,3590000000.0
동원산업,2023,사업보고서,남,0.0,0.0,66380000000.0
동원산업,2023,사업보고서,여,0.0,0.0,7586000000.0
동원수산,2022,반기보고서,남,0.0,0.0,9454224000.0
동원수산,2022,반기보고서,여,0.0,0.0,967259000.0
동원수산,2022,사업보고서,남,0.0,0.0,15601863000.0
동원수산,2022,사업보고서,여,0.0,0.0,1621157000.0
동원수산,2023,반기보고서,남,0.0,0.0,6167360000.0
동원수산,2023,반기보고서,여,0.0,0.0,778307000.0
동원수산,2023,사업보고서,남,0.0,0.0,11061592000.0
동원수산,2023,사업보고서,여,0.0,0.0,1579533000.0
동원시스템즈,2022,반기보고서,남,0.0,0.0,51938482000.0
동원시스템즈,2022,반기보고서,여,0.0,0.0,2588762000.0
동원시스템즈,2022,사업보고서,남,0.0,0.0,108384630000.0
동원시스템즈,2022,사업보고서,여,0.0,0.0,5750580000.0
동원시스템즈,2023,반기보고서,남,0.0,0.0,49744979000.0
동원시스템즈,2023,반기보고서,여,0.0,0.0,2834113000.0
동원시스템즈,2023,사업보고서,남,0.0,0.0,102788288000.0
동원시스템즈,2023,사업보고서,여,0.0,0.0,5597804000.0
동일고무벨트,2022,반기보고서,남,0.0,0.0,15539953000.0
동일고무벨트,2022,반기보고서,여,0.0,0.0,1105953000.0
동일고무벨트,2022,사업보고서,남,0.0,0.0,34019658000.0
동일고무벨트,2022,사업보고서,여,0.0,0.0,2482931000.0
동일고무벨트,2023,반기보고서,남,0.0,0.0,15374548000.0
동일고무벨트,2023,반기보고서,여,0.0,0.0,1159275000.0
동일고무벨트,2023,사업보고서,남,0.0,0.0,34858673000.0
동일고무벨트,2023,사업보고서,여,0.0,0.0,2737869000.0
동일산업,2022,반기보고서,남,0.0,0.0,7414000000.0
동일산업,2022,반기보고서,여,0.0,0.0,109000000.0
동일산업,2023,반기보고서,남,0.0,0.0,7426000000.0
동일산업,2023,반기보고서,여,0.0,0.0,129000000.0
동일산업,2023,사업보고서,남,0.0,0.0,15611000000.0
동일산업,2023,사업보고서,여,0.0,0.0,275000000.0
동화약품,2022,반기보고서,남,0.0,0.0,22050000000.0
동화약품,2022,반기보고서,여,0.0,0.0,6654000000.0
동화약품,2022,사업보고서,남,0.0,0.0,40946000000.0
동화약품,2022,사업보고서,여,0.0,0.0,12570000000.0
동화약품,2023,반기보고서,남,0.0,0.0,19697000000.0
동화약품,2023,반기보고서,여,0.0,0.0,6437000000.0
동화약품,2023,사업보고서,남,0.0,0.0,39458000000.0
동화약품,2023,사업보고서,여,0.0,0.0,12349000000.0
두산,2022,반기보고서,남,0.0,0.0,100215000000.0
두산,2022,반기보고서,여,0.0,0.0,13794000000.0
두산,2022,사업보고서,남,0.0,0.0,172241000000.0
두산,2022,사업보고서,여,0.0,0.0,24833000000.0
두산,2023,반기보고서,남,0.0,0.0,97622000000.0
두산,2023,반기보고서,여,0.0,0.0,17333000000.0
